theta_rad,e,delta_CT
0.178896248329419,-0.001,0.000127471031141036
0.183259571459405,-0.001,0.000126937718556047
0.18762289458939,-0.001,0.000126422891517807
0.191986217719376,-0.001,0.000125932703693554
0.10471975511966,-0.0005,6.87989616061386e-05
0.109083078249646,-0.0005,6.86437818307652e-05
0.113446401379631,-0.0005,6.84108366603084e-05
0.117809724509617,-0.0005,6.80846824728555e-05
0.122173047639603,-0.0005,6.76982887331604e-05
0.126536370769589,-0.0005,6.73262663838173e-05
0.130899693899575,-0.0005,6.69280349400898e-05
0.135263017029561,-0.0005,6.65289594287705e-05
0.139626340159546,-0.0005,6.60985473450179e-05
0.143989663289532,-0.0005,6.55890652689929e-05
0.148352986419518,-0.0005,6.50173276733976e-05
0.152716309549504,-0.0005,6.45182667107841e-05
0.15707963267949,-0.0005,6.4419235009207e-05
0.161442955809475,-0.0005,6.43519559002294e-05
0.165806278939461,-0.0005,6.42429463355177e-05
0.170169602069447,-0.0005,6.41165535905427e-05
0.174532925199433,-0.0005,6.39826397758007e-05
0.178896248329419,-0.0005,6.37943544757238e-05
0.183259571459405,-0.0005,6.35224682855838e-05
0.18762289458939,-0.0005,6.32643292891068e-05
0.191986217719376,-0.0005,6.301462141051e-05
0.10471975511966,0,0
0.109083078249646,0,0
0.113446401379631,0,0
0.117809724509617,0,0
0.122173047639603,0,0
0.126536370769589,0,0
0.130899693899575,0,0
0.135263017029561,0,0
0.139626340159546,0,0
0.143989663289532,0,0
0.148352986419518,0,0
0.152716309549504,0,0
0.15707963267949,0,0
0.161442955809475,0,0
