time_s,state_u,state_v,state_w,state_p,state_q,state_r,state_phi,state_theta,state_psi,state_viLeft,state_viRight,state_collectiveActuator,state_cyclicActuator,state_elevatorActuator,state_hUp,cmd_collectiveCommand,cmd_cyclicLongCommand,cmd_elevatorCommand,out_q,out_theta,out_wBody,out_verticalVelocityUp,out_inertialAccelerationDown,out_specificForceBodyZ,out_thrustLeft,out_thrustRight,out_viLeft,out_viRight,out_FxAeroProp,out_FzAeroProp,out_My,out_hUp,targetViLeft,targetViRight
1.55,0.0208436327757492,6.15744901754599e-16,-3.9750604312786e-05,1.06891808820079e-16,-0.00255665631213213,1.31030113801068e-17,6.43937110755591e-17,-0.0012391273139902,1.7988055638073e-17,16.4912399008805,16.4912399008805,0.292683210286591,0.00349065153846245,0,4.73769306249052e-06,0.292683210286591,0.00349065850398866,0,-0.00255665631213213,-0.0012391273139902,-3.9750604312786e-05,1.39226657098332e-05,-2.50916683620041e-05,-9.80670424169443,30226.7126658586,30226.7126658586,16.4912399008805,16.4912399008805,104.692616310138,-58840.2254501666,-79.9744502448716,4.73769306249052e-06,16.4912280498813,16.4912280498813
1.6,0.0223554272519217,6.47590847444368e-16,-4.58113874289669e-05,4.39009974792117e-17,-0.00269001747954338,1.12602365064379e-17,6.96982715954954e-17,-0.00137029356825267,1.85910335200163e-17,16.491235728845,16.491235728845,0.292683210286591,0.0034906547754481,0,5.46521022210152e-06,0.292683210286591,0.00349065850398866,0,-0.00269001747954338,-0.00137029356825267,-4.58113874289669e-05,1.51778558267768e-05,-2.50715243767989e-05,-9.80670818254426,30226.7102321387,30226.7102321387,16.491235728845,16.491235728845,104.666530576574,-58840.2490952656,-80.0594894899656,5.46521022210152e-06,16.4912225299752,16.4912225299752
1.65,0.0239329473995412,6.79452550567718e-16,-5.25192653068272e-05,1.81774498665341e-17,-0.00282352312463785,9.49721907076392e-18,7.08631942622188e-17,-0.00150813146973591,1.90912003629704e-17,16.4912310894014,16.4912310894014,0.292683210286591,0.00349065650815743,0,6.25534832295157e-06,0.292683210286591,0.00349065850398866,0,-0.00282352312463785,-0.00150813146973591,-5.25192653068272e-05,1.64251881259647e-05,-2.47735244184704e-05,-9.80671222755319,30226.7075483613,30226.7075483613,16.4912310894014,16.4912310894014,104.638957968535,-58840.2733653191,-80.1478537982037,6.25534832295157e-06,16.4912164325632,16.4912164325632
1.7,0.0255794535472489,7.137487219998e-16,-5.99240862725968e-05,3.26288190170764e-17,-0.00295717893748077,7.80247416610193e-18,7.27216028183756e-17,-0.00165264838335296,1.95378955657677e-17,16.4912259444415,16.4912259444415,0.292683210286591,0.00349065743565047,0,7.10735740128829e-06,0.292683210286591,0.00349065850398866,0,-0.00295717893748077,-0.00165264838335296,-5.99240862725968e-05,1.76501811303509e-05,-2.4173840692333e-05,-9.80671637998803,30226.7045975039,30226.7045975039,16.4912259444415,16.4912259444415,104.609848119942,-58840.2982799282,-80.239719317229,7.10735740128829e-06,16.4912097110251,16.4912097110251
1.75,0.0272982092159691,7.50837142522712e-16,-6.80791321055336e-05,3.63608438659943e-17,-0.00309099089413131,8.02352053835622e-18,7.38781764570353e-17,-0.00180385196572767,1.98687310797699e-17,16.4912202529587,16.4912202529587,0.292683210286591,0.00349065793212342,0,8.01973293084156e-06,0.292683210286591,0.00349065850398866,0,-0.00309099089413131,-0.00180385196572767,-6.80791321055336e-05,1.88371196943301e-05,-2.32469508371612e-05,-9.80672064276638,30226.7013616186,30226.7013616186,16.4912202529587,16.4912202529587,104.57914081748,-58840.3238565983,-80.3352538512578,8.01973293084156e-06,16.4912023154702,16.4912023154702
1.8,0.0290924812018349,7.86238772993113e-16,-7.70412616467486e-05,1.65118177432749e-17,-0.00322496524586207,1.1455681661063e-17,7.57753188865294e-17,-0.0019617501792014,2.03234237012286e-17,16.4912139709187,16.4912139709187,0.292683210286591,0.00349065819787787,0,8.99015201307651e-06,0.292683210286591,0.00349065850398866,0,-0.00322496524586207,-0.0019617501792014,-7.70412616467486e-05,1.9968969797127e-05,-2.19656194065027e-05,-9.80672501844536,30226.6978218232,30226.6978218232,16.4912139709187,16.4912139709187,104.546770564087,-58840.3501106721,-80.4346202567675,8.99015201307651e-06,16.491194192576,16.491194192576
1.85,0.0309655396939415,8.17459860047691e-16,-8.68710550108096e-05,2.0855669929389e-18,-0.00335910851257715,1.27110000059965e-17,7.55377858806706e-17,-0.00212635130541672,2.09579128906904e-17,16.4912070511207,16.4912070511207,0.292683210286591,0.0034906583401322,0,1.00154052853528e-05,0.292683210286591,0.00349065850398866,0,-0.00335910851257715,-0.00212635130541672,-8.68710550108096e-05,2.10272924888645e-05,-2.0300882229849e-05,-9.80672950921335,30226.6939582939,30226.6939582939,16.4912070511207,16.4912070511207,104.512669020223,-58840.3770552801,-80.5379782500237,1.00154052853528e-05,16.4911852854295,16.4911852854295
1.9,0.0329206584136012,8.51808821716596e-16,-9.76329585918219e-05,-2.23990455728576e-17,-0.00349342747846147,9.93587796183486e-18,7.54568971903522e-17,-0.00229766395863351,2.15204661185646e-17,16.4911994430536,16.4911994430536,0.292683210286591,0.00349065841627878,0,1.10913245075992e-05,0.292683210286591,0.00349065850398866,0,-0.00349342747846147,-0.00229766395863351,-9.76329585918219e-05,2.1992157100035e-05,-1.82220325071197e-05,-9.80673411688394,30226.6897502579,30226.6897502579,16.4911994430536,16.4911994430536,104.47676630916,-58840.4047013036,-80.6454853653483,1.10913245075992e-05,16.4911755333666,16.4911755333666
1.95,0.0349611147679446,8.84597172705186e-16,-0.000109395431021705,1.9774071332895e-17,-0.00362792918880973,1.29610226330515e-17,7.52260090718322e-17,-0.00247569709886027,2.20759781369668e-17,16.4911910927467,16.4911910927467,0.292683210286591,0.00349065845703889,0,1.22127057926217e-05,0.292683210286591,0.00349065850398866,0,-0.00362792918880973,-0.00247569709886027,-0.000109395431021705,2.28420537865867e-05,-1.56966079738145e-05,-9.80673884289119,30226.68517599,30226.68517599,16.4911910927467,16.4911910927467,104.438991714163,-58840.4330573471,-80.7572974596413,1.22127057926217e-05,16.4911648718108,16.4911648718108
2,0.0370901900140105,9.2169213566765e-16,-0.000122231090212079,1.1356923009835e-17,-0.00376262094747356,9.25086598634045e-18,7.59767876334254e-17,-0.00266046004484399,2.26806674501892e-17,16.4911819426168,16.4911819426168,0.292683210286591,0.00349065847885716,0,1.3373228447965e-05,0.292683210286591,0.00349065850398866,0,-0.00376262094747356,-0.00266046004484399,-0.000122231090212079,2.35538054523202e-05,-1.26903788387578e-05,-9.8067436882862,30226.6802128094,30226.6802128094,16.4911819426168,16.4911819426168,104.399274050186,-58840.4621297172,-80.8735689749181,1.3373228447965e-05,16.4911532321077,16.4911532321077
2.05,0.0393111694312348,9.61151295098484e-16,-0.000136216861605781,1.13790249958062e-17,-0.00389751031462757,9.72612955554701e-18,7.65405591194465e-17,-0.0028519624869412,2.30598616203248e-17,16.4911719313113,16.4911719313113,0.292683210286591,0.00349065849053615,0,1.45653693990095e-05,0.292683210286591,0.00349065850398866,0,-0.00389751031462757,-0.0028519624869412,-0.000136216861605781,2.41024790809531e-05,-9.16733620152677e-06,-9.80674865373455,30226.6748370802,30226.6748370802,16.4911719313113,16.4911719313113,104.357541861321,-58840.4919224073,-80.9944530721465,1.45653693990095e-05,16.4911405413573,16.4911405413573
