omega_rad_s,real_response,imag_response,magnitude_dB,phase_unwrapped_deg
1.961015822875,-0.00977854812000247,-0.00038137155674523,-40.1879115713893,-177.766548618725
2.01382212373879,-0.00977993896043139,-0.000363885713170581,-40.1872689539706,-177.869158225666
2.06805039447065,-0.00978125222165814,-0.000346649048453835,-40.1866595081869,-177.970278460061
2.1237389259236,-0.0097824915522131,-0.00032964998832694,-40.1860815260335,-178.069979560375
2.18092704004808,-0.00978366039793612,-0.000312877081361967,-40.1855333870183,-178.168330851688
2.23965511765732,-0.00978476201109471,-0.000296318994315119,-40.185013553721,-178.265400787906
2.29996462694051,-0.0097857994590169,-0.000279964507299924,-40.1845205675741,-178.361256993865
2.3618981527436,-0.00978677563225722,-0.000263802508805197,-40.1840530448535,-178.455966307325
2.42549942663877,-0.00978769325231304,-0.00024782199057192,-40.1836096728701,-178.549594820842
2.49081335780342,-0.0097885548789084,-0.000232012042341812,-40.1831892063515,-178.642207923516
2.55788606473084,-0.00978936291686132,-0.000216361846489127,-40.1827904640054,-178.733870342617
2.62676490779467,-0.00979011962254999,-0.000200860672546026,-40.1824123252553,-178.824646185088
2.69749852269029,-0.00979082710999239,-0.000185497871630807,-40.182053727141,-178.914598978927
2.77013685477677,-0.00979148735655347,-0.000170262870787261,-40.1817136613742,-179.003791714459
2.84473119434348,-0.00979210220829281,-0.000155145167242516,-40.1813911715442,-179.092286885498
2.92133421282647,-0.00979267338496544,-0.000140134322589838,-40.1810853504631,-179.180146530408
3,-0.0097932024846874,-0.000125219956902102,-40.1807953376464,-179.267432273085
