omega_rad_s,real_response,imag_response,magnitude_dB,phase_unwrapped_deg
3.10753855105747,-1.50579614855828,2.27674473483708,8.72213900596514,-236.520099462229
3.18495898283363,-1.41435462630361,2.24997222807518,8.48975311806341,-237.846128379853
3.26430824772252,-1.32767720886556,2.21971098517328,8.25415966495406,-239.115062078639
3.3456344001859,-1.24571801069694,2.18653206212528,8.01591371190339,-240.328832208139
3.42898669190226,-1.16838235991966,2.15095293655443,7.7755121103757,-241.489504845127
3.51441560159395,-1.09553803621511,2.11343791339695,7.53339678764482,-242.599233395869
3.60197286559754,-1.02702499069318,2.0743999109625,7.28995845623224,-243.66021901895
3.69171150919559,-0.962663581684365,2.0342032012654,7.04554054562753,-244.674677933663
3.78368587872921,-0.902261420994969,1.99316675756612,6.80044320216703,-245.644814893251
3.87795167451052,-0.84561896073114,1.95156793597391,6.55492724085824,-246.572802075153
3.9745659845552,-0.792533967610474,1.90964628336112,6.30921796494066,-247.460762654559
4.07358731915534,-0.742805035185282,1.86760731932049,6.06350879521662,-248.310758368905
4.17507564631368,-0.696234279036191,1.82562618536522,5.81796467214079,-249.124780438546
4.27909242806067,-0.652629349190918,1.78385109072237,5.57272520996659,-249.904743274628
4.38570065767629,-0.611804880315602,1.74240651201166,5.32790759460933,-250.652480473269
4.49496489783921,-0.573583485401271,1.7013961250968,5.08360922598506,-251.36974266173
4.60695131972638,-0.537796383919796,1.66090546269841,4.83991011204833,-252.058196824789
4.72172774308678,-0.504283741498089,1.62100430212013,4.59687502613641,-252.719426796636
4.83936367731351,-0.472894785476408,1.58174879466873,4.35455544200223,-253.35493465463
4.95993036353916,-0.443487749469119,1.54318335289235,4.11299126247355,-253.966142796074
5.08350081777992,-0.415929690275078,1.50534231430795,3.87221235832808,-254.554396518014
5.21014987515462,-0.390096212135443,1.46825140139305,3.63223993397708,-255.120966953292
5.33995423520533,-0.365871126299157,1.43192899770444,3.39308773609701,-255.667054244285
5.47299250834721,-0.343146067993308,1.39638725938937,3.15476312059536,-256.193790859471
5.60934526347545,-0.321820088060461,1.36163308031647,2.91726799235369,-256.702244977695
5.74909507675838,-0.301799232574174,1.32766892775793,2.68059963114585,-257.193423881412
5.89232658164617,-0.282996120542822,1.29449356413003,2.44475141604187,-257.668277313627
6.03912652012543,-0.265329527239378,1.26210266883826,2.20971345952345,-258.127700764275
6.18958379525073,-0.248723978644044,1.2304893728377,1.9754731614837,-258.572538660711
6.34378952498494,-0.233109360865336,1.19964471714965,1.74201569228312,-259.003587444202
6.50183709738086,-0.218420547134702,1.16955804529499,1.50932441309542,-259.421598520076
6.66382222713771,-0.204597043983741,1.14021733842777,1.27738124090958,-259.827281073796
6.82984301356656,-0.191582657456448,1.11160950088254,1.04616696475806,-260.221304748811
7,-0.179325179635914,1.08372060288639,0.815661519016714,-260.604302184886
