theta_rad,e,delta_CT
0.17235126363444,-0.00775,0.000895614695268175
0.174532925199433,-0.00775,0.000893895259842203
0.176714586764426,-0.00775,0.000892206784586932
0.178896248329419,-0.00775,0.000890553352281368
0.181077909894412,-0.00775,0.000888931486549133
0.183259571459405,-0.00775,0.000887340235730056
0.185441233024398,-0.00775,0.000885680180676144
0.18762289458939,-0.00775,0.000883850933199619
0.189804556154383,-0.00775,0.000881494460938142
0.191986217719376,-0.00775,0.000878516295166538
0.10471975511966,-0.0075,0.000943839871690453
0.106901416684653,-0.0075,0.000941629896175999
0.109083078249646,-0.0075,0.00093917697684003
0.111264739814638,-0.0075,0.000936438212282115
0.113446401379631,-0.0075,0.00093359101178835
0.115628062944624,-0.0075,0.000930681471956509
0.117809724509617,-0.0075,0.000927705906918055
0.11999138607461,-0.0075,0.000924660819121197
0.122173047639603,-0.0075,0.000921546816249112
0.124354709204596,-0.0075,0.000918384302803287
0.126536370769589,-0.0075,0.000915186270979996
0.128718032334582,-0.0075,0.000911928935390651
0.130899693899575,-0.0075,0.000908570375565133
0.133081355464568,-0.0075,0.000905116351951275
0.135263017029561,-0.0075,0.000901787799264396
0.137444678594553,-0.0075,0.00089863867385067
0.139626340159546,-0.0075,0.000895660244507742
0.141808001724539,-0.0075,0.000892813797909527
0.143989663289532,-0.0075,0.000890042113413579
0.146171324854525,-0.0075,0.00088743713568624
0.148352986419518,-0.0075,0.000885112774236847
0.150534647984511,-0.0075,0.000883108195774409
0.152716309549504,-0.0075,0.000881464907391465
0.154897971114497,-0.0075,0.000879978072249179
0.15707963267949,-0.0075,0.000878446864915885
0.159261294244483,-0.0075,0.000876892365692362
0.161442955809475,-0.0075,0.000875323828809443
0.163624617374468,-0.0075,0.000873726865088529
0.165806278939461,-0.0075,0.000872089362609145
0.167987940504454,-0.0075,0.000870418578395108
0.170169602069447,-0.0075,0.000868742662008145
0.17235126363444,-0.0075,0.000867064606943247
0.174532925199433,-0.0075,0.00086539218005805
