time_s,value,read_lower,read_upper,pixel_x,pixel_y,ink_groups,selected_stroke_width_px
8.935546274206892,0.03906118626573052,0.028297707992972817,0.04264992378205079,1112.0,2200.0,2.0,10.0
9.023624146393153,0.031658133446350045,0.025154657497727047,0.03816160939497293,1115.0,2216.5,1.0,23.0
9.110984271076141,0.022685606086498833,0.016182130137875724,0.02918908203512172,1118.0,2236.5,1.0,23.0
9.199882426123274,0.01707623845622752,0.014384343534462161,0.019768133377993106,1121.0,2249.0,1.0,6.0
9.292471854044337,0.01953845417694855,0.01527708471471234,0.023799823639184762,1124.0,2243.5,1.0,13.0
9.384651140534963,0.021103827303114997,0.018411932381349413,0.02379572222488058,1127.0,2240.0,1.0,6.0
9.475907608807105,0.020651304591533304,0.01751098837249043,0.02379162081057618,1130.0,2241.0,1.0,8.0
9.56931731958904,0.024907205501363716,0.01930057214729541,0.03051383885543191,1133.0,2231.5,1.0,19.0
9.663547313231845,0.0309567916003034,0.027816475381260527,0.03409710781934627,1136.0,2218.0,1.0,8.0
9.7549063168616,0.030728479537360354,0.028260795264233526,0.03319616381048729,1139.0,2218.5,1.0,5.0
9.84636785584896,0.030724378123056062,0.028256693849929123,0.033192062396182886,1142.0,2218.5,1.0,5.0
9.938547142339587,0.0322897512492224,0.017490481300968638,0.03453322487371058,1145.0,2215.0,2.0,4.0
10.02980361061173,0.031837228537640594,0.017486379886664235,0.034080702162128884,1148.0,2216.0,2.0,4.0
10.120752472811041,0.030712073880142965,0.01703385717508254,0.03273133685599239,1151.0,2218.5,2.0,3.0
10.212316547156014,0.030932183114477207,0.016132913166223336,0.03317565673896539,1154.0,2218.0,2.0,4.0
10.303265409355326,0.029807028456979467,0.026442501589297947,0.033171555324661095,1157.0,2220.5,1.0,9.0
10.392368635117677,0.024646082123985558,0.01971208071583352,0.029580083532137928,1160.0,2232.0,1.0,16.0
10.48126679016481,0.01903671449371469,0.0107395533559822,0.02284966265867339,1163.0,2244.5,2.0,11.0
10.571087763430427,0.01544524270119152,0.008493345455291122,0.017912926974318125,1166.0,2252.5,2.0,5.0
10.660806201338431,0.011629560260029592,0.007592401446432138,0.015666719073627048,1169.0,2261.0,1.0,12.0
10.750011962458387,0.006692824575674328,0.002207244464799583,0.011178404686549294,1172.0,2272.0,1.0,14.0
10.840345612512046,0.004222406026344716,0.001306300455940377,0.007138511596748833,1175.0,2277.5,1.0,7.0
10.933140111148326,0.007133043044343035,0.003992726825300162,0.010273359263385908,1178.0,2271.0,1.0,8.0
