law,b_variant,method,source_delay_included,omega_rad_s,model_shape_re,model_shape_im,source_shape_re,source_shape_im,normalized_complex_error,required_map_shape_re,required_map_shape_im
PP_mean,central_no_unknown_root,FULL_2,False,0.14126030103701748,0.4178371632399659,0.39571909329843435,0.6943910153566974,0.4111468301936209,0.3432340533210226,1.3673500139820594,-0.3109816191393588
PP_mean,central_no_unknown_root,FULL_2,False,0.1422018118286788,0.4209559467537682,0.39621557036659527,0.6973334989756443,0.4099021411953337,0.3420961943810682,1.3643596642535785,-0.31043248674786544
PP_mean,central_no_unknown_root,FULL_2,False,0.14314959786231765,0.4240851415469591,0.39669389724220605,0.7002622894755318,0.40864126405475604,0.3409524072323279,1.3613787686199619,-0.3098655727775389
PP_mean,central_no_unknown_root,FULL_2,False,0.14410370096290523,0.42722454476732113,0.3971539033136708,0.7031772100420409,0.4073644053626377,0.3398027183221045,1.3584075336900174,-0.3092810339467099
PP_mean,central_no_unknown_root,FULL_2,False,0.14506416323417964,0.43037395004308027,0.39759542053288627,0.7060780878018736,0.40607177380201154,0.3386471551758064,1.3554461628311645,-0.30867902972574063
PP_mean,central_no_unknown_root,FULL_2,False,0.14603102706050347,0.433533147519232,0.3980182834974034,0.7089647538488971,0.40476358005954266,0.33748574640008244,1.3524948561270673,-0.3080597222598664
PP_mean,central_no_unknown_root,FULL_2,False,0.14700433510873445,0.4367019238960515,0.3984223295321508,0.7118370432680023,0.40344003673670786,0.33631852168554044,1.3495538103373526,-0.3074232762914199
PP_mean,central_no_unknown_root,FULL_2,False,0.1479841303301081,0.43988006246978323,0.39880739877064975,0.7146947951566833,0.4021013582608722,0.3351455118090459,1.3466232188594365,-0.30676985908150506
PP_mean,central_no_unknown_root,FULL_2,False,0.14897045596213343,0.4430673431755215,0.3991733342356577,0.7175378526443511,0.4007477607963272,0.3339667486355798,1.3437032716924455,-0.3060996403311564
PP_mean,central_no_unknown_root,FULL_2,False,0.14996335553050053,0.446263542632264,0.3995199819191744,0.7203660629093929,0.39937946215535575,0.33278226511966685,1.3407941554032456,-0.30541279210207634
PP_mean,central_no_unknown_root,FULL_2,False,0.15096287285100177,0.44946843419014343,0.399847190861749,0.7231792771939953,0.39799668170938385,0.33159209530635525,1.337896053094563,-0.30470948873699993
PP_mean,central_no_unknown_root,FULL_2,False,0.15196905203146502,0.4526817879798235,0.4001548132310151,0.725977350816745,0.3965996403002854,0.3303962743317466,1.3350091443752081,-0.3039899067797418
PP_mean,central_no_unknown_root,FULL_2,False,0.15298193747370034,0.4559033709640503,0.40044270439939217,0.7287601431830285,0.3951885601518988,0.32919483842307234,1.3321336053323989,-0.3032542248949973
PP_mean,central_no_unknown_root,FULL_2,False,0.15400157387545915,0.45913294699135,0.4007107230208882,0.7315275177932512,0.3937636647818146,0.32798782489830647,1.3292696085061484,-0.30250262378795006
PP_mean,central_no_unknown_root,FULL_2,False,0.15502800623240698,0.4623702768518524,0.4009587311069359,0.7342793422488983,0.3923251789134957,0.32677527216531477,1.3264173228657485,-0.3017352861237556
PP_mean,central_no_unknown_root,FULL_2,False,0.1560612798401087,0.46561511833522884,0.401186594101195,0.7370154882564625,0.39087332838878663,0.32555721972053325,1.3235769137883073,-0.3009523964469458
PP_mean,central_no_unknown_root,FULL_2,False,0.15710144029602793,0.46886722629072364,0.40139418095325513,0.7397358316292616,0.3894083400808661,0.3243337081471706,1.320748543039342,-0.3001541411008191
PP_mean,central_no_unknown_root,FULL_2,False,0.1581485335015386,0.47212635268925596,0.40158136419117957,0.7424402522871795,0.38793044180770353,0.32310477911293367,1.317932368755407,-0.2993407081468799
PP_mean,central_no_unknown_root,FULL_2,False,0.15920260566395103,0.47539224668757235,0.4017480199928141,0.745128634254352,0.3864398622460667,0.32187047536726837,1.3151285454287467,-0.2985122872843684
PP_mean,central_no_unknown_root,FULL_2,False,0.1602637032985507,0.47866465469442065,0.40189402825580584,0.7478008656548365,0.384936830846139,0.3206308407381188,1.3123372238939512,-0.29766906976994983
PP_mean,central_no_unknown_root,FULL_2,False,0.16133187323065118,0.4819433204387172,0.4020192726662613,0.7504568387062872,0.3834215777467924,0.31938592012819467,1.309558551316596,-0.29681124833760947
PP_mean,central_no_unknown_root,FULL_2,False,0.16240716259766022,0.48522798503967945,0.40212364076598645,0.7530964497116792,0.3818943336915705,0.3181357595107509,1.3067926711838402,-0.29593901711881115
PP_mean,central_no_unknown_root,FULL_2,False,0.16348961885116015,0.48851838707889167,0.40220702401823427,0.75571959904911,0.38035532994542465,0.3168804059248703,1.304039723296981,-0.29505257156295855
PP_mean,central_no_unknown_root,FULL_2,False,0.16457928975900163,0.491814262674262,0.40226931787191383,0.7583261911597151,0.3788047982122554,0.3156199074702587,1.301299843765909,-0.29415210835823474
PP_mean,central_no_unknown_root,FULL_2,False,0.1656762234074119,0.49511534555584474,0.4023104218241855,0.7609161345337361,0.37724297055329875,0.3143543133015371,1.2985731650054637,-0.29323782535284243
PP_mean,central_no_unknown_root,FULL_2,False,0.16678046820311637,0.49842136714347796,0.40233023948138613,0.7634893416947756,0.3756700793064058,0.31308367362204154,1.2958598157336612,-0.2923099214767071
PP_mean,central_no_unknown_root,FULL_2,False,0.16789207287547525,0.5017320566262011,0.40232867861823085,0.7660457291822844,0.3740863570062534,0.31180803967712756,1.293159920971749,-0.29136859666369586
PP_mean,central_no_unknown_root,FULL_2,False,0.16901108647863353,0.5050471410434093,0.40230565123522316,0.7685852175323117,0.37249203630552985,0.31052746374697066,1.290473602046077,-0.2904140517743762
PP_mean,central_no_unknown_root,FULL_2,False,0.17013755839368594,0.5083663453676928,0.4022610736142255,0.7711077312565686,0.37088734989713157,0.30924199913888006,1.2878009765917475,-0.28944648851938737
PP_mean,central_no_unknown_root,FULL_2,False,0.1712715383308559,0.5116893925893189,0.40219486637212454,0.7736131988198374,0.3692725304374102,0.30795170017910833,1.2851421585580185,-0.28846610938343864
PP_mean,central_no_unknown_root,FULL_2,False,0.1724130763316895,0.5150160038023092,0.40210695451255085,0.7761015526157775,0.3676478104705023,0.30665662220417006,1.2824972582154093,-0.28747311755000016
PP_mean,central_no_unknown_root,FULL_2,False,0.17356222277126335,0.5183458982920454,0.4019972674755845,0.7785727289411621,0.3660134223537806,0.305356821551671,1.2798663821645102,-0.28646771682671474
PP_mean,central_no_unknown_root,FULL_2,False,0.17471902836040804,0.5216787936243733,0.40186573918540563,0.7810266679685979,0.36436959818445314,0.3040523555506389,1.2772496333464236,-0.28545011157156275
PP_mean,central_no_unknown_root,FULL_2,False,0.17588354414794555,0.5250144057361259,0.40171230809583786,0.7834633137177649,0.3627165697273459,0.3027432825113751,1.2746471110548316,-0.28442050661983836
PP_mean,central_no_unknown_root,FULL_2,False,0.1770558215229424,0.5283524490270228,0.40153691723373414,0.785882614025224,0.3610545683438944,0.30142966171481395,1.2720589109496396,-0.28337910721195014
PP_mean,central_no_unknown_root,FULL_2,False,0.17823591221697707,0.5316926364528821,0.4013395142401629,0.7882845205128377,0.3593838249223721,0.30011155340140555,1.269485125072158,-0.28232611892209797
PP_mean,central_no_unknown_root,FULL_2,False,0.17942386830642304,0.5350346796200806,0.4011200514093437,0.790668988554848,0.3577045698093839,0.2987890187595193,1.2669258418618001,-0.2812617475878466
PP_mean,central_no_unknown_root,FULL_2,False,0.18061974221474675,0.5383782888812042,0.40087848572530016,0.7930359772436568,0.3560170327426448,0.297462119913373,1.2643811461742385,-0.280186199240639
PP_mean,central_no_unknown_root,FULL_2,False,0.18182358671482118,0.5417231734318232,0.40061477889617597,0.7953854493543576,0.3543214427850678,0.29613091991049545,1.2618511193009985,-0.27909968003726543
PP_mean,central_no_unknown_root,FULL_2,False,0.18303545493125467,0.545069041408322,0.40032889738618976,0.7977173713080605,0.352618028260183,0.29479548270872485,1.2593358389904408,-0.2780023961923346
PP_mean,central_no_unknown_root,FULL_2,False,0.1842554003427349,0.5484155999867203,0.40002081244518334,0.8000317131340581,0.35090701668890484,0.29345587316275057,1.2568353794700948,-0.2768945539117595
PP_mean,central_no_unknown_root,FULL_2,False,0.18548347678438928,0.5517625554824176,0.3996905001357289,0.8023284484308809,0.34918863472766587,0.292112157010201,1.2543498114703115,-0.27577635932728495
PP_mean,central_no_unknown_root,FULL_2,False,0.18671973845016052,0.5551096134507867,0.39933794135777306,0.8046075543262863,0.34746310810793357,0.29076440085728933,1.25187920224918,-0.2746480184320957
PP_mean,central_no_unknown_root,FULL_2,False,0.18796423989519814,0.5584564787885493,0.398963121870772,0.8068690114362264,0.34573066157712323,0.2894126721640185,1.2494236156186875,-0.27350973701750103
PP_mean,central_no_unknown_root,FULL_2,False,0.18921703603826587,0.561802855835854,0.398566032313311,0.8091128038228421,0.34399151884092183,0.28805703922896,1.2469831119720651,-0.27236172061075553
PP_mean,central_no_unknown_root,FULL_2,False,0.19047818216416515,0.5651484484789964,0.3981466682201617,0.8113389189515323,0.3422459025070319,0.28669757117360206,1.244557748312289,-0.27120417441398814
PP_mean,central_no_unknown_root,FULL_2,False,0.19174773392617508,0.5684929602536901,0.3977050300367724,0.8135473476471368,0.34049403403034706,0.2853343379262909,1.2421475782816926,-0.27003730324430386
PP_mean,central_no_unknown_root,FULL_2,False,0.19302574734850808,0.5718360944488303,0.3972411231311609,0.8157380840492867,0.33873613365956556,0.28396741020575883,1.23975265219265,-0.26886131147504166
PP_mean,central_no_unknown_root,FULL_2,False,0.19431227882878221,0.5751775542106549,0.3967549578031998,0.8179111255669622,0.33697242038525294,0.28259685950426305,1.2373730170592911,-0.2676764029782304
PP_mean,central_no_unknown_root,FULL_2,False,0.19560738514051002,0.5785170426472468,0.3962465492912701,0.820066472832303,0.3352031118893536,0.2812227580703255,1.2350087166302035,-0.2664827810682273
PP_mean,central_no_unknown_root,FULL_2,False,0.19691112343560388,0.5818542629332846,0.39571591777628273,0.8222041296537209,0.3334284244961599,0.27984517889110455,1.232659791422084,-0.2652806484465849
PP_mean,central_no_unknown_root,FULL_2,False,0.1982235512468982,0.5851889184149691,0.39516308838304737,0.8243241029683519,0.33164857312474033,0.27846419567439296,1.2303262787543037,-0.2640702071481324
PP_mean,central_no_unknown_root,FULL_2,False,0.19954472649068797,0.5885207127150494,0.3945880911789895,0.826426402793896,0.3298637712428273,0.2770798828302576,1.2280082127843304,-0.26285165848829484
PP_mean,central_no_unknown_root,FULL_2,False,0.2008747074692848,0.5918493498378659,0.3939909611702065,0.8285110421798881,0.32807423082216663,0.27569231545233475,1.2257056245439895,-0.2616252030116556
PP_mean,central_no_unknown_root,FULL_2,False,0.20221355287358977,0.5951745342743348,0.39337173829486266,0.8305780371584399,0.3262801622953254,0.2743015692987874,1.2234185419765071,-0.2603910404417694
PP_mean,central_no_unknown_root,FULL_2,False,0.20356132178568337,0.5984959711067944,0.3927304674139247,0.8326274066944979,0.3244817745139588,0.27290772077293657,1.2211469899743006,-0.25914936963223056
PP_mean,central_no_unknown_root,FULL_2,False,0.20491807368143258,0.6018133661136325,0.39206719829924114,0.8346591726356567,0.3226792747085287,0.27151084690358174,1.2188909904174792,-0.25790038851901076
PP_mean,central_no_unknown_root,FULL_2,False,0.20628386843311564,0.6051264258736182,0.3913819856189712,0.8366733596615726,0.3208728684494753,0.2701110253250184,1.2166505622130137,-0.25664429407405653
PP_mean,central_no_unknown_root,FULL_2,False,0.20765876631206417,0.6084348578698588,0.39067488892037194,0.838669995233013,0.3190627596098281,0.26870833425677,1.214425721334539,-0.2553812822601645
PP_mean,central_no_unknown_root,FULL_2,False,0.20904282799132298,0.6117383705933078,0.38994597260995634,0.8406491095405833,0.3172491503292574,0.26730285248303415,1.2122164808627387,-0.25411154798711655
PP_mean,central_no_unknown_root,FULL_2,False,0.2104361145483272,0.6150366736457336,0.3891953059310368,0.8426107354531729,0.3154322409795531,0.26589465933187945,1.2100228510262991,-0.25283528506910435
PP_mean,central_no_unknown_root,FULL_2,False,0.2118386874675978,0.6183294778420897,0.38842296293866646,0.8445549084661558,0.31361223013152545,0.26448383465417813,1.20784483924337,-0.2515526861834079
PP_mean,central_no_unknown_root,FULL_2,False,0.21325060864345494,0.6216164953121953,0.38762902247200887,0.8464816666493825,0.3117893145233144,0.26307045880230984,1.2056824501635048,-0.2502639428303625
PP_mean,central_no_unknown_root,FULL_2,False,0.21467194038274917,0.6248974396016561,0.38681356812414125,0.848391050595004,0.3099636890301005,0.26165461260863754,1.2035356857100497,-0.24896924529457853
PP_mean,central_no_unknown_root,FULL_2,False,0.21610274540761093,0.6281720257719534,0.38597668820933273,0.8502831033651598,0.3081355466352044,0.26023637736377236,1.2014045451229334,-0.24766878260743386
PP_mean,central_no_unknown_root,FULL_2,False,0.21754308685821844,0.6314399704996179,0.3851184757278145,0.8521578704395686,0.3063050784025611,0.2588158347946455,1.199289025001835,-0.2463627425108285
PP_mean,central_no_unknown_root,FULL_2,False,0.21899302829558423,0.6347009921744245,0.38423902832807216,0.8540153996630538,0.3044724734505567,0.25739306704239445,1.197189119349687,-0.2450513114221894
PP_mean,central_no_unknown_root,FULL_2,False,0.22045263370435983,0.6379548109965344,0.38333844826669883,0.855855741193038,0.30263791892721553,0.2559681566400795,1.1951048196164737,-0.24373467440072527
PP_mean,central_no_unknown_root,FULL_2,False,0.22192196749565932,0.6412011490725049,0.38241684236583473,0.8576789474470418,0.3008015999867198,0.2545411864902511,1.1930361147433142,-0.24241301511492752
PP_mean,central_no_unknown_root,FULL_2,False,0.22340109450990184,0.6444397305101108,0.3814743219682358,0.8594850730502145,0.29896369976724774,0.2531122398423718,1.1909829912067673,-0.241086515811299
PP_mean,central_no_unknown_root,FULL_2,False,0.22489008001967298,0.6476702815118995,0.3805110028900096,0.8612741747829306,0.29712439937011326,0.25168140027011376,1.1889454330633453,-0.2397553572843129
PP_mean,central_no_unknown_root,FULL_2,False,0.2263889897326052,0.6508925304674156,0.3795270053710558,0.8630463115284848,0.29528387784019317,0.2502487516485488,1.186923421994205,-0.23841971884758362
PP_mean,central_no_unknown_root,FULL_2,False,0.22789788979427725,0.65410620804403,0.37852245402326,0.8648015442209076,0.2934423121476199,0.24881437813123658,1.1849169373499742,-0.23707977830624583
PP_mean,central_no_unknown_root,FULL_2,False,0.22941684679113325,0.6573110472763116,0.37749747777648257,0.866539935792939,0.2915998771707254,0.2473783641272352,1.1829259561956904,-0.23573571193052698
PP_mean,central_no_unknown_root,FULL_2,False,0.2309459277534212,0.6605067836538765,0.3764522098223945,0.8682615511241808,0.2897567456802166,0.24594079427804333,1.180950453355821,-0.2343876944305057
PP_mean,central_no_unknown_root,FULL_2,False,0.23248520015815094,0.6636931552076548,0.3753867875562011,0.8699664569894594,0.28791308832456275,0.24450175343448927,1.1789904014593424,-0.23303589893203677
PP_mean,central_no_unknown_root,FULL_2,False,0.2340347319320716,0.6668699025945223,0.3743013525163144,0.8716547220074203,0.28606907361657685,0.24306132663358007,1.177045770984831,-0.23168049695383353
PP_mean,central_no_unknown_root,FULL_2,False,0.23559459145466938,0.670036769180228,0.37319605032202385,0.8733264165893854,0.284224867921169,0.24161959907533567,1.1751165303055675,-0.23032165838570448
PP_mean,central_no_unknown_root,FULL_2,False,0.23716484756118503,0.6731935011205803,0.37207103060921687,0.8749816128884895,0.28238063544425357,0.24017665609960245,1.1732026457345974,-0.22895955146790695
PP_mean,central_no_unknown_root,FULL_2,False,0.23874556954565163,0.6763398474408224,0.37092644696421295,0.8766203847491282,0.2805365382227881,0.2387325831628826,1.1713040815697433,-0.22759434277162843
PP_mean,central_no_unknown_root,FULL_2,False,0.24033682716395213,0.6794755601131579,0.36976245685576076,0.8782428076567321,0.27869273611592454,0.2372874658151791,1.1694208001385402,-0.22622619718056142
PP_mean,central_no_unknown_root,FULL_2,False,0.24193869063689782,0.6826003941323713,0.36857922156526746,0.8798489586878925,0.2768493867972488,0.2358413896768784,1.1675527618430577,-0.224855277873571
PP_mean,central_no_unknown_root,FULL_2,False,0.24355123065332723,0.685714107589504,0.367376906115313,0.8814389164608603,0.27500664574809014,0.23439444041567953,1.1656999252045988,-0.2234817463084272
PP_mean,central_no_unknown_root,FULL_2,False,0.24517451837322546,0.6888164617435361,0.366155679196517,0.8830127610864335,0.2731646662518771,0.23294670372358603,1.1638622469082447,-0.22210576220659153
PP_mean,central_no_unknown_root,FULL_2,False,0.2468086254308643,0.6919072210910303,0.36491571309281934,0.8845705741192594,0.2713235993895183,0.2314982652939823,1.1620396818472338,-0.22072748353904684
PP_mean,central_no_unknown_root,FULL_2,False,0.24845362393796339,0.6949861534337102,0.36365718360524235,0.8861124385095602,0.26948359403578476,0.23004921079879073,1.1602321831671305,-0.21934706651314034
PP_mean,central_no_unknown_root,FULL_2,False,0.25010958648687276,0.6980530299439197,0.3623802699741934,0.8876384385553098,0.26764479685667436,0.2285996258657435,1.1584397023097956,-0.21796466556043337
PP_mean,central_no_unknown_root,FULL_2,False,0.25177658615377596,0.7011076252279452,0.36108515480038617,0.8891486598548697,0.2658073523077323,0.2271495960557651,1.1566621890571054,-0.2165804333255363
PP_mean,central_no_unknown_root,FULL_2,False,0.25345469650191493,0.7041497173871499,0.3597720239644354,0.8906431892601054,0.2639714026333084,0.22569920684049588,1.1548995915744316,-0.2151945206559135
PP_mean,central_no_unknown_root,FULL_2,False,0.25514399158483614,0.7071790880769115,0.35844106654520436,0.8921221148299928,0.2621370878667262,0.2242485435799493,1.153151856453831,-0.21380707659263132
PP_mean,central_no_unknown_root,FULL_2,False,0.25684454594965894,0.7101955225633133,0.35709247473696715,0.893585525784737,0.2603045458313419,0.22279769150034193,1.151418928756962,-0.2124182483620494
PP_mean,central_no_unknown_root,FULL_2,False,0.25855643464036476,0.7131988097775848,0.35572644376545937,0.8950335124604066,0.2584739121424718,0.2213467356720795,1.1497007520576765,-0.21102818136841187
PP_mean,central_no_unknown_root,FULL_2,False,0.26027973320110903,0.7161887423682511,0.35434317180288655,0.8964661662641036,0.256645320210163,0.21989576098793773,1.1479972684842985,-0.20963701918734456
PP_mean,central_no_unknown_root,FULL_2,False,0.2620145176795547,0.7191651167509826,0.35294285988195706,0.8978835796296778,0.254818901242787,0.21844485214143272,1.1463084187615604,-0.20824490356021916
PP_mean,central_no_unknown_root,FULL_2,False,0.2637608646302284,0.7221277331561222,0.35152571180902054,0.8992858459739977,0.2529947842514319,0.21699409360540206,1.1446341422521793,-0.2068519743893827
PP_mean,central_no_unknown_root,FULL_2,False,0.2655188511178986,0.7250763956738747,0.35009193407636996,0.9006730596537871,0.2511730960550719,0.21554356961080523,1.1429743769980747,-0.2054583697342193
PP_mean,central_no_unknown_root,FULL_2,False,0.2672885547209762,0.7280109122971469,0.34864173577378943,0.902045315923036,0.24935396128649048,0.21409336412575275,1.1413290597611898,-0.2040642258080339
PP_mean,central_no_unknown_root,FULL_2,False,0.2690700535349382,0.7309310949620275,0.34717532849941096,0.903402710891001,0.247537502398936,0.21264356083477917,1.139698126063933,-0.20266967697573313
PP_mean,central_no_unknown_root,FULL_2,False,0.2708634261757742,0.7338367595858962,0.34569292626996095,0.9047453414807923,0.24572383967348552,0.2111942431183706,1.1380815102291977,-0.20127485575229428
PP_mean,central_no_unknown_root,FULL_2,False,0.2726687517834553,0.7367277261031606,0.34419474543045514,0.906073305388567,0.24391309122709748,0.2097454940327519,1.1364791454199734,-0.1998798928019872
PP_mean,central_no_unknown_root,FULL_2,False,0.2744861100254265,0.739603818498613,0.34268100456342576,0.9073867010433254,0.2421053730213288,0.20829739628995056,1.1348909636785207,-0.19848491693834638
PP_mean,central_no_unknown_root,FULL_2,False,0.2763155811001226,0.7424648648384095,0.3411519243977402,0.9086856275673236,0.24030079887169503,0.20685003223814236,1.1333168959651088,-0.19709005512486208
PP_mean,central_no_unknown_root,FULL_2,False,0.2781572457405071,0.7453106972986694,0.33960772771709086,0.9099701847371046,0.2384994804576533,0.20540348384229204,1.1317568721963032,-0.19569543247637974
PP_mean,central_no_unknown_root,FULL_2,False,0.28001118521763496,0.7481411521917023,0.338048639268218,0.9112404729451532,0.23670152733318453,0.20395783266509465,1.1302108212827957,-0.19430117226118265
PP_mean,central_no_unknown_root,FULL_2,False,0.28187748134423896,0.7509560699898647,0.33647488566894285,0.9124965931621791,0.23490704693795506,0.20251315984822862,1.1286786711667602,-0.1929073959037446
PP_mean,central_no_unknown_root,FULL_2,False,0.28375621647833993,0.7537552953470569,0.33488669531606857,0.9137386469000326,0.23311614460903643,0.20106954609392697,1.1271603488587452,-0.19151422298812423
PP_mean,central_no_unknown_root,FULL_2,False,0.2856474735268814,0.7565386771178673,0.33328429829323103,0.9149667361752591,0.23132892359316173,0.199627071646883,1.125655780474075,-0.19012177126200056
PP_mean,central_no_unknown_root,FULL_2,False,0.28755133594938814,0.7593060683743822,0.33166792627875086,0.9161809634732854,0.22954548505949876,0.1981858162764799,1.1241648912687645,-0.18873015664130388
PP_mean,central_no_unknown_root,FULL_2,False,0.28946788776164895,0.7620573264206679,0.3300378124535672,0.9173814317132518,0.22776592811291915,0.19674585925937435,1.1226876056749375,-0.18733949321545218
PP_mean,central_no_unknown_root,FULL_2,False,0.29139721353942416,0.7647923128049455,0.32839419140930953,0.9185682442134856,0.2259903498077444,0.1953072793624264,1.1212238473357505,-0.1859498932531568
PP_mean,central_no_unknown_root,FULL_2,False,0.29333939842217843,0.7675108933294795,0.3267372990565713,0.9197415046576153,0.22421884516194618,0.19387015482598285,1.1197735391397996,-0.1845614672087795
PP_mean,central_no_unknown_root,FULL_2,False,0.29529452811683743,0.770212938058193,0.3250673725334565,0.9209013170613312,0.2224515071717861,0.1924345633475294,1.1183366032550293,-0.18317432372923526
PP_mean,central_no_unknown_root,FULL_2,False,0.2972626889015699,0.7728983213220408,0.3233846501144534,0.9220477857397895,0.22068842682687104,0.19100058206570758,1.1169129611621145,-0.18178856966140836
PP_mean,central_no_unknown_root,FULL_2,False,0.29924396762959526,0.7755669217221542,0.32168937111969903,0.9231810152756597,0.21892969312560828,0.18956828754470925,1.115502533687336,-0.1804043100600754
PP_mean,central_no_unknown_root,FULL_2,False,0.30123845173301644,0.7782186221307948,0.31998177582469484,0.9243011104878156,0.21717539309103923,0.18813775575904856,1.1141052410349253,-0.1790216481963095
PP_mean,central_no_unknown_root,FULL_2,False,0.30324622922667815,0.7808533096901336,0.31826210537053023,0.9254081764006686,0.21542561178703631,0.18670906207871998,1.112721002818892,-0.17764068556635418
PP_mean,central_no_unknown_root,FULL_2,False,0.3052673887120506,0.7834708758088934,0.31653060167467334,0.9265023182141409,0.21368043233484277,0.18528228125474458,1.1113497380943194,-0.1762615219009462
PP_mean,central_no_unknown_root,FULL_2,False,0.30730201938113977,0.7860712161568776,0.3147875073423824,0.9275836412742776,0.21193993592993846,0.18385748740511212,1.1099913653881377,-0.1748842551750752
PP_mean,central_no_unknown_root,FULL_2,False,0.3093502110204231,0.7886542306574257,0.31303306557879146,0.9286522510444953,0.21020420185921446,0.18243475400111409,1.108645802729364,-0.17350898161815367
PP_mean,central_no_unknown_root,FULL_2,False,0.3114120540148121,0.7912198234778227,0.31126752010172704,0.9297082530774647,0.20847330751843862,0.1810141538540834,1.107312967678811,-0.172135795724595
PP_mean,central_no_unknown_root,FULL_2,False,0.3134876393516404,0.7937679030176983,0.30949111505530286,0.9307517529876221,0.20674732842999702,0.1795957591025332,1.1059927773582687,-0.17076479026477173
PP_mean,central_no_unknown_root,FULL_2,False,0.3155770586246792,0.7962983818954564,0.30770409492434425,0.9317828564243098,0.2050263382608932,0.17817964119970262,1.1046851484791518,-0.1693960562963423
PP_mean,central_no_unknown_root,FULL_2,False,0.31768040403817954,0.7988111769327689,0.3059067044496884,0.9328016690455408,0.20331040884098925,0.17676587090150972,1.1033899973706158,-0.16802968317593162
PP_mean,central_no_unknown_root,FULL_2,False,0.31979776841094065,0.801306209137172,0.30409918854441115,0.9338082964923818,0.2015996101814752,0.17535451825491588,1.1021072400071452,-0.16666575857114854
PP_mean,central_no_unknown_root,FULL_2,False,0.3219292451804063,0.8037834036828077,0.30228179221102175,0.9348028443639516,0.1998940104935484,0.17394565258669975,1.1008367920356075,-0.16530436847292776
PP_mean,central_no_unknown_root,FULL_2,False,0.324074928406788,0.8062426898893515,0.30045476045966746,0.935785418193031,0.1981936762072896,0.1725393424926425,1.099578568801782,-0.1639455972081733
PP_mean,central_no_unknown_root,FULL_2,False,0.32623491277721567,0.808684001199163,0.2986183382273956,0.9367561234222791,0.19649867199072127,0.17113565582713092,1.0983324853763594,-0.16258952745270236
PP_mean,central_no_unknown_root,FULL_2,False,0.3284092936099166,0.8111072751527112,0.2967727702985051,0.9377150653810524,0.19480906076903243,0.16973465969316862,1.0970984565804185,-0.16123624024446093
PP_mean,central_no_unknown_root,FULL_2,False,0.33059816685842114,0.8135124533623079,0.2949183012260329,0.9386623492628148,0.19312490374395733,0.16833642043280556,1.0958763970103755,-0.15988581499700824
PP_mean,central_no_unknown_root,FULL_2,False,0.33280162911579736,0.8158994814842044,0.2930551752544058,0.939598080103143,0.1914462604132936,0.16694100361797623,1.0946662210624147,-0.1585383295132473
PP_mean,central_no_unknown_root,FULL_2,False,0.33501977761891355,0.8182683091890868,0.2911836362432988,0.9405223627583158,0.18977318859054707,0.16554847404175863,1.0934678429563995,-0.1571938599993984
PP_mean,central_no_unknown_root,FULL_2,False,0.3372527102527294,0.820618890131022,0.2893039275927249,0.9414353018844789,0.18810574442468928,0.16415889571003672,1.0922811767592697,-0.15585248107918973
PP_mean,central_no_unknown_root,FULL_2,False,0.3395005255546151,0.8229511819148999,0.2874162921693952,0.9423370019173873,0.18644398242001675,0.16277233183358025,1.0911061364079229,-0.15451426580826266
PP_mean,central_no_unknown_root,FULL_2,False,0.34176332271870025,0.8252651460624167,0.28552097223437384,0.9432275670527108,0.1847879554560976,0.16138884482053115,1.0899426357315891,-0.15317928568877276
PP_mean,central_no_unknown_root,FULL_2,False,0.3440412016002508,0.8275607479766465,0.28361820937206056,0.9441071012268999,0.1831377148077959,0.1600084962693006,1.0887905884736986,-0.15184761068417996
PP_mean,central_no_unknown_root,FULL_2,False,0.346334262720076,0.829837956905253,0.2817082444205194,0.9449757080986082,0.18149331016535958,0.15863134696186892,1.087649908313247,-0.15051930923420673
PP_mean,central_no_unknown_root,FULL_2,False,0.3486426072689637,0.8320967459023838,0.2797913174031852,0.945833491030658,0.17985478965456303,0.1572574568574914,1.086520508885665,-0.1491944482699614
PP_mean,central_no_unknown_root,FULL_2,False,0.35096633711214636,0.8343370917893014,0.2778676674619688,0.9466805530725472,0.1782221998568914,0.15588688508680387,1.0854023038031888,-0.1478730932292106
PP_mean,central_no_unknown_root,FULL_2,False,0.353305554793796,0.8365589751137913,0.27593753279177746,0.9475169969434907,0.17659558582975757,0.154519689946328,1.0842952066747462,-0.14655530807178974
PP_mean,central_no_unknown_root,FULL_2,False,0.35566036354154956,0.8387623801084065,0.2740011505764767,0.9483429250159855,0.17497499112674,0.15315592889336996,1.0831991311253542,-0.14524115529514078
PP_mean,central_no_unknown_root,FULL_2,False,0.3580308672710639,0.8409472946475868,0.27205875692630566,0.9491584392998967,0.17336045781783296,0.15179565854131297,1.0821139908150388,-0.1439306959499683
PP_mean,central_no_unknown_root,FULL_2,False,0.3604171705906021,0.8431137102037091,0.27011058681676464,0.9499636414270535,0.1717520265096978,0.15043893465529537,1.0810396994572722,-0.14262398965599915
PP_mean,central_no_unknown_root,FULL_2,False,0.36281937880564885,0.8452616218021112,0.26815687402898797,0.9507586326363495,0.1701497363659078,0.14908581214827638,1.0799761708369506,-0.14132109461784012
PP_mean,central_no_unknown_root,FULL_2,False,0.36523759792355853,0.8473910279751449,0.2661978510916164,0.9515435137593434,0.16855362512717517,0.1477363450774801,1.0789233188278953,-0.14002206764092126
