time_s,accelerationUp,hubForceDifference,linearAccelerationDelta,linearForceDifferenceDelta
1.83,-4.95125414212604e-05,327.99559013245,-4.43356065462428e-20,327.995957721369
1.835,-4.8746114126974e-05,403.781925612759,-3.59855425095257e-20,403.782406123568
1.84,-4.49533745803026e-05,478.115029418121,-2.68007242226834e-20,478.115673896399
1.845,-3.81908781552313e-05,550.727364635972,-1.72973948617866e-20,550.728241546166
1.85,-2.85579424944368e-05,621.357589538267,-8.24786009376861e-21,621.358782241502
1.855,-1.61952524807081e-05,689.751498639558,-1.785476177314e-22,689.753102307723
1.86,-1.28280716188284e-06,755.66293798175,6.75070518265369e-21,755.665056049608
1.865,1.59628665658672e-05,818.85469133261,1.28477922625194e-20,818.857431610044
1.87,3.52917560802198e-05,879.099334108712,1.77026672458859e-20,879.102804676596
1.875,5.6423698840483e-05,936.180051947002,2.16164534897423e-20,936.184356963413
1.88,7.90525401808214e-05,989.891420962758,2.47952082550982e-20,989.896656522949
1.885,0.00010285074249061,1040.04014687832,2.85207960429324e-20,1040.04639707911
1.89,0.000127473716719304,1086.44576040164,3.09288569336367e-20,1086.45309372111
1.895,0.000152565203873973,1128.94126634514,3.27259942577874e-20,1128.94973245426
1.9,0.000177762311456185,1167.3737441224,3.50548254742959e-20,1167.38337126998
1.905,0.000202699466906658,1201.60489757704,3.85165841550097e-20,1201.61569057189
1.91,0.000227016300000411,1231.51155202543,4.34551887988085e-20,1231.52349097697
