time_s,accelerationUp,hubForceDifference,linearAccelerationDelta,linearForceDifferenceDelta
2.04,-0.0220191346502264,5.54071538029893,-0.021918071940683,5.48002314148131
2.045,-0.0239702521244964,8.02956306328997,-0.0238694121380002,7.96965450373574
2.05,-0.0259201664803124,10.5181387990597,-0.0258196256921308,10.4592215366529
2.055,-0.0278686853886862,13.0061956610698,-0.0277685218223395,12.9484777014188
2.06,-0.0298156103862049,15.4934864329189,-0.0297159016850735,15.4371754855813
2.065,-0.0317607383549797,17.9797637309784,-0.0316615613194431,17.9250669799332
2.07,-0.033703858800771,20.4647787369249,-0.033605292752956,20.4119037930962
2.075,-0.0356447622158203,22.9482832597569,-0.0355468829358542,22.8974363326909
2.08,-0.0375832324959109,25.4300271290558,-0.0374861202463512,25.381415179315
2.085,-0.0395190592757483,27.90976126026,-0.039422789496507,27.8635895139904
2.09,-0.041452029353748,30.3872351371792,-0.0413566815692078,30.3437091991488
2.095,-0.0433819359831907,32.8621990339743,-0.0432875857608016,32.8215230288595
2.1,-0.0453085748381572,35.3344030188055,-0.0452153004242577,35.2967808354394
2.105,-0.0472317468395577,37.8035977044492,-0.0471396236978916,37.7692319969191
2.11,-0.0491512580891448,40.2695343604355,-0.0490603633456605,40.2386270646433
2.115,-0.0510669192487614,42.7319649960991,-0.050977327891552,42.7047168462916
2.12,-0.0529785451208301,45.1906425260167,-0.0528903329246376,45.1672532300732
2.125,-0.0548859538963564,47.6453208518178,-0.054799195278273,47.6259888463014
2.13,-0.0567889659938031,50.095754858703,-0.0567037351691092,50.0806773094687
2.135,-0.0586874029119112,52.5417003897128,-0.0586037735184626,52.5310730497949
2.14,-0.0605810861237029,54.9829141916307,-0.0604991310322372,54.9769314196879
2.145,-0.0624698361118377,57.4191538220657,-0.0623896279275848,57.4180083341966
2.15,-0.0643534715587706,59.8501775366494,-0.0642750820900416,59.854060532801
2.155,-0.0662318088018187,62.2757441770373,-0.066155309354783,62.2848451187252
2.16,-0.0681046615858725,64.695613069307,-0.0680301229738555,64.7101196198732
2.165,-0.0699718411179871,67.1095439462079,-0.0698993334993608,67.1296420455685
2.17,-0.0718331563645331,69.5172968887637,-0.0717627492733884,69.5431704385279
2.175,-0.0736884145813704,71.9186322977002,-0.0736201769914337,71.9504632656203
2.18,-0.0755374220095674,74.3133109018891,-0.075471422216793,74.3512792790508
2.185,-0.0773799846669933,76.701093800315,-0.0773162901659128,76.7453773144611
2.19,-0.0792159091620969,79.0817425329296,-0.0791545868205547,79.1325167947054
2.195,-0.0810450034591413,81.4550191744493,-0.0809861193697436,81.5124575946915
2.2,-0.0828670775338287,83.8206864430176,-0.0828106967881094,83.8849599619879
2.205,-0.084681943872052,86.1785078159483,-0.0846281308066823,86.2497850183725
2.21,-0.0864894177835231,88.5282476440007,-0.0864382358824499,88.6066947223035
2.215,-0.0882893175093429,90.869671255743,-0.0882408291031495,90.9554517456678
2.22,-0.0900814641366804,93.2025450449401,-0.0900357305952265,93.2958198402531
2.225,-0.091865681343547,95.5266365387433,-0.0918227631806484,95.6275639631525
2.23,-0.093641795006917,97.8417144429477,-0.0936017515922077,97.9504500267844
2.235,-0.095409632719081,100.147548663728,-0.0953725221936718,100.264245007298
2.24,-0.0971690232619267,102.443910307902,-0.0971349029049127,102.568717224376
2.245,-0.098919796088845,104.730571664713,-0.0988887221557926,104.86363606653
2.25,-0.100661780860074,107.007306174059,-0.100633808327112,107.148771884636
2.255,-0.102394807069268,109.273888386804,-0.10236998977077,109.423896114774
2.26,-0.10411870378884,111.530093922844,-0.104097094656248,111.688781354243
2.265,-0.105833299549168,113.775699432736,-0.105814950405873,113.943201092315
2.27,-0.10753842235455,116.010482567686,-0.10752338369829,116.186929669145
2.275,-0.109233899826256,118.234221961815,-0.109222220974684,118.419742397847
2.28,-0.110919559453254,120.446697229338,-0.110911288741236,120.641415642938
2.285,-0.112595228922806,122.647688977391,-0.112590413514901,122.851726644973
2.29,-0.114260736498373,124.836978834468,-0.114259422190443,125.050453540876
2.295,-0.115915911410363,127.014349492427,-0.11591814263046,127.237375473359
2.3,-0.117560584226459,129.179584759695,-0.117566404298323,129.412272783095
2.305,-0.119194587172461,131.332469621499,-0.119204038195105,131.574926914976
2.31,-0.120817754380643,133.472790303753,-0.120830877062151,133.725120448786
2.315,-0.122429922050617,135.600334336381,-0.122446755572283,135.862637175355
2.32,-0.124030928516326,137.714890612151,-0.12405151070908,137.987262264773
2.325,-0.125620614220967,139.816249438361,-0.125644981671453,140.098782327589
2.33,-0.127198821609995,141.904202579004,-0.127227009534248,142.196985347681
2.335,-0.128765394958245,143.978543285775,-0.128797437081779,144.281660715084
2.34,-0.130320180152006,146.039066318295,-0.130356108620654,146.352599257293
2.345,-0.131863024449289,148.085567953764,-0.131902870006374,148.409593339467
2.35,-0.133393776241775,150.117845987817,-0.133437568320272,150.452436864598
2.355,-0.134912284842815,152.135699729566,-0.134960051469555,152.480925184588
2.36,-0.136418400315626,154.138929991466,-0.136470168019319,154.494855092652
2.365,-0.137911973353146,156.127339077775,-0.137967767082805,156.494024818099
2.37,-0.13939285522243,158.10073077467,-0.139452698396634,158.478234054789
2.375,-0.140860897773347,160.058910343952,-0.140924812449721,160.447284018122
2.38,-0.142315953507559,162.001684522431,-0.142383960327685,162.400977365261
2.385,-0.143757875698813,163.928861527937,-0.143829993812625,164.339118188464
2.39,-0.145186518551834,165.840251072917,-0.145262765548208,166.261512033226
2.395,-0.146601737384659,167.735664384902,-0.146682129230583,168.167965923592
2.4,-0.148003388818085,169.614914233618,-0.148087939927701,170.05828842699
2.405,-0.149391330956651,171.477814963207,-0.149480054307158,171.932289721367
2.41,-0.150765423547167,173.324182527915,-0.150858330629731,173.789781569988
2.415,-0.152125528105658,175.153834530232,-0.1522226288702,175.630577354215
2.42,-0.153471508016052,176.966590261636,-0.153572810808787,177.454492114559
2.425,-0.154803228564387,178.762270735431,-0.154908740078298,179.261342589618
2.43,-0.156120556929194,180.540698717217,-0.15623028219998,181.050947258295
2.435,-0.157423362138832,182.301698752057,-0.15753730467678,182.823126415126
2.44,-0.158711514997065,184.04509718635,-0.158829676798789,184.577702163273
2.445,-0.159984887986465,185.770722184348,-0.160107269503071,186.314498409424
2.45,-0.161243355160509,187.478403739678,-0.16136995527164,188.033340878829
2.455,-0.162486792035494,189.167973682488,-0.16261760802857,189.734057125987
2.46,-0.163715075493667,190.839265683706,-0.163850103046787,191.416476541854
2.465,-0.164928083727231,192.492115263172,-0.165067316889543,193.080430361837
2.47,-0.166125696184395,194.126359788894,-0.166269127462102,194.725751701716
2.475,-0.167307793526254,195.741838474194,-0.167455413912413,196.352275546304
2.48,-0.168474257631469,197.338392380512,-0.168626056588511,197.95983873155
2.485,-0.169624971630064,198.915864422492,-0.169780937076106,199.548279952372
2.49,-0.170759819961577,200.474099376293,-0.170919938260431,201.117439773808
2.495,-0.171878688451829,202.012943891175,-0.172042944406709,202.667160645384
2.5,-0.172981464404857,203.532246505678,-0.173149841252173,204.197286918697
2.505,-0.174068036733322,205.031857675491,-0.174240516117748,205.707664870769
2.51,-0.17513829603434,206.511629788441,-0.17531485807419,207.198142750343
2.515,-0.176192134645359,207.971417181714,-0.17637275795743,208.668570787562
2.52,-0.177229446706884,209.411076164077,-0.177414108404891,210.118801204029
2.525,-0.178250128206349,210.83046503838,-0.178438803904025,211.548688237651
2.53,-0.179254077001105,212.229444122837,-0.179446740819772,212.958088166613
2.535,-0.180241192824678,213.607875772017,-0.180437817401232,214.346859331614
2.54,-0.181211377319112,214.965624407141,-0.18141193376944,215.714862155864
2.545,-0.182164533991733,216.302556525934,-0.182368991889581,217.061959162501
2.55,-0.183100568138824,217.61854070731,-0.183308895547388,218.388014992179
2.555,-0.184019386796414,218.913447621107,-0.184231550353642,219.692896431864
2.56,-0.184920898691161,220.187150035657,-0.185136863643725,220.976472411925
2.565,-0.185805014195496,221.439522823508,-0.186024744419712,222.238614005647
2.57,-0.186671645316615,222.670442973907,-0.186895103317219,223.479194436293
2.575,-0.187520705724401,223.879789608131,-0.187747852583609,224.698089083559
2.58,-0.188352110682106,225.067443968914,-0.18858290606956,225.895175490011
2.585,-0.189165777035799,226.233289422395,-0.189400179234653,227.070333368035
2.59,-0.189961623230531,227.377211463958,-0.190199589166317,228.22344460772
2.595,-0.190739569337989,228.49909772518,-0.190981054610371,229.354393285995
2.6,-0.191499537111752,229.598837988022,-0.19174449601817,230.463065678398
2.605,-0.192241450103042,230.676324212229,-0.192489835628609,231.549350282185
2.61,-0.192965233645447,231.731450530271,-0.193216997481777,232.613137823247
2.615,-0.193670814871886,232.764113254088,-0.193925907449598,233.654321262818
2.62,-0.194358122752691,233.77421088819,-0.194616493277368,234.672795812283
2.625,-0.195027088126553,234.761644142611,-0.195288684617974,235.668458948312
2.63,-0.19567764375337,235.726315955246,-0.195942413057156,236.641210427806
2.635,-0.196309724401165,236.668131520895,-0.196577612128858,237.590952302283
2.64,-0.196923266770147,237.586998282779,-0.197194217320682,238.517588931336
2.645,-0.197518209465341,238.482825938696,-0.197792166070233,239.42102699494
2.65,-0.19809449298243,239.35552645021,-0.198371397753893,240.301175504421
2.655,-0.198652059689944,240.205014051055,-0.198931853670309,241.157945812044
2.66,-0.199190853876959,241.031205272651,-0.199473477038272,241.991251622889
2.665,-0.199710821755328,241.834018952388,-0.199996212983142,242.801009007152
2.67,-0.200211911353406,242.613376217971,-0.200500008491932,243.587136397962
2.675,-0.200694072492297,243.369200490004,-0.200984812396592,244.349554595304
2.68,-0.20115725677354,244.10141748521,-0.201450575364025,245.08818677096
2.685,-0.201601417595862,244.809955226679,-0.20189724989224,245.802958473288
2.69,-0.202026510259014,245.49474407197,-0.202324790313007,246.493797632085
2.695,-0.202432491890758,246.155716695001,-0.202733152800751,247.160634563758
2.7,-0.202819321418243,246.792808081667,-0.203122295386895,247.803401976923
2.705,-0.203186959584289,247.405955534578,-0.203492177978418,248.42203497854
2.71,-0.203535368971618,247.99509868008,-0.203842762379113,249.016471080569
2.715,-0.203864514120448,248.560179499535,-0.204174012311864,249.58665020709
2.72,-0.20417436154191,249.101142330481,-0.204485893440282,250.132514701767
2.725,-0.204464879647335,249.617933852714,-0.204778373396527,250.654009336882
2.73,-0.204736038758929,250.11050309422,-0.205051421809759,251.151081325994
2.735,-0.204987811120255,250.578801437827,-0.205305010298429,251.623680326451
2.74,-0.205220170972129,251.02278264652,-0.20553911247495,252.071758444548
2.745,-0.205433094613981,251.442402880639,-0.205753703948099,252.495270242067
2.75,-0.205626560285573,251.837620674945,-0.205948762320975,252.89417274213
2.755,-0.205800548145874,252.20839694011,-0.206124267185223,253.268425434303
2.76,-0.205955040262776,252.554694966086,-0.206280200112462,253.617990278906
2.765,-0.20609002064992,252.876480438488,-0.20641654464403,253.942831710562
2.77,-0.206205475356458,253.173721463558,-0.206533286280198,254.242916641029
2.775,-0.206301392336575,253.446388539422,-0.206630412469972,254.518214461434
2.78,-0.206377761411612,253.694454551394,-0.206707912602427,254.768697044005
2.785,-0.206434574262477,253.917894772574,-0.206765778000331,254.994338743451
2.79,-0.206471824459838,254.116686874666,-0.206804001916531,255.195116398122
2.795,-0.206489507584424,254.290810957045,-0.20682257953336,255.371009331059
2.8,-0.206487621116979,254.440249518211,-0.206821507973608,255.521999352602
2.805,-0.206466164399259,254.564987447313,-0.206800786310387,255.648070764719
2.81,-0.20642513863978,254.665012024976,-0.206760415560049,255.749210358215
2.815,-0.206364546947996,254.740312932336,-0.20670039868926,255.825407413178
2.82,-0.206284394472058,254.790882283545,-0.206620740623372,255.876653700435
2.825,-0.206184688305988,254.816714599965,-0.206521448254442,255.902943483033
2.83,-0.206065437440616,254.81780679935,-0.20640253044819,255.904273517684
2.835,-0.205926652768168,254.794158196968,-0.206263998049302,255.88064305608
2.84,-0.205768347107086,254.745770513255,-0.206105863884634,255.83205384598
2.845,-0.205590535335759,254.6726479071,-0.205928142764096,255.758510131993
2.85,-0.205393234301429,254.574796951452,-0.205730851479168,255.660018655966
2.855,-0.205176462751186,254.452226618974,-0.205514008799207,255.536588656927
2.86,-0.204940241325833,254.304948281446,-0.205277635465847,255.388231870538
2.865,-0.204684592571155,254.132975714507,-0.20502175418595,255.214962528049
2.87,-0.204409541063231,253.936325129205,-0.204746389623606,255.016797354747
2.875,-0.204115113322503,253.715015148144,-0.204451568391785,254.79375556794
2.88,-0.203801337732306,253.469066786696,-0.204137319051609,254.545858875806
2.885,-0.203468244530908,253.198503450738,-0.203803672110156,254.273131477625
2.89,-0.203115865819529,252.903350938108,-0.203450660001576,253.975600057231
2.895,-0.202744235687665,252.583637468579,-0.203078317080775,253.653293778796
2.9,-0.202353390146996,252.239393662054,-0.202686679619205,253.306244283307
2.905,-0.201943367046716,251.87065251678,-0.202275785801913,252.934485684908
2.91,-0.20151420607118,251.477449406106,-0.20184567572568,252.53805456714
2.915,-0.201065948749313,251.05982207831,-0.201396391397985,252.116989979099
2.92,-0.20059863857798,250.617810684838,-0.200927976736487,251.671333431521
2.925,-0.200112320983117,250.151457763721,-0.200440477568633,251.201128892776
2.93,-0.199607043226653,249.660808214805,-0.199933941631036,250.706422784753
2.935,-0.199082854404039,249.145909295963,-0.199408418568273,250.187263978599
2.94,-0.198539805448212,248.606810621273,-0.198863959930826,249.643703790266
2.945,-0.197977949235682,248.043564185442,-0.198300619171937,249.075795975836
2.95,-0.197397340579623,247.456224355181,-0.197718451643284,248.483596726573
2.955,-0.196798036118154,246.844847839744,-0.197117514589428,247.867164663658
2.96,-0.196180094304268,246.209493685696,-0.196497867147352,247.226560833588
2.965,-0.195543575400689,245.550223272385,-0.195859570348782,246.561848706148
2.97,-0.19488854155473,244.86710032904,-0.195202687097931,245.873094164815
2.975,-0.194215056836074,244.160190937018,-0.194527282160697,245.160365498703
2.98,-0.193523187108492,243.429563494879,-0.193833422155333,244.423733395566
2.985,-0.192813000010691,242.675288710256,-0.193121175543072,243.663270934473
2.99,-0.192084564948717,241.89743959326,-0.192390612618902,242.879053578184
2.995,-0.191337953133318,241.096091462936,-0.191641805502681,242.071159165253
3,-0.190573237670224,240.271321962322,-0.1908748281307,241.239667901897
3.005,-0.189790493437157,239.423211021774,-0.190089756247749,240.384662353643
3.01,-0.188989797049697,238.551840845936,-0.189286667399673,239.5062274368
3.015,-0.188171226856134,237.657295906454,-0.188465640926353,238.604450409747
3.02,-0.187334862945339,236.739662938635,-0.187626757954986,237.679420864073
3.025,-0.186480787250868,235.799030961523,-0.186770101393517,236.73123071555
3.03,-0.185609083489508,234.835491253063,-0.185895755924048,235.75997419495
3.035,-0.184719837088426,233.849137327121,-0.185003808002092,234.765747839645
3.04,-0.183813135179456,232.8400649256,-0.184094345866086,233.748650489562
3.045,-0.182889066594134,231.808372010448,-0.18316745951269,232.708783273933
3.05,-0.181947721914949,230.754158771597,-0.182223240684655,231.64624959893
3.055,-0.180989193525008,229.677527629705,-0.181261782862056,230.561155137485
3.06,-0.180013575495812,228.578583201528,-0.180283181252819,229.453607818848
3.065,-0.179020963565458,227.457432288353,-0.179287532782617,228.323717817874
3.07,-0.178011455130365,226.314183866692,-0.178274936084163,227.171597544026
3.075,-0.176985149242343,225.148949081002,-0.17724549148603,225.997361630088
3.08,-0.175942146684569,223.961841256158,-0.176199301001077,224.8011269206
3.085,-0.174882549939436,222.75297587891,-0.175136468314626,223.583012460004
3.09,-0.173806463107426,221.522470571035,-0.174057098772485,222.343139480525
3.095,-0.172713991895837,220.270445078873,-0.172961299368942,221.081631389795
3.1,-0.171605243609579,218.997021262567,-0.171849178735914,219.798613758332
3.105,-0.170480327152011,217.702323088641,-0.170720847154678,218.494214312264
3.11,-0.169339353097282,216.386476639651,-0.169576416542989,217.168562923318
3.115,-0.168182433634846,215.04961008899,-0.168416000423574,215.82179158846
3.12,-0.167009682510597,213.691853678316,-0.167239713912357,214.454034415889
3.125,-0.165821215017909,212.313339706026,-0.166047673707166,213.065427611454
3.13,-0.164617147989125,210.914202515731,-0.164839998076423,211.656109464891
3.135,-0.163397599791855,209.494578486112,-0.163616806847698,210.226220335861
3.14,-0.162162690385737,208.054606036279,-0.16237822139608,208.775902639809
3.145,-0.160912541292021,206.594425605788,-0.16112436463226,207.305300833616
3.15,-0.159647275530134,205.114179629833,-0.159855360990263,205.814561401043
3.155,-0.158367017606786,203.614012526661,-0.158571336414787,204.303832837962
3.16,-0.157071893506004,202.094070684852,-0.157272418352107,202.773265637933
3.165,-0.155762030678773,200.554502450512,-0.155958735776391,201.223012287729
3.17,-0.154437558057201,198.995458121703,-0.154630419160127,199.653227251631
3.175,-0.153098606086587,197.417089944352,-0.153287600437043,198.064066946703
3.18,-0.151745306651898,195.819552082929,-0.151930412987586,196.455689726612
3.185,-0.150377793053501,194.203000604033,-0.150558991624157,194.828255865524
3.19,-0.148996199995347,192.567593462489,-0.14917347257609,193.181927541749
3.195,-0.147600663572986,190.91349048723,-0.147773993474413,191.516868821153
3.2,-0.146191321261494,189.24085336686,-0.146360693336445,189.833245640329
3.205,-0.144768311923034,187.549845641213,-0.144933712550258,188.131225789541
3.21,-0.143331775826921,185.84063269334,-0.143493192859659,186.410978895481
3.215,-0.141881854588534,184.113381721989,-0.142039277388883,184.672676413225
3.22,-0.1404186911476,182.368261724587,-0.140572110650297,182.916491621
3.225,-0.138942429755946,180.605443481942,-0.139091838476368,181.142599585688
3.23,-0.137453215965276,178.82509954281,-0.137598607999926,179.351177142249
3.235,-0.135951196614791,177.027404208249,-0.136092567638305,177.54240287556
3.24,-0.134436519819203,175.212533516071,-0.134573867077263,175.716457102021
3.245,-0.132909334978887,173.380665231532,-0.133042657254601,173.873521850966
3.25,-0.131369792771991,171.531978830822,-0.131499090343465,172.013780845843
3.255,-0.129818045109327,169.666655477031,-0.129943319735472,170.137419485169
3.26,-0.128254245118785,167.784878003422,-0.128375500069289,168.244624833841
3.265,-0.126678547131787,165.886830896499,-0.126795787267518,166.335585626232
3.27,-0.125091106669363,163.972700279413,-0.125204338440294,164.410492223015
3.275,-0.12349208042808,162.042673894761,-0.123601311856717,162.469536585846
3.28,-0.121881626265571,160.096941087304,-0.121986866926278,160.512912257337
3.285,-0.120259903186192,158.135692786789,-0.120361164179835,158.540814340776
3.29,-0.118627071338759,156.159121494071,-0.118724365250165,156.553439479577
3.295,-0.116983292003811,154.167421262759,-0.117076632852098,154.550985836453
3.3,-0.115328727559699,152.160787676727,-0.115418130811896,152.533653083685
3.305,-0.113663541466024,150.13941783179,-0.113749024144572,150.501642417756
3.31,-0.111987898248288,148.103510317382,-0.112069478925294,148.4551565072
3.315,-0.110301963482421,146.053265197956,-0.110379662246509,146.394399460334
3.32,-0.108605903779217,143.988883994458,-0.108679742196958,144.319576803415
3.325,-0.106899886768686,141.91056966528,-0.106969887840251,142.2308954585
3.33,-0.105184081084301,139.818526587456,-0.105250269192964,140.128563721012
3.335,-0.10345865634713,137.712960537294,-0.10352105723107,138.012791243196
3.34,-0.10172378314982,135.594078671224,-0.101782424032868,135.883789063373
3.345,-0.0999796330406579,133.462089506324,-0.100034542654989,133.741769561402
3.35,-0.0982263785114711,131.317202901952,-0.09827758703951,131.586946406998
3.355,-0.0964641929796812,129.159630039121,-0.0965117319903169,129.419534535942
3.36,-0.0946932507665373,126.989583399285,-0.094737153148703,127.239750126169
3.365,-0.092913727080331,124.807276744468,-0.0929540269691716,125.047810573569
3.37,-0.0911257979996634,122.612925096877,-0.0911625308197202,122.843934500402
3.375,-0.0893296404564535,120.406744718726,-0.0893628430806337,120.628341783567
3.38,-0.0875254322188077,118.188953091543,-0.0875551429209069,118.401253466346
3.385,-0.085713351873759,115.959768895689,-0.0857396102472136,116.162891721457
3.39,-0.0838935788097671,113.719411989365,-0.0839164256756571,113.913479825302
3.395,-0.0820662931991586,111.468103387841,-0.0820857705038585,111.653242131835
3.4,-0.0802316759803765,109.206065242135,-0.0802478268473371,109.382404090902
3.405,-0.0783899088402179,106.933520817991,-0.0784027777698958,107.101192289892
3.41,-0.0765411741958954,104.650694474345,-0.0765508069955508,104.809834342793
3.415,-0.0746856551770722,102.357811641839,-0.0746920988457196,102.508558847856
3.42,-0.0728235356078445,100.055098801262,-0.0728268382057163,100.197595359368
3.425,-0.0709549999886448,97.7427834616465,-0.0709552105395967,97.8771743704898
3.43,-0.069080233478152,95.4210941384699,-0.0690774022232853,95.5475274030029
3.435,-0.0671994218750943,93.0902603316572,-0.0671936003291924,93.2088869403872
3.44,-0.0653127516000757,90.750512503444,-0.0653039924039154,90.8614863256493
3.445,-0.0634204096773071,88.4020820560909,-0.0634087664279585,88.5055597294707
3.45,-0.0615225837163389,86.045201309651,-0.0615081108228688,86.1413421299816
3.455,-0.0596194618936702,83.6801034794553,-0.0596022148671473,83.769069428095
3.46,-0.0577112329343758,81.3070226536474,-0.0576912684842524,81.3889783863619
3.465,-0.055798086093581,78.9261937703814,-0.0557754619305849,79.001306493721
3.47,-0.0538802111378816,76.5378525952437,-0.0538549857442336,76.6062919287071
3.475,-0.0519577983266584,74.1422356982112,-0.0519300308790808,74.204173574121
3.48,-0.0500310383932864,71.7395804308471,-0.0500007891968646,71.7951911775978
3.485,-0.0481001225261379,69.3301249029682,-0.0480674529264758,69.3795851674355
3.49,-0.0461652423494515,66.9141079596011,-0.0461302144516395,66.9575965486665
3.495,-0.0442265899039777,64.4917691574956,-0.0441892663120078,64.5294668786482
3.5,-0.0422843576273011,62.0633487416417,-0.0422448018428648,62.0954384571768
3.505,-0.0403387383338163,59.6290876213752,-0.0402970149113807,59.6557542574138
3.51,-0.0383899251941739,57.1892273466838,-0.0383460993953403,57.2106577113439
3.515,-0.0364381117160689,54.7440100840213,-0.0363922491574834,54.7603926736658
3.52,-0.0344834917401212,52.293678596714,-0.0344356588051867,52.3052036505062
3.525,-0.0325262594183834,49.8384762216629,-0.032476523475215,49.8453357535608
3.53,-0.0305666091878027,47.3786468428843,-0.0305150381320263,47.3810344195216
3.535,-0.0286047357491433,44.9144348669543,-0.0285513976330199,44.9125453970724
3.54,-0.0266408340446662,42.4460851981203,-0.0265857977650008,42.4401150870793
3.545,-0.0246750992339519,39.9738432127815,-0.0246184345102293,39.9639903130611
3.55,-0.0227077266671149,37.4979547329604,-0.0226495034158059,37.4844180554165
3.555,-0.0207389118545909,35.0186659988358,-0.0206792002763982,35.0016456400468
3.56,-0.0187688504883385,32.5362236539258,-0.0187077217941177,32.5159210021351
3.565,-0.0167977384826779,30.0508747421773,-0.0167352641860236,30.027492176438
3.57,-0.0148257718798264,27.5628666615521,-0.0147620232890693,27.5366072787488
3.575,-0.0128531468026431,25.072447130231,-0.0127881960946325,25.0435150403198
3.58,-0.0108800594031035,22.5798641523288,-0.0108139792675439,22.5484643098525
3.585,-0.00890670582523961,20.0853659858694,-0.0088395686986157,20.0517038300211
3.59,-0.00693328243080411,17.5892011898723,-0.00686516147927361,17.553482908637
3.595,-0.00495998569460687,15.0916185832612,-0.00489095440209624,15.0540509331703
3.6,-0.00298701198431233,12.5928671552756,-0.00291714325466954,12.5536570492353
3.605,-0.00101455742384719,10.0931960030175,-0.000943925275833602,10.0525510019102
3.61,0.000957181642339621,7.59285444580019,0.00102850311825108,7.55098238010185
3.615,0.00292800866046752,5.09209201978592,0.00299994620911393,5.04920057426231
3.62,0.00489772761595637,2.59115822718013,0.0049702066883509,2.54745558036131
3.625,0.00686614268619199,0.0903026070118358,0.00693908923402221,0.0459967813839075
3.63,0.00883305720954885,-2.41022495767538,0.00890639745821701,-2.45492610212511
3.635,0.0107982759532948,-4.91017493006802,0.010871935140612,-4.95506338348231
3.64,0.0127616029201462,-7.40929751752628,0.012835507560121,-7.45416587214757
3.645,0.0147228423022599,-9.90734295226866,0.0147969177269695,-9.95198375091772
3.65,0.0166817989767606,-12.4040616431266,0.016755972162495,-12.4482682524298
3.655,0.0186382776203265,-14.8992039927216,0.0187124737431406,-14.9427697426502
3.66,0.0205920832937383,-17.3925204771986,0.0206662298567937,-17.4352398066173
3.665,0.022543021410734,-19.8837617721038,0.0226170436637848,-19.9254292251053
3.67,0.0244908977535101,-22.3726786653642,0.0245647232713201,-22.4130899370461
3.675,0.0264355177916843,-24.8590220516235,0.0265090724878875,-24.8979733286088
3.68,0.0283766878351356,-27.3425431023097,0.0284498998000973,-27.379831704586
3.685,0.0303142143682619,-29.8229931743954,0.0303870103306162,-29.8584172175102
3.69,0.0322479040930893,-32.3001238711986,0.0323202124068356,-32.3334826287187
3.695,0.0341775641817909,-34.773687080622,0.034249312799866,-34.8047808927719
3.7,0.0361030021869139,-37.2434349776013,0.036174119732049,-37.2720654299705
3.705,0.0380240260405908,-39.7091200549621,0.0380944416009596,-39.7350899848806
3.71,0.0399404440846838,-42.1704951633401,0.0400100869142898,-42.193608836484
3.715,0.0418520651171003,-44.6273135259507,0.0419208652828425,-44.6473765479671
3.72,0.043758698394885,-47.0793287594533,0.0438265861874445,-47.0961483483771
3.725,0.0456601536446931,-49.526294899355,0.0457270599497199,-49.5396798299475
3.73,0.047556241088355,-51.967966427932,0.0476220974176561,-51.9777271069028
3.735,0.0494467714805195,-54.4040983080849,0.0495115098375538,-54.4100469973034
3.74,0.0513315561122019,-56.8344460031694,0.0513951090855735,-56.8363966595104
3.745,0.0532104068274887,-59.2587654980744,0.0532727076977608,-59.2565340065667
3.75,0.0550831360406928,-61.6768133246151,0.0551441187428333,-61.6702176140115
3.755,0.0569495567549992,-64.088346587072,0.0570091558087102,-64.0772064845753
3.76,0.0588094825815786,-66.493122987471,0.0588676333429213,-66.4772604963332
3.765,0.0606627277589557,-68.8909008509108,0.0607193663567207,-68.8701402229731
3.77,0.0625091071724683,-71.2814391506472,0.0625641703407609,-71.2556067507386
3.775,0.0643484363780119,-73.6644975340059,0.0644018617729953,-73.6334220879889
3.78,0.0661805316175263,-76.0398363472632,0.0662322577945744,-76.0033490519313
3.785,0.0680052098339588,-78.4072166584156,0.0680551760043978,-78.3651510507191
3.79,0.0698222886905399,-80.7664002817764,0.0698704349722675,-80.718592387246
3.795,0.0716315865898394,-83.1171498027361,0.071677854160466,-83.0634383433796
3.8,0.0734329226929257,-85.4592286024345,0.0734772535424485,-85.3994549011516
3.805,0.0752261169383792,-87.7924008823175,0.0752684538309292,-87.7264088547
3.81,0.0770109900611555,-90.1164316886898,0.0770512769291961,-90.0440681126398
3.815,0.0787873636113546,-92.4310869371038,0.078825545420243,-92.3522014574387
3.82,0.0805550599727526,-94.7361334367997,0.0805910824974105,-94.6505784946612
3.825,0.0823139023811796,-97.0313389148978,0.0823477123848061,-96.9389698442801
3.83,0.0840637149426257,-99.3164720406749,0.0840952604324733,-99.2171472697555
3.835,0.0858043226511878,-101.591302449673,0.0858335527041747,-101.484883469012
3.84,0.0875355514067884,-103.855600767594,0.0875624159888557,-103.741952088124
3.845,0.0892572280327535,-106.109138634376,0.0892816782005175,-105.988127890802
3.85,0.0909691802931878,-108.35168872794,0.0909911684164201,-108.223186846958
3.855,0.092671236910247,-110.583024787884,0.0926907165245201,-110.446905968618
3.86,0.0943632275813449,-112.80292163913,0.0943801532330645,-112.659063325983
3.865,0.0960449829962022,-115.011155215438,0.0960593103117533,-114.859438144334
3.87,0.0977163348539216,-117.207502582802,0.0977280208391231,-117.047810955159
3.875,0.0993771158800127,-119.391741962685,0.0993861188335523,-119.223963458203
3.88,0.101027159843306,-121.563652755412,0.101033439230952,-121.387678514828
3.885,0.102666301572991,-123.72301556297,0.102669817937428,-123.538740183258
3.89,0.104294376975466,-125.869612212253,0.10429509217154,-125.676933856673
3.895,0.105911223051256,-128.003225777848,0.10590910035892,-127.802046273761
3.9,0.107516677911787,-130.123640604725,0.107511681934385,-129.913865435946
3.905,0.109110580796116,-132.230642331026,0.109102677364589,-132.012180630438
