time_s,accelerationUp,hubForceDifference,linearAccelerationDelta,linearForceDifferenceDelta
0.52,-2.02170405276031e-06,0.00288278602602077,-2.02149952506662e-06,0.00288305422611867
0.525,-1.77349930816073e-07,0.000343903233442688,-1.77542096257408e-07,0.000344214352989303
0.53,6.93717136280437e-06,-0.00934308410069207,6.93698147152364e-06,-0.00934276129747543
0.535,2.33298818074592e-05,-0.0314246614434524,2.33296536870033e-05,-0.031424322235347
0.54,5.39211422021287e-05,-0.0722419842277304,5.39208791040109e-05,-0.0722416925434246
0.545,0.000104322054908424,-0.138943296526122,0.000104321805183659,-0.138943084871836
0.55,0.000180556826540344,-0.23915003766524,0.00018055663783293,-0.239149934712972
0.555,0.000288759036635612,-0.380608915096673,0.000288758919467177,-0.380608797135089
0.56,0.000434869873329779,-0.570858942512132,0.000434869799700218,-0.570858874487587
0.565,0.000624364838439093,-0.816938923882844,0.000624364779622594,-0.816938660319981
0.57,0.000862030693363155,-1.12515010036805,0.000862030588203205,-1.12514956750583
0.575,0.00115180817638187,-1.50088898983813,0.0011518079128153,-1.5008878335077
0.58,0.00149670947535602,-1.94855154196557,0.00149670889931044,-1.94854934632873
0.585,0.0018988123361966,-2.47150998805591,0.00189881119124857,-2.47150601360663
0.59,0.00235932557191321,-3.07215395538515,0.00235932351933793,-3.07214721757403
0.595,0.00287871550770409,-3.75198700625697,0.00287871202966433,-3.75197598766439
0.6,0.00345687762860358,-4.51176416283852,0.00345687204911671,-4.51174684559474
0.605,0.00409333577834963,-5.35165740126831,0.00409332713623634,-5.35163091201356
0.61,0.00478744915246014,-6.27143318402887,0.00478743618019298,-6.27139370029357
0.615,0.005538608935725,-7.27062944940553,0.0055385899589132,-7.2705719040359
0.62,0.00634640800411802,-8.3487195896887,0.00634638078298485,-8.3486372112683
0.625,0.00721077055613888,-9.50525312807804,0.00721073230357919,-9.50513744678426
0.63,0.00813203388511419,-10.7399681746319,0.00813198090226429,-10.7398079886036
0.635,0.00911097701746921,-12.0528673614899,0.00911090485531253,-12.0526491540622
0.64,0.0101487993239549,-13.4442615668486,0.0101487022356832,-13.443967916161
0.645,0.0112470516903091,-14.9147744710717,0.0112469228720885,-14.9143847330128
0.65,0.0124075323238161,-16.4653199175773,0.0124073632681144,-16.4648083052169
0.655,0.0136321553073253,-18.097046664021,0.0136319360067225,-18.0963828383918
0.66,0.0149228082125046,-19.8112662313579,0.0149225265513645,-19.8104135001536
0.665,0.0162812086870828,-21.6093608647316,0.0162808505387121,-21.6082764227139
0.67,0.0177087749650399,-23.492686353944,0.017708323747188,-23.4913199915201
0.675,0.0192065184525413,-25.4624704179078,0.0192059549707348,-25.4607639799845
0.68,0.0207749671559692,-27.5197159756535,0.0207742694198548,-27.5176028366948
0.685,0.0224141243710516,-29.6651150177277,0.0224132671266407,-29.6625186785174
0.69,0.0241234624907215,-31.8989737933298,0.0241224174366035,-31.8958084013504
0.695,0.0259019525719744,-34.2211602937095,0.0259006875685142,-34.2173284259079
0.7,0.0277481208920947,-36.631065570622,0.0277466004260104,-36.6264593541364
0.705,0.0296601306170413,-39.1275934289661,0.0296583148055234,-39.1220918768158
0.71,0.0316358742337546,-41.7091628849957,0.0316337195106117,-41.7026335253624
0.715,0.0336730743542304,-44.3737388898808,0.0336705323944159,-44.3660349589236
0.72,0.0357693771026714,-47.1188711631912,0.035766395556482,-47.1098333616596
0.725,0.0379224376438138,-49.941756354212,0.0379189589818885,-49.9312098647715
0.73,0.0401299840055354,-52.8393003550627,0.0401259463514335,-52.8270568950725
0.735,0.0423898626913078,-55.8081958804105,0.0423851987398829,-55.7940508752541
0.74,0.0447000565298105,-58.8449913511104,0.0446946942146455,-58.8287256615787
0.745,0.0470586817482117,-61.9461640433765,0.0470525435502193,-61.9275420994154
0.75,0.0494639614091104,-65.1081795991049,0.0494569644106864,-65.0869496110774
0.755,0.0519141818428112,-68.327541579536,0.0519062379587708,-68.3034360703361
0.76,0.054407637939847,-71.600829332081,0.0543986531627597,-71.573563209599
0.765,0.0569425695042069,-74.924712969565,0.056932444798412,-74.8939858735132
0.77,0.0595171006031697,-78.2959599212918,0.0595057312757325,-78.2614545466389
0.775,0.0621291821257729,-81.7114190510802,0.0621164580235698,-81.6728017579521
0.78,0.0647765451851962,-85.1679917957845,0.0647623513091793,-85.1249141180596
0.785,0.0674566701500037,-88.6625953033217,0.0674408861380795,-88.6146927335156
0.79,0.070166769671056,-92.1921119119434,0.070149270412224,-92.1390055230805
0.795,0.0729037897872277,-95.7533376877254,0.0728844459942588,-95.6946355378975
0.8,0.0756644277490167,-99.3429326002224,0.0756431058272217,-99.278229614655
0.805,0.0784451625814445,-102.957372641478,0.0784217249422479,-102.886251605843
0.81,0.0812422962222798,-106.592910302104,0.0812166021453324,-106.514944024212
0.815,0.0840520025176506,-110.24554889078,0.0840239084896195,-110.160301262645
0.82,0.086870378249192,-113.911029424587,0.0868397382821175,-113.818056533358
0.825,0.089693492511356,-117.584832296165,0.0896601585488896,-117.483683775684
0.83,0.092517430966426,-121.262194130075,0.0924812533387449,-121.152414665016
0.835,0.0953383310144276,-124.938136912806,0.0952991598113397,-124.81926941737
0.84,0.0981524088864158,-128.607512887644,0.0981100936564015,-128.479098562629
0.845,0.100955974193826,-132.265055304677,0.100910364111163,-132.12663481841
0.85,0.103745431562229,-135.905431693467,0.103696376553662,-135.756548046037
0.855,0.106517274735963,-139.523302929832,0.106464626148344,-139.363503316805
0.86,0.109268071137507,-143.11337729888,0.109211682224243,-142.942214756419
0.865,0.111994440471318,-146.670458252498,0.111934166902522,-146.487493546463
0.87,0.114693030195206,-150.189483168077,0.114628730914097,-149.994286933215
0.875,0.117360491039765,-153.665550750819,0.117292028938117,-153.457705296444
0.88,0.119993454684582,-157.093935313631,0.119920697215237,-156.873036950643
0.885,0.12258851613475,-160.470089155839,0.12251133615301,-160.235750193628
0.89,0.125142222753202,-163.789632430191,0.125060499223152,-163.54148309107
0.895,0.12765107056305,-167.048332687511,0.127564689435337,-166.786023998569
0.9,0.130111508671844,-170.242078744282,0.130020363547165,-169.965283856537
0.905,0.132519950675451,-173.366847088979,0.132423943690837,-173.075264226473
0.91,0.134872793050744,-176.418670886585,0.134771835555512,-176.112024968994
0.915,0.137166437839264,-179.393607566311,0.137060451228412,-179.071652934101
0.92,0.13939731903411,-182.287715020353,0.13928623524773,-181.95023659196
0.925,0.141561929414772,-185.097032297872,0.141445691814141,-184.743848566752
0.93,0.143656847251142,-187.817573018168,0.143535410976775,-187.448536942226
0.935,0.145678759503282,-190.445325379289,0.145552092256622,-190.060327084524
0.94,0.147624482139865,-192.976266917693,0.1474925642798,-192.575233907543
0.945,0.14949097407737,-195.406383697737,0.149353799434866,-194.989283660041
0.95,0.151275347149768,-197.731702661113,0.151132923026066,-197.298543505971
0.955,0.152974869234048,-199.94832503291,0.152827216924064,-199.499156652662
0.96,0.154586963259363,-202.052465637167,0.154434118263103,-201.587380664369
0.965,0.156109202021968,-204.040492340046,0.155951214015715,-203.55962607908
0.97,0.157539299214675,-205.90896051898,0.157376232591565,-205.412492614886
0.975,0.158875100166995,-207.654646947758,0.158707033774345,-207.142800548718
0.98,0.160114570994105,-209.274573038881,0.159941598350043,-208.74761532757
0.985,0.161255789158565,-210.766021293501,0.161078018698043,-210.224264093211
0.99,0.162296936747469,-212.126545078459,0.162114491410939,-211.570343453105
0.995,0.163236295296934,-213.353965890998,0.163049312770049,-212.783718641417
1,0.164072245135112,-214.44636584416,0.163880877454142,-213.862514555522
1.005,0.164795787508508,-215.391152746059,0.164600201255966,-214.794181692416
1.01,0.165405334188535,-216.187204036989,0.165205710353943,-215.577639211835
1.015,0.165918303365574,-216.86014263074,0.165714836325945,-216.238548552993
1.02,0.166360097192283,-217.445051247516,0.166152990575592,-216.812019233143
1.025,0.166760777084136,-217.981603157023,0.166550240881375,-217.337739297919
1.03,0.167151717400683,-218.509698882615,0.166937958296532,-217.855600109425
1.035,0.167562474408457,-219.065778720411,0.167345692278322,-218.402017573824
1.04,0.168018118505078,-219.67998595363,0.16779849926062,-219.007090792561
1.045,0.168537195471151,-220.374238049237,0.168314905065195,-219.692677969054
1.05,0.169130434611356,-221.161218924259,0.168905616959236,-220.471396620752
1.055,0.169800255253017,-222.044241511314,0.169573030553916,-221.346490367114
1.06,0.170541045963151,-223.017867350227,0.170311512577805,-222.31245638467
1.065,0.171340135151488,-224.069138644441,0.17110837223791,-223.356281387363
1.07,0.172179314327655,-225.17924719505,0.171945387088378,-224.459115496039
1.075,0.173036742976816,-226.325460798711,0.172800708142802,-225.598199711459
1.08,0.173889041634387,-227.483129673063,0.173650952243529,-226.748872156846
1.085,0.174713377702447,-228.627614479861,0.17447328819535,-227.886494925991
1.09,0.175489363462608,-229.736004152168,0.175247334149504,-228.988168810755
1.095,0.176200617284718,-230.788525675562,0.175956715803121,-230.034138203886
1.1,0.176835873987785,-231.769580875422,0.176590176113924,-231.008824165897
1.105,0.177389581297899,-232.668382698452,0.177142169712813,-231.901456505106
1.11,0.177861965666612,-233.479194552554,0.177612927367107,-232.706309119749
1.115,0.178258598502706,-234.201202398908,0.178008021481216,-233.422570670054
1.12,0.178589534822984,-234.83807291375,0.178337504037224,-234.053900797563
1.125,0.178868127555812,-235.397262187489,0.178614721066353,-234.607739678641
1.13,0.179109642379809,-235.889150420197,0.178854928027648,-235.09444374505
1.135,0.179329804368154,-236.326075432698,0.179073838086662,-235.526322752801
1.14,0.179543409260216,-236.721341480305,0.179286234050679,-235.916650829978
1.145,0.17976311052735,-237.088263220598,0.179504757361706,-236.278714576379
1.15,0.17999847667195,-237.439302036972,0.179738966639983,-236.624952375693
1.155,0.18025538054784,-237.785336609617,0.179994728674651,-236.966228735443
1.16,0.180535749398891,-238.135096449612,0.180273968533397,-237.311268016565
1.165,0.180837672501255,-238.494775553783,0.180574778528872,-237.666271506514
1.17,0.181155832491206,-238.86783332596,0.180891848800636,-238.034717173176
1.175,0.18148219973125,-239.254976750864,0.181217161494869,-238.417339259007
1.18,0.181806912496208,-239.654308233814,0.181540869695819,-238.812275565534
1.185,0.182119253465144,-240.061621033379,0.181852272462731,-239.21535960371
1.19,0.182408632518256,-240.47081289292,0.18214079618108,-239.620530473484
1.195,0.182665489191484,-240.874388641423,0.182396895556159,-240.020331603709
1.2,0.182882044007578,-241.264016699704,0.182612803298061,-240.406464939083
1.205,0.183052843833993,-241.631106788634,0.182783074659423,-240.770364561024
1.21,0.183175068593613,-241.967372646504,0.182904893024756,-241.103758542373
1.215,0.18324858950438,-242.265350645037,0.182978127988958,-241.39918598128
1.22,0.183275790899155,-242.518843309419,0.183005157322453,-241.650440408216
1.225,0.183261187929817,-242.723265397017,0.182990485698998,-241.852917626193
1.23,0.18321088739137,-242.875874933878,0.182940205487446,-242.00384713004
1.235,0.183131947741849,-242.975876196495,0.182861359994573,-242.102399841298
1.24,0.183031703303615,-243.024394678698,0.182761267124094,-242.149663988055
1.245,0.182917111209954,-243.024326198356,0.182646869202201,-242.148498849661
1.25,0.18279417626862,-242.980072431696,0.182524158419014,-242.103272453551
1.255,0.1826674992135,-242.897183875277,0.182397726918837,-242.019508583449
1.26,0.182539978907292,-242.781938547236,0.182270467965857,-241.903462837618
1.265,0.182412677736635,-242.640868622006,0.182143445795028,-241.761661035564
1.27,0.182284863214563,-242.480298998416,0.182015933046954,-241.600431848072
1.275,0.182154198907125,-242.305916707031,0.181885600097145,-241.425462730589
1.28,0.182017054704599,-242.122356851272,0.181748830654034,-241.241416195677
1.285,0.181868918861352,-241.932930020208,0.181601126503082,-241.05162611576
1.29,0.181704849624307,-241.739411640461,0.181437560480255,-240.857898462653
1.295,0.181519935772808,-241.541965259788,0.18125323529208,-240.660429676677
1.3,0.18130972213614,-241.339182058822,0.181043707840472,-240.457842376798
1.305,0.181070566251943,-241.128236401059,0.180805344667561,-240.247339083494
1.31,0.180799899849608,-240.905141829462,0.180535582833108,-240.024956476576
1.315,0.180496379006463,-240.665088068406,0.180233079673285,-239.785900275156
1.32,0.180159918376147,-240.402832166976,0.179897747037328,-239.524935473948
1.325,0.179791613581165,-240.113110832302,0.179530673750083,-239.236797845219
1.33,0.179393566715727,-239.791043633031,0.179133952653004,-238.916598830926
1.335,0.178968637518603,-239.432496988553,0.178710431533166,-238.56018884235
1.34,0.178520145691697,-239.03437990394,0.178263417364437,-238.164455450896
1.345,0.178051554030931,-238.594850780606,0.177796360311043,-237.727531859771
1.35,0.177566161762571,-238.11342199393,0.177312548348678,-237.248903824657
1.355,0.177066833576945,-237.590956394051,0.176814836909959,-236.72940787093
1.36,0.176555785176887,-237.029558259797,0.176305435062875,-236.171123875661
1.365,0.176034440168814,-236.432370151677,0.175785763335574,-235.577174710073
1.37,0.175503366050291,-235.803294852263,0.175256389219386,-234.951448093655
1.375,0.174962289170604,-235.146666275567,0.174717042514841,-234.298270063122
1.38,0.174410181911156,-234.466897010319,0.174166701484438,-233.622050855769
1.385,0.173845409521873,-233.768131349821,0.173603739370177,-232.926939430999
1.39,0.173265919726734,-233.053931444581,0.173026112972323,-232.21650771005
1.395,0.172669455625872,-232.327020601781,0.172431574653956,-231.493493268655
1.4,0.172053771832434,-231.589102969941,0.17181788774233,-230.759617914787
1.405,0.171416834864797,-230.840771748473,0.171183025796811,-230.015492807917
1.41,0.170756991302154,-230.081509394236,0.170525340470547,-229.260618909583
1.415,0.170073091331657,-229.309777694674,0.169843684358548,-228.493474175198
1.42,0.169364560070342,-228.523187368406,0.169137482570352,-227.711683147973
1.425,0.168631414313108,-227.718730988323,0.168406748983653,-226.912247191043
1.43,0.167874226550027,-226.893056694371,0.167652050896407,-226.091818537005
1.435,0.167094043048854,-226.042759694901,0.166874427555055,-225.246991386
1.44,0.166292266682684,-225.164667417943,0.16607527375758,-224.374587365488
1.445,0.165470517101708,-224.256095277047,0.165256200473316,-223.471911456469
1.45,0.164630481690891,-223.315052531503,0.164418886435148,-222.536958464138
1.455,0.163773770824013,-222.340383229995,0.16356493442561,-221.568555721549
1.46,0.162901790211171,-221.331833754473,0.162695743878574,-220.566431327206
1.465,0.162015640053588,-220.290044000543,0.161812410732614,-219.531207295908
1.47,0.161116047941272,-219.216465884572,0.160915660093257,-218.464318293399
1.475,0.160203339066254,-218.113218887513,0.160005816878454,-217.367869235734
1.48,0.159277443644985,-216.982896703059,0.159082812643851,-216.244441513443
1.485,0.158337938489213,-215.828343145604,0.158146227346364,-215.096871133574
1.49,0.15738411674841,-214.652417248704,0.157195358151633,-213.928012427416
1.495,0.156415077762516,-213.457767305714,0.156229309202227,-212.740513721935
1.5,0.155429827804998,-212.246632193128,0.155247091417047,-211.536616664612
1.505,0.154427382162741,-211.020685244133,0.154247724426659,-210.318001057145
1.51,0.153406859635766,-209.780932146277,0.153230330248877,-209.08568031384
1.515,0.152367561646384,-208.527668586703,0.152194212305798,-207.839959276656
1.52,0.151309030009683,-207.260498350639,0.151138912776852,-206.580450618906
1.525,0.150231079908161,-205.978408392442,0.15006424580348,-205.306149830929
1.53,0.149133806869043,-204.679891861026,0.148970304287703,-204.015556627144
1.535,0.148017568960762,-203.363106876761,0.147857442509858,-202.706833500175
1.54,0.146882947452707,-202.026056049541,0.146726236691237,-201.377983974334
1.545,0.145730690558221,-200.666770438162,0.145577429561512,-200.027037231523
1.55,0.144561646657542,-199.283483069859,0.144411863681644,-198.652221038941
1.555,0.143376693496957,-197.874777799752,0.143230411399732,-197.25211156084
1.56,0.142176669795736,-196.439702199717,0.14203390641283,-195.825745939643
1.565,0.140962315120641,-194.97783682495,0.140823084284572,-194.372692907238
1.57,0.139734222640428,-193.489316884057,0.139598534954356,-192.893074207925
1.575,0.138492807963661,-191.974806591767,0.138360672187107,-191.38754096163
1.58,0.137238295864373,-190.435430940655,0.13710971984221,-189.857205114906
1.585,0.135970724760043,-188.87267247455,0.135845716649072,-188.303538064652
1.59,0.134689967334884,-187.28824335209,0.134568536225287,-186.728242116268
1.595,0.133395764406095,-185.683944594013,0.133277921049444,-185.133111241115
1.6,0.132087768172891,-184.06152493403,0.131973525085146,-183.519889094277
1.605,0.130765590453818,-182.422551242376,0.130654961956968,-181.890140157842
1.61,0.12942885127049,-180.768300536038,0.129321853055076,-180.24514094226
1.615,0.12807722353628,-179.099681686199,0.127973872149279,-178.585801837815
1.62,0.126710470219296,-177.417192110544,0.126610782328611,-176.912623159744
1.625,0.12532847120779,-175.720911233537,0.125232462736821,-175.225687869802
1.63,0.123931238226872,-174.010529466021,0.12383892361722,-173.524690326453
1.635,0.122518917308167,-172.285408504551,0.12243030861282,-171.808995342642
1.64,0.121091779471485,-170.544666429221,0.121006885817431,-170.077723321848
1.645,0.119650201165036,-168.787278932698,0.119569028090322,-168.329850363856
1.65,0.118194636831043,-167.012187429322,0.118117186118419,-166.564316730308
1.655,0.116725586640994,-165.218404774729,0.116651856259957,-164.780132125143
1.66,0.115243562514214,-163.405109712734,0.115173546745347,-162.976470115452
1.665,0.113749055510581,-161.57172267179,0.113682745412873,-161.152744443912
1.67,0.112242507363195,-159.717957481455,0.11217989114581,-159.308660529213
1.675,0.1107242883688,-157.843845886506,0.110665352068239,-157.444240882123
1.68,0.109194683162882,-155.949734232283,0.109139411216069,-155.559821968735
1.685,0.107653885070539,-154.036253975602,0.10760226083465,-153.65602510732
1.69,0.106101998937431,-152.104269801672,0.106054005303452,-151.733705547383
1.695,0.104539051673064,-150.154811026539,0.104494671392386,-149.793883855423
1.7,0.102965009038798,-148.188992888478,0.102924224992239,-147.83766777137
1.705,0.101379796784682,-146.207934891219,0.101342592126008,-145.866170917317
1.71,0.0997833239867315,-144.212683241651,0.0997496820075043,-143.880434954762
1.715,0.0981755063865848,-142.204143713039,0.0981454103591201,-141.881362768226
1.72,0.0965562876827639,-140.183030049448,0.0965297205571344,-139.869666630236
1.725,0.0949256570360602,-138.149831435294,0.0949026009809438,-137.845835169605
1.73,0.0932836615066032,-136.104800777135,0.0932640975621103,-135.810121740043
1.735,0.0916304126741669,-134.047963701003,0.0916143202780249,-133.762552648701
1.74,0.0899660872330676,-131.979146325044,0.0899534438014125,-131.702954591688
1.745,0.0882909218941229,-129.898018454929,0.0882817025974848,-129.630997764147
1.75,0.0866052034488021,-127.804147789888,0.0865993809216727,-127.546249326113
1.755,0.0849092551810252,-125.697059928982,0.0849067994925359,-125.448233513024
1.76,0.0832034210579264,-123.576298774846,0.0832042997392302,-123.336491734366
1.765,0.0814880492370739,-121.441482208491,0.0814922273499617,-121.21063805161
1.77,0.0797634763834785,-119.292348578168,0.0797709168419976,-119.070406091219
1.775,0.0780300141200234,-117.128790567556,0.0780406778764604,-116.915682592682
1.78,0.0762879386596731,-114.950874262511,0.076301785087709,-114.746527072523
1.785,0.0745374843189102,-112.758842611736,0.0745544715275239,-112.56317539876
1.79,0.0727788412245466,-110.553103841303,0.0727989263165306,-110.366028409053
1.795,0.0710121571365185,-108.334206630192,0.0710352965477967,-108.155627755978
1.8,0.0692375429531444,-106.102804876919,0.0692636925355303,-105.932620440528
1.805,0.0674550811695488,-103.859615615311,0.0674841964061957,-103.697717552962
1.81,0.0656648363489729,-101.605374022558,0.0656968722978291,-101.451648938792
1.815,0.0638668665513643,-99.3407894918782,0.0639017778520907,-99.1951197542547
1.82,0.0620612346490278,-97.0665064322166,0.0620989753876341,-96.9287710984621
1.825,0.0602480185397335,-94.7830728525769,0.0602885420699976,-94.6531485363774
1.83,0.0584273194294839,-92.4909189587197,0.0584705782216768,-92.368680750742
1.835,0.0565992675807431,-90.190347014799,0.0566452129472455,-90.0756688894996
1.84,0.0547640251866079,-87.8815326973636,0.0548126071793131,-87.774288137455
1.845,0.0529217863036356,-85.5645371785467,0.0529729534462281,-85.4645990427141
1.85,0.0510727740409681,-83.2393283086603,0.0511264733261507,-83.1465690250211
1.855,0.0492172354311238,-80.9058085842553,0.0492734121364954,-80.8200995452257
1.86,0.047355434584379,-78.5638471451639,0.0474140323924303,-78.485058525134
1.865,0.0454876448399822,-76.2133128532951,0.0455486057643921,-76.1413127092604
1.87,0.0436141406684095,-73.8541055800561,0.0436774052840207,-73.7887594927187
1.875,0.0417351900524429,-71.4861831463677,0.0418006975113772,-71.4273532693213
1.88,0.0398510479846868,-69.1095818727954,0.0399187363115572,-69.0571266481283
1.885,0.0379619515802075,-66.7244293586555,0.0380317577284836,-66.6782027471856
1.89,0.036068117126232,-64.3309488428022,0.0361399772708212,-64.2908003007546
1.895,0.0341697392011546,-61.9294552544052,0.0342435887893047,-61.8952293236429
1.9,0.0322669918039827,-59.5203437638665,0.0323427657731008,-59.4918803607911
1.905,0.0303600312621968,-57.1040722351863,0.0304376640669366,-57.0812066984016
1.91,0.0284490005445797,-54.6811394179604,0.028528426240698,-54.6637029904179
1.915,0.0265340345064728,-52.2520609759122,0.026615186768288,-52.2398813124248
1.92,0.0246152655436132,-49.8173455127799,0.0246980775917936,-49.810247141305
1.925,0.02269282912884,-47.377472632852,0.0227772337577075,-47.375277782123
1.93,0.0207668687429342,-44.9328747587679,0.0208527981493751,-44.9354036908255
1.935,0.0188375398209219,-42.4839240967267,0.0189249256163128,-42.4909958982948
1.94,0.0169050124094551,-40.0309254905624,0.0169937854794392,-40.0423583409398
1.945,0.0149694723902969,-37.5741154576681,0.0150595628254338,-37.5897269451275
1.95,0.0130311212508619,-35.1136671193017,0.0131224583618607,-35.1332745650438
1.955,0.0110901745248227,-32.6497002786928,0.0111826867304087,-32.6731205522148
1.96,0.0091468591450798,-30.1822955580064,0.00924047401332406,-30.2093450620579
