law,reduction,omega_rad_s,fullReal,fullImag,reducedReal,reducedImag
pp_mean,quasisteady,0.434010263644744,-58.5546194125984,-40.3254348186394,-59.8945342854529,-41.9696372702342
pp_mean,quasisteady,0.441570447353313,-59.1810516162376,-40.0842604051451,-60.571726721949,-41.7174714777368
pp_mean,quasisteady,0.449262324670293,-59.7992312441091,-39.8354233133441,-61.2406319184584,-41.4560277886877
pp_mean,quasisteady,0.457088189614875,-60.4089747670655,-39.5792525143359,-61.9010095396592,-41.1856339594046
pp_mean,quasisteady,0.465050376166606,-61.0101142192654,-39.3160804797806,-62.5526353764375,-40.906623619661
pp_mean,quasisteady,0.473151258961481,-61.602497142953,-39.0462423598949,-63.195301419286,-40.6193353685323
pp_mean,quasisteady,0.481393254000145,-62.1859864854095,-38.7700751809979,-63.8288158754169,-40.3241118819662
pp_mean,quasisteady,0.489778819368446,-62.7604604505446,-38.4879170654892,-64.453003131616,-40.0212990357929
pp_mean,quasisteady,0.49831045597053,-63.3258123077572,-38.2001064768638,-65.0677036651104,-39.7112450476341
pp_mean,quasisteady,0.506990708274704,-63.8819501608261,-37.9069814920966,-65.6727739049405,-39.3942996408982
pp_mean,quasisteady,0.515822165072306,-64.4287966796959,-37.6088791034465,-66.2680860465104,-39.0708132337704
pp_mean,quasisteady,0.524807460249773,-64.9662887980986,-37.3061345514487,-66.853527822148,-38.7411361558134
pp_mean,quasisteady,0.533949273574177,-65.4943773800019,-36.9990806905916,-67.4290022306301,-38.4056178945045
pp_mean,quasisteady,0.543250331492433,-66.0130268578978,-36.6880473888972,-67.9944272287233,-38.0646063737364
pp_mean,quasisteady,0.552713407944435,-66.5222148459482,-36.3733609623644,-68.5497353878591,-37.7184472660173
pp_mean,quasisteady,0.562341325190349,-67.0219317309781,-36.0553436449744,-69.0948735190991,-37.3674833398144
pp_mean,quasisteady,0.572136954652326,-67.5121802442704,-35.7343130947185,-69.6298022695628,-37.0120538432054
pp_mean,quasisteady,0.582103217770871,-67.9929750170485,-35.410581935872,-70.1544956934745,-36.6524939247222
pp_mean,quasisteady,0.592243086876131,-68.4643421224615,-35.0844573375235,-70.6689408009573,-36.2891340920145
pp_mean,quasisteady,0.602559586074358,-68.9263186067904,-34.7562406281622,-71.1731370876447,-35.9222997087035
pp_mean,quasisteady,0.613055792149821,-69.3789520124892,-34.4262269459406,-71.6670960481068,-35.5523105295639
pp_mean,quasisteady,0.623734835482419,-69.8222998955601,-34.0947049240547,-72.1508406760016,-35.1794802739433
pp_mean,quasisteady,0.634599900981287,-70.2564293396339,-33.7619564105288,-72.6244049537534,-34.8041162371289
pp_mean,quasisteady,0.645654229034656,-70.6814164689969,-33.4282562215515,-73.0878333344453,-34.4265189391733
pp_mean,quasisteady,0.656901116476266,-71.0973459626658,-33.0938719273854,-73.5411802184862,-34.0469818105243
pp_mean,quasisteady,0.668343917568615,-71.50431057147,-32.759063669762,-73.9845094274729,-33.6657909136398
pp_mean,quasisteady,0.679986045003322,-71.9024106399584,-32.4240840095845,-74.4178936775287,-33.2832246996375
pp_mean,quasisteady,0.691830970918936,-72.2917536347997,-32.0891778036787,-74.8414140542482,-32.899553798897
pp_mean,quasisteady,0.703882227936457,-72.6724536812012,-31.754582109269,-75.2551594912291,-32.5150408444338
pp_mean,quasisteady,0.716143410212902,-73.04463110873,-31.4205261148091,-75.6592262540164,-32.1299403267682
pp_mean,quasisteady,0.728618174513228,-73.4084120077746,-31.0872310957532,-76.0537174311324,-31.7444984789399
pp_mean,quasisteady,0.741310241300917,-73.7639277977523,-30.7549103938333,-76.4387424337105,-31.3589531902588
pp_mean,quasisteady,0.754223395847571,-74.1113148080318,-30.4237694183902,-76.8144165051039,-30.973533947334
pp_mean,quasisteady,0.767361489361819,-74.4507138724118,-30.0940056683016,-77.180860241688,-30.588461800892
pp_mean,quasisteady,0.780728440137907,-74.7822699378763,-29.7658087730554,-77.5381991259351,-30.2039493568729
pp_mean,quasisteady,0.794328234724281,-75.1061316882261,-29.4393605515308,-77.8865630726999,-29.8202007902827
pp_mean,quasisteady,0.808164929112537,-75.4224511830807,-29.1148350870675,-78.2260859895208,-29.4374118802824
pp_mean,quasisteady,0.822242649947071,-75.7313835126342,-28.7923988174326,-78.5569053516144,-29.0557700650015
pp_mean,quasisteady,0.83656559575581,-76.0330864684594,-28.4722106383287,-78.8791617921208,-28.6754545145856
pp_mean,quasisteady,0.851138038202377,-76.3277202305558,-28.1544220191204,-79.1929987080411,-28.2966362210095
pp_mean,quasisteady,0.865964323360065,-76.6154470707587,-27.8391771295046,-79.4985618822032,-27.9194781032233
pp_mean,quasisteady,0.881048873008014,-76.8964310725502,-27.5266129758907,-79.7959991214915,-27.5441351262354
pp_mean,quasisteady,0.89639618594995,-77.1708378672377,-27.2168595463085,-80.0854599114815,-27.17075443278
pp_mean,quasisteady,0.91201083935591,-77.4388343864079,-26.9100399627109,-80.3670950875369,-26.7994754862639
pp_mean,quasisteady,0.927897490127331,-77.7005886305041,-26.6062706395913,-80.6410565223472,-26.4304302237388
pp_mean,quasisteady,0.944060876285923,-77.9562694533237,-26.3056614478897,-80.9074968298117,-26.0637432176989
pp_mean,quasisteady,0.960505818386731,-78.2060463621886,-26.0083158832141,-81.1665690851121,-25.6995318455586
pp_mean,quasisteady,0.977237220955811,-78.4500893335026,-25.7143312374594,-81.418426560757,-25.337906465722
pp_mean,quasisteady,0.994260073952957,-78.6885686433738,-25.4237987729589,-81.6632224783298,-24.9789705992162
pp_mean,quasisteady,1.0115794542599,-78.9216547129533,-25.136803898358,-81.9011097756271,-24.6228211159161
pp_mean,quasisteady,1.02920052719443,-79.1495179681164,-24.8534263454495,-82.1322408888324,-24.2695484244489
pp_mean,quasisteady,1.0471285480509,-79.3723287130934,-24.5737403462642,-82.356767549338,-23.9192366649238
pp_mean,quasisteady,1.06536886366756,-79.5902570176403,-24.2978148097583,-82.5748405947979,-23.5719639036912
pp_mean,quasisteady,1.0839269140212,-79.8034726173312,-24.0257134974859,-82.7866097939688,-23.2278023293889
pp_mean,quasisteady,1.10280823384955,-80.0121448265418,-23.7574951976952,-82.9922236848792,-22.8868184495933
pp_mean,quasisteady,1.12201845430196,-80.2164424636931,-23.4932138973254,-83.191829425849,-22.5490732874416
pp_mean,quasisteady,1.14156330461885,-80.4165337883189,-23.2329189514297,-83.3855726588693,-22.2146225776462
pp_mean,quasisteady,1.16144861384034,-80.6125864495231,-22.976655249584,-83.5735973848484,-21.883516961373
pp_mean,quasisteady,1.18168031254478,-80.8047674453978,-22.724463378883,-83.7560458502181,-21.5558021794999
pp_mean,quasisteady,1.20226443461741,-80.9932430929735,-22.4763797831593,-83.9330584443998,-21.2315192638223
pp_mean,quasisteady,1.22320711904993,-81.1781790082863,-22.2324369180934,-84.1047736076241,-20.9107047258128
pp_mean,quasisteady,1.24451461177139,-81.3597400961509,-21.9926634019154,-84.271327748605,-20.5933907425856
pp_mean,quasisteady,1.26619326751094,-81.5380905492416,-21.7570841614274,-84.4328551715724,-20.279605339755
pp_mean,quasisteady,1.28824955169313,-81.7133938560944,-21.5257205731002,-84.5894880121753,-19.969372570915
pp_mean,quasisteady,1.31069004236608,-81.8858128176552,-21.2985905990258,-84.7413561817745,-19.662712693502
pp_mean,quasisteady,1.33352143216332,-82.0555095720141,-21.0757089175258,-84.8885873196561,-19.3596423408345
pp_mean,quasisteady,1.35675053029986,-82.2226456269805,-20.8570870482384,-85.0313067527067,-19.0601746901566
pp_mean,quasisteady,1.38038426460288,-82.3873819001672,-20.6427334715216,-85.1696374621037,-18.7643196265375
pp_mean,quasisteady,1.40442968357795,-82.5498787662685,-20.4326537420305,-85.3037000565874,-18.4720839025096
pp_mean,quasisteady,1.4288939585111,-82.7102961112335,-20.2268505963358,-85.4336127518955,-18.1834712933487
pp_mean,quasisteady,1.45378438560766,-82.8687933930513,-20.0253240544654,-85.5594913559545,-17.8984827479255
pp_mean,quasisteady,1.47910838816821,-83.0255297088807,-19.8280715152605,-85.6814492594375,-17.6171165350766
pp_mean,quasisteady,1.50487351880251,-83.1806638682752,-19.6350878454458,-85.7995974313129,-17.3393683854625
pp_mean,quasisteady,1.53108746168203,-83.3343544722687,-19.4463654623196,-85.9140444190234,-17.0652316288998
pp_mean,quasisteady,1.5577580348316,-83.4867599981043,-19.2618944099751,-86.0248963529506,-16.7946973271665
pp_mean,quasisteady,1.58489319246111,-83.6380388894048,-19.0816624289674,-86.1322569548346,-16.5277544022982
pp_mean,quasisteady,1.61250102733774,-83.7883496515999,-18.9056550193421,-86.2362275498347,-16.2643897604027
pp_mean,quasisteady,1.64058977319954,-83.9378509524393,-18.7338554969408,-86.336907081931,-16.0045884110339
pp_mean,quasisteady,1.66916780721106,-84.086701727438,-18.5662450429002,-86.4343921323822,-15.7483335821751
pp_mean,quasisteady,1.69824365246174,-84.2350612901143,-18.4028027462543,-86.5287769409687,-15.4956068308923
pp_mean,quasisteady,1.72782598050786,-84.383089446896,-18.2435056395497,-86.620153429766,-15.2463881497251
pp_mean,quasisteady,1.75792361395869,-84.5309466165829,-18.0883287273744,-86.7086112292049,-15.00065606889
pp_mean,quasisteady,1.78854552910777,-84.6787939542722,-17.9372450076963,-86.7942377061906,-14.7583877543782
pp_mean,quasisteady,1.81970085860998,-84.8267934796603,-17.790225485897,-86.877117994065,-14.5195591020329
pp_mean,quasisteady,1.85139889420527,-84.9751082096526,-17.6472391813794,-86.9573350242082,-14.2841448276989
pp_mean,quasisteady,1.8836490894898,-85.1239022952241,-17.5082531266136,-87.0349695590907,-14.0521185535369
pp_mean,quasisteady,1.91646106273539,-85.2733411624832,-17.373232358476,-87.1101002265949,-13.8234528906018
pp_mean,quasisteady,1.94984459975805,-85.423591657907,-17.2421399017196,-87.1828035554403,-13.5981195177838
pp_mean,quasisteady,1.98380965683651,-85.5748221977222,-17.1149367444031,-87.253154011555,-13.3760892572143
pp_mean,quasisteady,2.01836636368156,-85.7272029214213,-16.991581805084,-87.3212240352468,-13.1573321462399
pp_mean,quasisteady,2.05352502645715,-85.8809058494091,-16.8720318915682,-87.3870840790394,-12.9418175060675
pp_mean,quasisteady,2.08929613085404,-86.0361050447866,-16.7562416509862,-87.4508026460447,-12.7295140071846
pp_mean,quasisteady,2.12569034521711,-86.1929767792882,-16.6441635109467,-87.5124463287559,-12.5203897316598
pp_mean,quasisteady,2.16271852372702,-86.3516997033933,-16.535747611494,-87.5720798481504,-12.3144122324253
pp_mean,quasisteady,2.2003917096374,-86.5124550206447,-16.4309417275748,-87.6297660930036,-12.1115485896461
pp_mean,quasisteady,2.23872113856834,-86.6754266662102,-16.3296911816914,-87.6855661593191,-11.9117654642768
pp_mean,quasisteady,2.27771824185732,-86.8408014897311,-16.2319387463911,-87.7395393897907,-11.7150291489062
pp_mean,quasisteady,2.31739464996848,-87.0087694425062,-16.1376245362147,-87.791743413217,-11.5213056159904
pp_mean,quasisteady,2.35776219596125,-87.1795237690653,-16.046685888693,-87.8422341837969,-11.3305605635711
pp_mean,quasisteady,2.39883291901949,-87.3532612031885,-15.9590572339473,-87.8910660202399,-11.1427594585743
pp_mean,quasisteady,2.44061906804198,-87.5301821684323,-15.8746699524156,-87.9382916446315,-10.9578675777846
pp_mean,quasisteady,2.48313310529557,-87.7104909832239,-15.7934522201878,-87.9839622209993,-10.7758500465862
pp_mean,quasisteady,2.5263877101319,-87.8943960705871,-15.7153288413905,-88.0281273935297,-10.5966718755607
pp_mean,quasisteady,2.57039578276886,-88.0821101725626,-15.6402210670231,-88.0708353243916,-10.4202979950279
pp_mean,quasisteady,2.615170448138,-88.2738505693839,-15.5680463995966,-88.1121327311274,-10.2466932876172
pp_mean,quasisteady,2.66072505979881,-88.4698393034682,-15.4987183828809,-88.1520649235744,-10.0758226189506
pp_mean,quasisteady,2.70707320392136,-88.6703034082772,-15.4321463760115,-88.1906758402862,-9.90765086651743
pp_mean,quasisteady,2.75422870333817,-88.8754751420954,-15.3682353111528,-88.2280080844254,-9.74214294682156
pp_mean,quasisteady,2.80220562166675,-89.0855922267697,-15.3068854338535,-88.2641029591035,-9.5792638408737
pp_mean,quasisteady,2.85101826750391,-89.3008980914415,-15.2479920251685,-88.2990005021463,-9.41897861810427
pp_mean,quasisteady,2.90068119869315,-89.5216421212925,-15.1914451045509,-88.3327395202671,-9.2612524587669
pp_mean,quasisteady,2.95120922666639,-89.7480799113113,-15.1371291124473,-88.365357622631,-9.10605067490129
pp_mean,quasisteady,3.00261742086127,-89.9804735250706,-15.0849225714511,-88.3968912537993,-8.95333872992176
pp_mean,quasisteady,3.05492111321551,-90.2190917584883,-15.0346977247839,-88.4273757260412,-8.8030822568953
pp_mean,quasisteady,3.10813590273948,-90.464210408519,-14.9863201507898,-88.4568452510064,-8.65524707557069
pp_mean,quasisteady,3.16227766016838,-90.7161125466986,-14.9396483520268,-88.4853329707501,-8.50979920821813
pp_mean,quasisteady,3.2173625326956,-90.9750887974335,-14.8945333174434,-88.5128709881084,-8.36670489433652
pp_mean,quasisteady,3.27340694878838,-91.241437620893,-14.8508180560123,-88.5394903964196,-8.22593060428322
pp_mean,quasisteady,3.33042762308746,-91.5154656003171,-14.8083371000834,-88.5652213085899,-8.08744305187924
pp_mean,quasisteady,3.38844156139203,-91.7974877335143,-14.7669159765846,-88.5900928855056,-7.9512092060407
pp_mean,quasisteady,3.44746606573149,-92.0878277282643,-14.7263706440703,-88.6141333637917,-7.81719630148507
pp_mean,quasisteady,3.50751873952568,-92.3868183012849,-14.6865068934683,-88.6373700829192,-7.68537184855925
pp_mean,quasisteady,3.56861749283481,-92.6948014803527,-14.6471197102217,-88.6598295116677,-7.55570364223406
pp_mean,quasisteady,3.63078054770101,-93.0121289090888,-14.6079925953561,-88.6815372739439,-7.42815977030845
pp_mean,quasisteady,3.69402644358283,-93.3391621538373,-14.5688968428205,-88.7025181739661,-7.30270862086436
pp_mean,quasisteady,3.75837404288444,-93.6762730119584,-14.5295907702592,-88.7227962208169,-7.1793188890118
pp_mean,quasisteady,3.82384253658113,-94.0238438207514,-14.4898189001643,-88.7423946523749,-7.05795958296192
pp_mean,quasisteady,3.89045144994281,-94.3822677660911,-14.4493110881341,-88.7613359586308,-6.93860002946415
pp_mean,quasisteady,3.95822064835722,-94.7519491897207,-14.4077815947254,-88.7796419043973,-6.82120987864185
pp_mean,quasisteady,4.02717034325459,-95.1333038939751,-14.3649280971291,-88.7973335514208,-6.7057591082597
pp_mean,quasisteady,4.09732109813542,-95.5267594425317,-14.3204306366203,-88.8144312799058,-6.59221802745409
pp_mean,quasisteady,4.16869383470335,-95.9327554555701,-14.2739504974412,-88.8309548094592,-6.48055727995675
pp_mean,quasisteady,4.24130983910488,-96.3517438974903,-14.2251290124497,-88.8469232194673,-6.37074784684043
pp_mean,quasisteady,4.31519076827765,-96.7841893550701,-14.1735862905303,-88.8623549689126,-6.26276104881377
pp_mean,quasisteady,4.39035865640945,-97.2305693036425,-14.1189198603897,-88.8772679156436,-6.15656854809183
pp_mean,quasisteady,4.46683592150963,-97.6913743585317,-14.0607032249701,-88.8916793351068,-6.05214234986692
pp_mean,quasisteady,4.54464537209509,-98.1671085086017,-13.9984843202849,-88.9056059385515,-5.94945480340363
pp_mean,quasisteady,4.6238102139926,-98.6582893283349,-13.9317838720334,-88.919063890719,-5.8484786027807
pp_mean,quasisteady,4.70435405725976,-99.1654481643676,-13.8600936428602,-88.9320688270271,-5.74918678730105
pp_mean,quasisteady,4.78630092322638,-99.6891302918495,-13.7828745626119,-88.9446358702596,-5.65155274159076
pp_mean,quasisteady,4.86967525165863,-100.229895035367,-13.6995547333861,-88.9567796467743,-5.55555019540628
pp_mean,quasisteady,4.9545019080479,-100.788315848455,-13.6095273005813,-88.9685143022375,-5.46115322316852
pp_mean,quasisteady,5.04080619102669,-101.364980344919,-13.5121481805261,-88.9798535168984,-5.36833624324147
pp_mean,quasisteady,5.12861383991365,-101.960490274274,-13.4067336346041,-88.990810520413,-5.27707401697191
pp_mean,quasisteady,5.21795104239002,-102.57546143258,-13.2925576790855,-89.0013981062287,-5.18734164750649
pp_mean,quasisteady,5.30884444230988,-103.210523498772,-13.1688493191336,-89.0116286455407,-5.09911457840098
pp_mean,quasisteady,5.40132114764635,-103.866319785287,-13.0347895946786,-89.0215141008301,-5.01236859203613
pp_mean,quasisteady,5.49540873857624,-104.543506890264,-12.8895084250318,-89.0310660389948,-4.92707980785382
pp_mean,quasisteady,5.5911352757056,-105.242754236923,-12.7320812382716,-89.0402956440839,-4.84322468042646
pp_mean,quasisteady,5.68852930843841,-105.964743483793,-12.5615253705549,-89.0492137296447,-4.76077999737162
pp_mean,quasisteady,5.78761988349121,-106.710167787307,-12.3767962196158,-89.0578307506944,-4.67972287712389
pp_mean,quasisteady,5.88843655355589,-107.479730895803,-12.1767831358073,-89.0661568153238,-4.60003076657463
pp_mean,quasisteady,5.99100938611354,-108.274146051216,-11.9603050331387,-89.0742016959459,-4.52168143859023
pp_mean,quasisteady,6.09536897240169,-109.094134671567,-11.726105701875,-89.0819748401968,-4.44465298941868
pp_mean,quasisteady,6.20154643653785,-109.940424783814,-11.4728488034186,-89.0894853814985,-4.36892383599378
pp_mean,quasisteady,6.30957344480193,-110.813749172595,-11.1991125274129,-89.0967421492953,-4.29447271314578
pp_mean,quasisteady,6.41948221508036,-111.714843205839,-10.9033838903277,-89.1037536789692,-4.22127867072691
pp_mean,quasisteady,6.53130552647472,-112.64444229306,-10.5840526542494,-89.1105282214466,-4.14932107065957
pp_mean,quasisteady,6.6450767290778,-113.603278926349,-10.239404844261,-89.1170737525035,-4.07857958391468
pp_mean,quasisteady,6.76082975391982,-114.592079247498,-9.86761584272181,-89.1233979817773,-4.00903418742727
pp_mean,quasisteady,6.87859912308807,-115.611559077301,-9.46674303903096,-89.1295083614957,-3.94066516095584
pp_mean,quasisteady,6.99841996002273,-116.662419334708,-9.03471801418096,-89.1354120949281,-3.87345308389186
pp_mean,quasisteady,7.12032799999203,-117.745340764175,-8.56933824070642,-89.1411161445701,-3.80737883202529
pp_mean,quasisteady,7.2443596007499,-118.860977878936,-8.06825828065877,-89.1466272400672,-3.74242357427161
pp_mean,quasisteady,7.37055175337934,-120.009952016183,-7.52898046718179,-89.1519518858866,-3.67856876936571
pp_mean,quasisteady,7.49894209332456,-121.19284338684,-6.9488450593474,-89.1570963687433,-3.61579616252746
pp_mean,quasisteady,7.62956891161533,-122.410181987891,-6.32501986541573,-89.1620667647893,-3.55408778210374
pp_mean,quasisteady,7.76247116628692,-123.66243722879,-5.65448933693817,-89.1668689465717,-3.49342593619112
pp_mean,quasisteady,7.89768849399886,-124.950006105233,-4.93404314553044,-89.171508589767,-3.4337932092434
pp_mean,quasisteady,8.03526122185617,-126.273199733483,-4.16026426618003,-89.1759911796993,-3.37517245866785
pp_mean,quasisteady,8.1752303794365,-127.63222803632,-3.32951660619661,-89.1803220176475,-3.31754681141368
pp_mean,quasisteady,8.31763771102671,-129.027182347566,-2.43793223804769,-89.1845062269489,-3.26089966055621
pp_mean,quasisteady,8.46252568807269,-130.458015675995,-1.48139831815171,-89.188548758905,-3.20521466187982
pp_mean,quasisteady,8.60993752184601,-131.924520341365,-0.455543803183208,-89.1924543984962,-3.15047573046274
pp_mean,quasisteady,8.75991717633117,-133.42630266555,0.644273888301239,-89.1962277699105,-3.09666703726632
pp_mean,quasisteady,8.91250938133745,-134.962754370636,1.82298207678218,-89.1998733418919,-3.04377300573148
pp_mean,quasisteady,9.06775964583905,-136.53302030399,3.08580563920377,-89.2033954329158,-2.99177830838471
pp_mean,quasisteady,9.22571427154763,-138.135962078558,4.43827913166811,-89.2067982161938,-2.94066786345579
pp_mean,quasisteady,9.38642036672135,-139.770117186255,5.88625782770849,-89.2100857245166,-2.89042683150952
pp_mean,quasisteady,9.54992586021436,-141.433653114956,7.43592718858797,-89.213261854937,-2.8410406120931
pp_mean,quasisteady,9.71627951577106,-143.124315977649,9.09381017040557,-89.2163303733007,-2.7924948404013
pp_mean,quasisteady,9.88553094656939,-144.839373148796,10.8667716407996,-89.2192949186276,-2.74477538396082
pp_mean,quasisteady,10.0577306300174,-146.575549401993,12.7620190230838,-89.2221590073493,-2.69786833933551
pp_mean,quasisteady,10.2329299228075,-148.328956059766,14.7870981051665,-89.2249260374078,-2.65176002885387
pp_mean,quasisteady,10.4111810762334,-150.095012707543,16.9498827422575,-89.2275992922188,-2.60643699736016
pp_mean,quasisteady,10.5925372517729,-151.868361097826,19.2585569443698,-89.230181944504,-2.5618860089902
pp_mean,quasisteady,10.7770525369432,-153.642770987744,21.7215875711444,-89.2326770599984,-2.5180940439732
pp_mean,quasisteady,10.9647819614319,-155.411037826221,24.347685558255,-89.2350876010333,-2.47504829546039
pp_mean,quasisteady,11.1557815135085,-157.164872451087,27.1457532746066,-89.2374164300022,-2.43273616638156
pp_mean,quasisteady,11.3501081567232,-158.894783289451,30.1248152640237,-89.2396663127118,-2.39114526633022
pp_mean,quasisteady,11.5478198468946,-160.589951997095,33.2939292700933,-89.2418399216212,-2.35026340847829
pp_mean,quasisteady,11.7489755493953,-162.238104047053,36.6620740954228,-89.2439398389751,-2.3100786065208
pp_mean,quasisteady,11.9536352567372,-163.825376508257,40.2380105321084,-89.2459685598321,-2.27057907165143
pp_mean,quasisteady,12.1618600064637,-165.336186165932,44.0301113543504,-89.2479284949923,-2.23175320956927
pp_mean,quasisteady,12.3737118993535,-166.753102247984,48.0461562352986,-89.2498219738287,-2.19358961751746
pp_mean,quasisteady,12.5892541179417,-168.056729351076,52.2930875018197,-89.2516512470232,-2.1560770813539
pp_mean,quasisteady,12.8085509453628,-169.225607710244,56.7767229534346,-89.2534184892127,-2.11920457265466
pp_mean,quasisteady,13.031667784523,-170.236139711967,61.5014226434831,-89.2551258015462,-2.08296124585022
pp_mean,quasisteady,13.2586711776056,-171.062553470087,66.4697076668514,-89.2567752141569,-2.04733643539493
pp_mean,quasisteady,13.4896288259165,-171.676916285579,71.6818307474634,-89.2583686885525,-2.01231965296979
pp_mean,quasisteady,13.7246096100756,-172.049212762513,77.1353009025505,-89.2599081199251,-1.97790058471892
pp_mean,quasisteady,13.9636836105594,-172.147504057314,82.8243678015918,-89.2613953393839,-1.94406908851965
pp_mean,quasisteady,14.2069221286018,-171.938185926128,88.739475725016,-89.2628321161141,-1.91081519128648
pp_mean,quasisteady,14.4543977074593,-171.386363555839,94.8667022864554,-89.2642201594627,-1.8781290863089
pp_mean,quasisteady,14.7061841540456,-170.456360194569,101.187203233557,-89.2655611209552,-1.8460011306232
pp_mean,quasisteady,14.9623565609443,-169.112373861911,107.676691456181,-89.2668565962447,-1.81442184241812
pp_mean,quasisteady,15.2229913288042,-167.319291435253,114.304985378841,-89.2681081269957,-1.78338189847446
pp_mean,quasisteady,15.4881661891248,-165.04366176019,121.03566853039,-89.2693172027045,-1.75287213163852
pp_mean,quasisteady,15.7579602274392,-162.254818873056,127.825907349035,-89.2704852624594,-1.72288352832931
pp_mean,quasisteady,16.0324539069004,-158.926133002611,134.626477047618,-89.2716136966411,-1.69340722607941
pp_mean,quasisteady,16.3117290922784,-155.036351221692,141.382044345217,-89.2727038485664,-1.66443451110942
pp_mean,quasisteady,16.5958690743756,-150.57097248902,148.031749799592,-89.273757016077,-1.63595681593575
pp_mean,quasisteady,16.8849585948675,-145.523585013276,154.51012034507,-89.2747744530743,-1.60796571701168
pp_mean,quasisteady,17.1790838715759,-139.897079614069,160.748324004208,-89.2757573710036,-1.58045293240147
pp_mean,quasisteady,17.4783326241822,-133.704643655333,166.675754016495,-89.2767069402876,-1.5534103194873
pp_mean,quasisteady,17.7827941003892,-126.970438814413,172.221900336352,-89.2776242917122,-1.52682987270886
pp_mean,quasisteady,18.0925591025382,-119.729874572488,177.318435305066,-89.2785105177655,-1.50070372133542
pp_mean,quasisteady,18.4077200146896,-112.029408968499,181.901411027079,-89.2793666739321,-1.47502412726995
pp_mean,quasisteady,18.7283708301755,-103.925838397889,185.913442876777,-89.2801937799434,-1.44978348288528
pp_mean,quasisteady,19.0546071796325,-95.4850767760196,189.305740777547,-89.2809928209862,-1.42497430889186
pp_mean,quasisteady,19.3865263595221,-86.7804671891378,192.039850584839,-89.2817647488705,-1.40058925223695
pp_mean,quasisteady,19.7242273611485,-77.8907109395013,194.088983441376,-89.282510483158,-1.37662108403489
pp_mean,quasisteady,20.0678109001819,-68.8975339963902,195.43884044551,-89.2832309122524,-1.35306269752818
pp_mean,quasisteady,20.4173794466953,-59.8832343200366,196.087880154377,-89.2839268944535,-1.32990710607917
pp_mean,quasisteady,20.7730372557256,-50.9282620420111,196.047022271876,-89.2845992589751,-1.30714744119188
pp_mean,quasisteady,21.1348903983665,-42.1089771166973,195.338826373343,-89.285248806929,-1.28477695056376
pp_mean,quasisteady,21.5030467934026,-33.4957073476849,193.996223929489,-89.285876312276,-1.26278899616711
pp_mean,quasisteady,21.8776162394955,-25.1511972799196,192.060910700087,-89.2864825227444,-1.24117705235971
pp_mean,quasisteady,22.2587104479301,-17.1295002576949,189.581522225361,-89.2870681607176,-1.21993470402446
pp_mean,quasisteady,22.6464430759306,-9.47532719244699,186.611717301517,-89.2876339240921,-1.19905564473764
pp_mean,quasisteady,23.0409297605584,-2.22383083754092,183.208284600361,-89.2881804871063,-1.17853367496547
pp_mean,quasisteady,23.4422881531992,4.59922308775334,179.429368973835,-89.2887085011412,-1.15836270028868
pp_mean,quasisteady,23.8506379546511,10.9769650434794,175.332890106755,-89.2892185954943,-1.13853672965468
pp_mean,quasisteady,24.2661009508241,16.9006874811244,170.975200620322,-89.2897113781272,-1.1190498736571
pp_mean,quasisteady,24.6888010490621,22.3689448280404,166.410006475753,-89.2901874363883,-1.09989634284222
pp_mean,quasisteady,25.1188643150958,27.3865598470866,161.687551695778,-89.2906473377107,-1.08107044604212
pp_mean,quasisteady,25.5564190106414,31.9635989271754,156.854053184711,-89.2910916302865,-1.06256658873411
pp_mean,quasisteady,26.0015956316527,36.1143668709946,151.951360121161,-89.2915208437188,-1.04437927142604
pp_mean,quasisteady,26.4545269472405,39.8564591101462,147.016805723428,-89.2919354896509,-1.02650308806737
pp_mean,quasisteady,26.9153480392692,43.2098972634145,142.083216446846,-89.2923360623752,-1.00893272448545
pp_mean,quasisteady,27.3841963426436,46.1963633831676,137.17904397692,-89.2927230394207,-0.991662956846727
pp_mean,quasisteady,27.8612116862977,48.8385395339414,132.328587821833,-89.293096882121,-0.97468865014263
pp_mean,quasisteady,28.3465363348967,51.1595526307442,127.552280060349,-89.293458036163,-0.958004756699705
pp_mean,quasisteady,28.8403150312661,53.1825196303428,122.867008191155,-89.2938069321171,-0.941606314713705
pp_mean,quasisteady,29.3426950395597,54.9301849840085,118.286456548437,-89.2941439859494,-0.925488446807291
pp_mean,quasisteady,29.8538261891796,56.4246404313636,113.821451045988,-89.2944695995168,-0.909646358611027
pp_mean,quasisteady,30.373860919461,57.6871164379219,109.480295873859,-89.294784161045,-0.894075337367335
pp_mean,quasisteady,30.9029543251359,58.7378345710594,105.269094089847,-89.2950880455904,-0.87877075055708
pp_mean,quasisteady,31.441264202588,59.5959106269362,101.192046792521,-89.2953816154868,-0.863728044548468
pp_mean,quasisteady,31.988951096914,60.2792991665213,97.2517277542147,-89.2956652207765,-0.84894274326793
pp_mean,quasisteady,32.5461783498046,60.8047711398939,93.4493320838824,-89.2959391996266,-0.834410446892677
pp_mean,quasisteady,33.1131121482591,61.1879173627838,89.7848987482287,-89.2962038787322,-0.82012683056462
pp_mean,quasisteady,33.6899215741491,61.4431716806084,86.2575076773074,-89.2964595737049,-0.806087643125308
pp_mean,quasisteady,34.276778654645,61.5838486632146,82.8654527872666,-89.2967065894486,-0.79228870587161
