theta0_deg,memory,time_s,V4_CT,OFF_CT,V4_non_eq_CT,OFF_non_eq_CT
8.5,CF,0.028,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.03,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.032,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.034,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.036,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.038,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.04,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.042,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.044,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.046,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.048,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.05,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.052,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.054,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.056,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.058,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.06,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.062,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.064,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.066,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.068,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.07,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.072,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.074,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.076,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.078,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.08,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.082,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.084,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.086,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.088,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.09,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.092,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.094,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.096,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.098,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.1,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.102,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.104,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.106,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.108,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.11,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.112,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.114,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.116,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.118,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.12,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.122,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.124,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.126,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.128,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.13,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.132,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.134,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.136,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.138,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.14,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.142,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.144,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.146,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.148,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.15,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.152,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.154,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.156,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.158,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.16,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.162,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.164,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.166,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.168,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.17,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.172,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.174,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.176,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.178,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.18,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.182,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.184,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.186,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.188,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.19,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.192,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.194,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.196,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.198,0.0115432644584667,0.0115432644584667,0,1.73472347597681e-18
8.5,CF,0.2,0.0119584630092928,0.0119487786033016,0.000123108002890832,0.000113423596899552
8.5,CF,0.202,0.0119509689487155,0.011942030438972,0.000115613942313497,0.00010667543256998
8.5,CF,0.204,0.0119439283395763,0.0119356812815547,0.000108573333174293,0.000100326275152683
8.5,CF,0.206,0.0119373148119503,0.0119297088876705,0.000101959805548326,9.43538812684386e-05
8.5,CF,0.208,0.0119311007535677,0.0119240888624125,9.57457471656414e-05,8.87338560105234e-05
8.5,CF,0.21,0.0119252645475439,0.0119188026574568,8.99095411418995e-05,8.34476510547626e-05
8.5,CF,0.212,0.0119197842081261,0.0119138315902756,8.44292017241049e-05,7.84765838736136e-05
8.5,CF,0.214,0.0119146368291705,0.0119091558564649,7.92818227684598e-05,7.38008500628523e-05
8.5,CF,0.216,0.0119098013429543,0.0119047570876941,7.44463365522693e-05,6.94020812920561e-05
8.5,CF,0.218,0.0119052595250972,0.0119006194923191,6.99045186951849e-05,6.52644859170937e-05
8.5,CF,0.22,0.011900995013122,0.0118967279033506,6.56400067199549e-05,6.13728969486235e-05
8.5,CF,0.222,0.0118969872611062,0.0118930659089944,6.16322547041647e-05,5.7710902592413e-05
8.5,CF,0.224,0.0118932236923875,0.0118896215192451,5.7868685985495e-05,5.42665128431194e-05
8.5,CF,0.226,0.011889689238401,0.0118863819583283,5.43342319989874e-05,5.10269519262731e-05
8.5,CF,0.228,0.0118863703142266,0.0118833355287187,5.10153078246128e-05,4.79805223167137e-05
8.5,CF,0.23,0.0118832537999861,0.0118804706566829,4.78987935841179e-05,4.51156502809316e-05
8.5,CF,0.232,0.0118803270992428,0.0118777764286801,4.49720928408105e-05,4.24214222780397e-05
8.5,CF,0.234,0.0118775789805393,0.011875242831718,4.22239741373325e-05,3.98878253159429e-05
8.5,CF,0.236,0.011874998261284,0.0118728601962352,3.96432548819426e-05,3.75051898332118e-05
8.5,CF,0.238,0.0118725748697262,0.011870619407731,3.72198633242001e-05,3.52644013289632e-05
8.5,CF,0.24,0.011870299498281,0.0118685123455687,3.49444918789684e-05,3.31573391666729e-05
8.5,CF,0.242,0.0118681630867117,0.0118665310844073,3.28080803097004e-05,3.11760780052871e-05
8.5,CF,0.244,0.0118661574603129,0.0118646681521889,3.08024539108862e-05,2.93131457868891e-05
8.5,CF,0.246,0.0118642744571284,0.0118629166988527,2.89194507263595e-05,2.75616924506408e-05
8.5,CF,0.248,0.0118625062361234,0.0118612697786246,2.71512297213682e-05,2.59147722226141e-05
8.5,CF,0.25,0.0118608460067726,0.0118597210572274,2.54910003705793e-05,2.43660508254286e-05
8.5,CF,0.252,0.0118592871948533,0.0118582647923864,2.39321884513196e-05,2.29097859843382e-05
8.5,CF,0.254,0.0118578236692768,0.011856895511429,2.24686628747511e-05,2.15405050269825e-05
8.5,CF,0.256,0.0118564496302657,0.0118556080551352,2.1094623863677e-05,2.0253048733182e-05
8.5,CF,0.258,0.0118551596003948,0.0118543975435466,1.98045939927959e-05,1.9042537144548e-05
8.5,CF,0.26,0.0118539484282063,0.0118532593677522,1.85934218043023e-05,1.79043613502267e-05
8.5,CF,0.262,0.0118528112699255,0.0118521891977684,1.74562635235232e-05,1.68341913663675e-05
8.5,CF,0.264,0.0118517436308097,0.0118511829321389,1.63886244076514e-05,1.58279257369172e-05
8.5,CF,0.266,0.0118507414510426,0.0118502367820284,1.5386444640603e-05,1.48817756263422e-05
8.5,CF,0.268,0.0118498005510035,0.0118493471957952,1.44455446014959e-05,1.39921893932207e-05
8.5,CF,0.27,0.011848917188599,0.0118485107773377,1.35621821970282e-05,1.31557709356564e-05
8.5,CF,0.272,0.0118480876377904,0.0118477243627319,1.27326313884273e-05,1.23693563298423e-05
8.5,CF,0.274,0.0118473087034066,0.0118469847245698,1.19536970046279e-05,1.16297181677744e-05
8.5,CF,0.276,0.0118465774228228,0.0118462892513261,1.12224164207485e-05,1.09342449241163e-05
8.5,CF,0.278,0.0118458905664858,0.011845635366034,1.05355600838204e-05,1.02803596320027e-05
8.5,CF,0.28,0.0118452454296574,0.0118450202756444,9.89042325533727e-06,9.66526924243288e-06
8.5,CF,0.282,0.0118446397922416,0.0118444417596479,9.28478583959481e-06,9.08675324584607e-06
8.5,CF,0.284,0.0118440712334364,0.0118438978663826,8.71622703438497e-06,8.54285998063212e-06
8.5,CF,0.286,0.0118435374694091,0.0118433865207891,8.18246300711943e-06,8.03151438705241e-06
8.5,CF,0.288,0.0118430363645852,0.0118429057629991,7.68135818319908e-06,7.55075659709253e-06
8.5,CF,0.29,0.0118425659401875,0.0118424537583755,7.21093378547831e-06,7.09875197348747e-06
8.5,CF,0.292,0.0118421243259673,0.0118420288043832,6.76931956523734e-06,6.67379798122841e-06
8.5,CF,0.294,0.0118417097529436,0.0118416292894968,6.35474654157343e-06,6.27428309478428e-06
8.5,CF,0.296,0.0118413205540302,0.0118412536873213,5.96554762817732e-06,5.89868091925572e-06
8.5,CF,0.298,0.0118409551790479,0.0118409005568136,5.60017264592504e-06,5.54555041154536e-06
8.5,CF,0.3,0.0114236139217819,0.0114332090585014,-0.000119650536684755,-0.000110055399965248
8.5,CF,0.302,0.0114309672170835,0.0114398216005808,-0.000112297241383126,-0.00010344285788585
8.5,CF,0.304,0.0114378573800558,0.0114460257133893,-0.000105407078410825,-9.72387450773795e-05
8.5,CF,0.306,0.0114443202810877,0.0114518540585733,-9.89441773789623e-05,-9.14103998933078e-05
8.5,CF,0.308,0.0114503861105806,0.011457332297559,-9.28783478860856e-05,-8.59321609076955e-05
8.5,CF,0.31,0.0114560770076283,0.011462479694783,-8.71874508383483e-05,-8.0784763683674e-05
8.5,CF,0.312,0.0114614174639629,0.0114673171481813,-8.18469945037988e-05,-7.59473102853198e-05
8.5,CF,0.314,0.0114664291699207,0.011471863632802,-7.68352885459934e-05,-7.14008256646557e-05
8.5,CF,0.316,0.0114711353095715,0.0114761388253651,-7.21291488952024e-05,-6.71256331015464e-05
8.5,CF,0.318,0.0114755545212033,0.0114801592933345,-6.77099372633841e-05,-6.31051651321952e-05
8.5,CF,0.32,0.0114797002752814,0.0114839372804606,-6.35641831852225e-05,-5.93271780060436e-05
8.5,CF,0.322,0.0114835908720837,0.0114874875361385,-5.96735863829488e-05,-5.57769223281084e-05
8.5,CF,0.324,0.0114872433284642,0.0114908249032176,-5.60211300024253e-05,-5.24395552490235e-05
8.5,CF,0.326,0.0114906660829319,0.0114939584119266,-5.25983755347952e-05,-4.93060465400989e-05
8.5,CF,0.328,0.0114938785521512,0.0114969022955283,-4.93859063154418e-05,-4.63621629383185e-05
8.5,CF,0.33,0.0114968940934739,0.0114996699905366,-4.63703649927309e-05,-4.35944679300308e-05
8.5,CF,0.332,0.0114997246267156,0.0115022714235927,-4.35398317510903e-05,-4.09930348739419e-05
8.5,CF,0.334,0.0115023818641636,0.0115047172636748,-4.08825943030988e-05,-3.85471947918301e-05
8.5,CF,0.336,0.0115048766329506,0.0115070167880957,-3.83878255160973e-05,-3.62476703709095e-05
8.5,CF,0.338,0.0115072190362367,0.0115091790028785,-3.60454222299265e-05,-3.40854555881762e-05
8.5,CF,0.34,0.0115094183064831,0.0115112120958129,-3.38461519835721e-05,-3.2052362653778e-05
8.5,CF,0.342,0.0115114832289046,0.0115131237216341,-3.17812295620688e-05,-3.01407368325079e-05
8.5,CF,0.344,0.0115134216790797,0.0115149211361316,-2.98427793869738e-05,-2.83433223350494e-05
8.5,CF,0.346,0.0115152415482302,0.0115166108955016,-2.80229102364166e-05,-2.66535629650563e-05
8.5,CF,0.348,0.011516950324834,0.011518199812081,-2.63141336327051e-05,-2.50646463856984e-05
8.5,CF,0.35,0.0115185547881926,0.0115196938943586,-2.4709670274025e-05,-2.35705641080542e-05
8.5,CF,0.352,0.0115200613608854,0.0115210988363338,-2.32030975812411e-05,-2.21656221328827e-05
8.5,CF,0.354,0.0115214764512649,0.0115224201569475,-2.1788007201741e-05,-2.08443015191438e-05
8.5,CF,0.356,0.0115228051778333,0.0115236628887283,-2.04592806333191e-05,-1.96015697383565e-05
8.5,CF,0.358,0.0115240528332064,0.0115248314764887,-1.92116252603e-05,-1.84329819779231e-05
8.5,CF,0.36,0.0115252243773255,0.0115259303666809,-1.80400811411741e-05,-1.73340917857655e-05
8.5,CF,0.362,0.0115263244497241,0.011526963714459,-1.6940008742531e-05,-1.6300744007618e-05
8.5,CF,0.364,0.0115273572467963,0.0115279353951525,-1.590721167034e-05,-1.53290633141141e-05
8.5,CF,0.366,0.0115283270464047,0.0115288490354047,-1.49374120619952e-05,-1.44154230620006e-05
8.5,CF,0.368,0.0115292377316111,0.0115297082004548,-1.40267268555483e-05,-1.35562580119031e-05
8.5,CF,0.37,0.0115300929091097,0.0115305161686509,-1.31715493569065e-05,-1.27482898157841e-05
8.5,CF,0.372,0.0115308960553769,0.0115312759918578,-1.23684030897721e-05,-1.19884666088758e-05
8.5,CF,0.374,0.011531650163786,0.0115319906521061,-1.16142946806792e-05,-1.12738063605174e-05
8.5,CF,0.376,0.0115323579874878,0.0115326625697624,-1.09064709788755e-05,-1.06018887042533e-05
8.5,CF,0.378,0.0115330226735912,0.0115332942436578,-1.02417848754886e-05,-9.97021480883022e-06
8.5,CF,0.38,0.0115336468594069,0.0115338882833501,-9.61759905975662e-06,-9.37617511656032e-06
8.5,CF,0.382,0.0115342329936808,0.0115344469393404,-9.03146478583097e-06,-8.81751912626579e-06
8.5,CF,0.384,0.0115347833915505,0.0115349723027745,-8.4810669162029e-06,-8.29215569217966e-06
8.5,CF,0.386,0.0115353002441423,0.0115354663525502,-7.96421432436648e-06,-7.79810591649242e-06
8.5,CF,0.388,0.0115357856116589,0.0115359309640561,-7.4788468078027e-06,-7.33349441052293e-06
8.5,CF,0.39,0.0115362414102001,0.0115363679042648,-7.02304826655578e-06,-6.89655420182435e-06
8.5,CF,0.392,0.0115366694207533,0.0115367788248821,-6.59503771333406e-06,-6.48563358457595e-06
8.5,CF,0.394,0.0115370713329098,0.0115371652575882,-6.19312555689283e-06,-6.0992008784639e-06
8.5,CF,0.396,0.0115374487500816,0.011537528655081,-5.81570838506171e-06,-5.73580338562342e-06
8.5,CF,0.398,0.0115378031784559,0.0115378703990226,-5.46128001077673e-06,-5.39405944405442e-06
8.5,CF,0.4,0.0115381360215755,0.0115381917900834,-5.12843689117262e-06,-5.07266838325506e-06
8.5,CF,0.402,0.0115384485793808,0.0115384940490309,-4.81587908585795e-06,-4.77040943578332e-06
8.5,CF,0.404,0.0115387420826723,0.011538778303414,-4.52237579435036e-06,-4.48615505268569e-06
8.5,CF,0.406,0.0115390177123067,0.0115390456176607,-4.24674615991452e-06,-4.21884080598241e-06
8.5,CF,0.408,0.0115392765912558,0.0115392970019783,-3.98786721087993e-06,-3.96745648832166e-06
8.5,CF,0.41,0.0115395197089398,0.0115395334123533,-3.74474952689885e-06,-3.73104611339249e-06
8.5,CF,0.412,0.0115397480157518,0.0115397557505842,-3.51644271486332e-06,-3.50870788248282e-06
8.5,CF,0.414,0.0115399624032793,0.0115399648540469,-3.30205518736526e-06,-3.29960441973649e-06
8.5,CF,0.416,0.0115401636434328,0.0115401614998715,-3.10081503385531e-06,-3.10295859519243e-06
8.5,CF,0.418,0.0115403526204668,0.0115403463754819,-2.91183799989644e-06,-2.91808298476769e-06
8.5,CF,0.42,0.0115405300909594,0.0115405202165343,-2.7343675072164e-06,-2.74424193239149e-06
8.5,CF,0.422,0.0115406967612225,0.0115406837055852,-2.56769724414629e-06,-2.58075288150396e-06
8.5,CF,0.424,0.0115408532782464,0.0115408374675011,-2.41118022026657e-06,-2.42699096553341e-06
8.5,CF,0.426,0.0115410002536249,0.0115409820796039,-2.26420484178771e-06,-2.28237886271306e-06
8.5,CF,0.428,0.0115411382647065,0.0115411180771639,-2.12619376019352e-06,-2.14638130278423e-06
8.5,CF,0.43,0.0115412678480479,0.0115412459694809,-1.99661041875784e-06,-2.01848898570729e-06
8.5,CF,0.432,0.0115413895413432,0.0115413662285553,-1.87491712349414e-06,-1.89822991133494e-06
8.5,CF,0.434,0.0115415038323054,0.0115414793193126,-1.7606261612825e-06,-1.78513915402058e-06
8.5,CF,0.436,0.0115416111640433,0.0115415856818161,-1.65329442338921e-06,-1.67877665056305e-06
8.5,CF,0.438,0.0115417119512273,0.0115416857195493,-1.5525072393531e-06,-1.57873891734085e-06
8.5,CF,0.44,0.011541806592377,0.0115417798003792,-1.45786608966511e-06,-1.48465808743302e-06
8.5,CF,0.442,0.0115418954641384,0.0115418682733481,-1.36899432821511e-06,-1.39618511857571e-06
8.5,CF,0.444,0.0115419789228647,0.0115419514725273,-1.28553560199696e-06,-1.31298593936645e-06
8.5,CF,0.446,0.0115420573049038,0.0115420297141608,-1.20715356285647e-06,-1.23474430589222e-06
8.5,CF,0.448,0.0115421309207541,0.0115421032978761,-1.1335377125242e-06,-1.1611605905907e-06
8.5,CF,0.45,0.0115422000524471,0.0115421725067333,-1.06440601953597e-06,-1.09195173333097e-06
8.5,CF,0.452,0.0115422649682284,0.0115422376014793,-9.99490238257766e-07,-1.02685698733125e-06
8.5,CF,0.454,0.0115423259239909,0.011542298820043,-9.38534475736913e-07,-9.65638423630275e-07
8.5,CF,0.456,0.0115423831626093,0.0115423563892347,-8.81295857318998e-07,-9.08069231990785e-07
8.5,CF,0.458,0.0115424367982965,0.0115424105255906,-8.2766017014263e-07,-8.53932876047556e-07
8.5,CF,0.46,0.0115424871746759,0.0115424614128991,-7.77283790782957e-07,-8.03045567506974e-07
8.5,CF,0.462,0.0115425344923652,0.011542509190834,-7.29966101474522e-07,-7.55267632638126e-07
8.5,CF,0.464,0.0115425789312446,0.0115425541299168,-6.85527222068355e-07,-7.10328549822017e-07
8.5,CF,0.466,0.0115426206621175,0.0115425964019819,-6.43796349144438e-07,-6.6805648480002e-07
8.5,CF,0.468,0.0115426598480913,0.0115426361606517,-6.04610375307124e-07,-6.28297814912401e-07
8.5,CF,0.47,0.0115426966445774,0.0115426735513013,-5.67813889237184e-07,-5.90907165318524e-07
8.5,CF,0.472,0.0115427311992909,0.0115427087129637,-5.3325917570915e-07,-5.55745502938201e-07
8.5,CF,0.474,0.0115427636522511,0.0115427417783301,-5.00806215528865e-07,-5.22680136583534e-07
8.5,CF,0.476,0.0115427941356682,0.0115427728737498,-4.7032279849174e-07,-4.91584716834012e-07
8.5,CF,0.478,0.0115428227690582,0.0115428021192305,-4.41689408499368e-07,-4.62339236119783e-07
8.5,CF,0.48,0.0115428496601084,0.0115428296284521,-4.14798358275986e-07,-4.34830014517731e-07
8.5,CF,0.482,0.0115428749117149,0.0115428555065636,-3.89546751744518e-07,-4.0895190309663e-07
8.5,CF,0.484,0.0115428986223364,0.011542879846705,-3.65836130215846e-07,-3.8461176162137e-07
8.5,CF,0.486,0.0115429208859942,0.0115429027370657,-3.43572472413095e-07,-3.61721400983159e-07
8.5,CF,0.488,0.0115429417922721,0.0115429242621857,-3.22666194520205e-07,-3.40196280918317e-07
8.5,CF,0.49,0.0115429614263165,0.0115429445029566,-3.03032150109073e-07,-3.1995551002563e-07
8.5,CF,0.492,0.0115429798688396,0.0115429635366209,-2.84589627069093e-07,-3.00921845780219e-07
8.5,CF,0.494,0.0115429971945199,0.0115429814367722,-2.67263946761992e-07,-2.83021694484978e-07
8.5,CF,0.496,0.0115430134681481,0.0115429982733553,-2.50990318553107e-07,-2.66185111336484e-07
8.5,CF,0.498,0.0115430287505672,0.0115430141125498,-2.35707899424314e-07,-2.50345916901276e-07
8.5,CF,0.5,0.0115430431002195,0.0115430290134232,-2.21358247138453e-07,-2.35445043477236e-07
8.5,CF,0.502,0.0115430565731466,0.0115430430285771,-2.07885320051976e-07,-2.21429889509309e-07
8.5,CF,0.504,0.0115430692229894,0.0115430562084443,-1.95235477260663e-07,-2.08250022384546e-07
8.5,CF,0.506,0.0115430811009882,0.0115430686014886,-1.83357478481666e-07,-1.95856978088896e-07
8.5,CF,0.508,0.0115430922559825,0.0115430802542054,-1.72202484178402e-07,-1.84204261286999e-07
8.5,CF,0.51,0.0115431027344112,0.0115430912111214,-1.61724055459944e-07,-1.73247345259739e-07
8.5,CF,0.512,0.0115431125795817,0.0115431015147947,-1.51878884933898e-07,-1.62943671966689e-07
8.5,CF,0.514,0.0115431218283255,0.0115431112058147,-1.42630141145711e-07,-1.53252651983668e-07
8.5,CF,0.516,0.0115431305144771,0.0115431203228019,-1.33943989566454e-07,-1.44135664745595e-07
8.5,CF,0.518,0.0115431386706336,0.011543128901093,-1.25787833100965e-07,-1.35557373688935e-07
8.5,CF,0.52,0.0115431463281566,0.0115431369707672,-1.18130310033937e-07,-1.27487699447607e-07
8.5,CF,0.522,0.0115431535171728,0.0115431445602501,-1.10941293905015e-07,-1.19898216589462e-07
8.5,CF,0.524,0.0115431602665731,0.0115431516969245,-1.04191893540023e-07,-1.12761542167897e-07
8.5,CF,0.526,0.0115431666040135,0.011543158407131,-9.78544531099468e-08,-1.06051335645521e-07
8.5,CF,0.528,0.0115431725559146,0.0115431647161677,-9.19025520719485e-08,-9.97422989080371e-08
8.5,CF,0.53,0.0115431781474615,0.0115431706482904,-8.631100517284e-08,-9.38101762885252e-08
8.5,CF,0.532,0.0115431834017325,0.0115431762267121,-8.10567341753832e-08,-8.82317545535666e-08
8.5,CF,0.534,0.0115431883377132,0.0115431814736038,-7.61207534366592e-08,-8.29848628928348e-08
8.5,CF,0.536,0.0115431929734443,0.0115431864100934,-7.14850223425267e-08,-7.80483732417542e-08
8.5,CF,0.538,0.0115431973263224,0.0115431910551622,-6.71321442984041e-08,-7.34033044885035e-08
8.5,CF,0.54,0.0115432014130847,0.0115431954248207,-6.30453819948362e-08,-6.90336459750057e-08
8.5,CF,0.542,0.0115432052498093,0.0115431995344608,-5.92086573693307e-08,-6.4924005822517e-08
8.5,CF,0.544,0.0115432088519151,0.0115432033989101,-5.56065516028881e-08,-6.10595565515154e-08
8.5,CF,0.546,0.0115432122341615,0.0115432070324315,-5.22243051269411e-08,-5.74260351372119e-08
8.5,CF,0.548,0.011543215410649,0.0115432104487236,-4.904781765111e-08,-5.40097430650616e-08
8.5,CF,0.55,0.0115432183948186,0.0115432136609204,-4.60636480938137e-08,-5.07975462232108e-08
8.5,CF,0.552,0.0115432211989868,0.0115432166815917,-4.32594798975561e-08,-4.77768749545388e-08
8.5,CF,0.554,0.0115432238332861,0.0115432195227426,-4.06251805841473e-08,-4.4935724074005e-08
8.5,CF,0.556,0.0115432263073446,0.0115432221958136,-3.815112209829e-08,-4.2262653014366e-08
8.5,CF,0.558,0.0115432286304466,0.0115432247110829,-3.58280200264682e-08,-3.97473837090295e-08
8.5,CF,0.56,0.0115432308115248,0.01154322707722,-3.36469418542318e-08,-3.73812466068074e-08
8.5,CF,0.562,0.0115432328591598,0.0115432293025595,-3.15993068898679e-08,-3.51559071316149e-08
8.5,CF,0.564,0.0115432347815804,0.0115432313951302,-2.96768862401153e-08,-3.30633364072769e-08
8.5,CF,0.566,0.0115432365866638,0.0115432333626555,-2.78718028726144e-08,-3.10958111291587e-08
8.5,CF,0.568,0.0115432382819351,0.0115432352125529,-2.61765315916207e-08,-2.924591372723e-08
8.5,CF,0.57,0.0115432398745676,0.0115432369519345,-2.45838990380054e-08,-2.7506532199531e-08
8.5,CF,0.572,0.0115432413711347,0.0115432385876064,-2.30873319351232e-08,-2.58708602197261e-08
8.5,CF,0.574,0.011543242777044,0.0115432401260696,-2.1681422702341e-08,-2.43323971058779e-08
8.5,CF,0.576,0.0115432440974338,0.0115432415735188,-2.03610328666781e-08,-2.28849478863674e-08
8.5,CF,0.578,0.0115432453372592,0.0115432429355196,-1.91212074611424e-08,-2.15229470999084e-08
8.5,CF,0.58,0.0115432465012874,0.0115432442167664,-1.79571792574551e-08,-2.02417002412997e-08
8.5,CF,0.582,0.0115432475940978,0.0115432454217724,-1.68643688111536e-08,-1.90366942331294e-08
8.5,CF,0.584,0.0115432486200822,0.0115432465548852,-1.58383844130194e-08,-1.79035814940748e-08
8.5,CF,0.586,0.0115432495834445,0.0115432476202867,-1.48750221758143e-08,-1.683817995278e-08
8.5,CF,0.588,0.0115432504882007,0.0115432486219936,-1.3970265933666e-08,-1.58364730235699e-08
8.5,CF,0.59,0.0115432513381793,0.011543249563857,-1.31202873322744e-08,-1.48946096307362e-08
8.5,CF,0.592,0.0115432521368884,0.0115432504495625,-1.23215782715791e-08,-1.40089041981289e-08
8.5,CF,0.594,0.0115432528872139,0.01154325128263,-1.15712527302969e-08,-1.31758366803819e-08
