source,theta_report_deg,offset_deg,memory,omega_rad_s,G_real_CT_per_rad,G_imag_CT_per_rad,static_slope_CT_per_rad
V4,10,0,CF,33.4965439157828,0.0644320074768908,0.0105990101740287,0.0535664111401294
V4,10,0,CF,35.4813389233575,0.065040405681285,0.0105663837965035,0.0535664111401294
V4,10,0,CF,37.5837404288444,0.0656430782903545,0.0104992635892073,0.0535664111401294
V4,10,0,CF,39.8107170553497,0.0662361890703212,0.0103987406108402,0.0535664111401294
V4,10,0,CF,42.1696503428582,0.0668161462325513,0.0102664178807266,0.0535664111401294
V4,10,0,CF,44.6683592150963,0.0673796846451582,0.0101043493529962,0.0535664111401294
V4,10,0,CF,47.315125896148,0.0679239312939748,0.00991496480441832,0.0535664111401294
V4,10,0,CF,50.1187233627273,0.0684464517148743,0.00970098555190738,0.0535664111401294
V4,10,0,CF,53.0884444230988,0.0689452766235014,0.00946533611851894,0.0535664111401294
V4,10,0,CF,56.2341325190349,0.0694189093791661,0.00921105670576975,0.0535664111401294
V4,10,0,CF,59.566214352901,0.0698663161000991,0.00894122069190819,0.0535664111401294
V4,10,0,CF,63.0957344480193,0.0702869011099126,0.00865886048137491,0.0535664111401294
V4,10,0,CF,66.8343917568615,0.0706804709061686,0.00836690401199902,0.0535664111401294
V4,10,0,CF,70.7945784384138,0.0710471900157889,0.00806812320524375,0.0535664111401294
V4,10,0,CF,74.9894209332456,0.0713875319889991,0.00776509471800287,0.0535664111401294
V4,10,0,CF,79.4328234724281,0.0717022284548463,0.00746017258688961,0.0535664111401294
V4,10,0,CF,84.1395141645195,0.0719922186948067,0.00715547177985021,0.0535664111401294
V4,10,0,CF,89.1250938133746,0.072258601659351,0.00685286128933088,0.0535664111401294
V4,10,0,CF,94.4060876285924,0.0725025918158382,0.00655396519928511,0.0535664111401294
V4,10,0,CF,100,0.0727254797190271,0.00626017010527452,0.0535664111401294
V4,10,1,PP,0.1,0.0535664915576457,4.0808761962368e-05,0.0535664111401294
V4,10,1,PP,0.105925372517729,0.0535665013700239,4.32268126465514e-05,0.0535664111401294
V4,10,1,PP,0.112201845430196,0.0535665123796824,4.57881379805694e-05,0.0535664111401294
V4,10,1,PP,0.118850222743702,0.0535665247327084,4.85012267933738e-05,0.0535664111401294
V4,10,1,PP,0.125892541179417,0.053566538593014,5.13750707714695e-05,0.0535664111401294
V4,10,1,PP,0.133352143216332,0.0535665541445106,5.44191942292396e-05,0.0535664111401294
V4,10,1,PP,0.141253754462275,0.0535665715935489,5.76436856383981e-05,0.0535664111401294
V4,10,1,PP,0.149623565609443,0.0535665911716569,6.10592310198881e-05,0.0535664111401294
V4,10,1,PP,0.158489319246111,0.0535666131386114,6.46771493074895e-05,0.0535664111401294
V4,10,1,PP,0.167880401812256,0.0535666377858841,6.85094297986695e-05,0.0535664111401294
V4,10,1,PP,0.177827941003892,0.0535666654405092,7.25687718148121e-05,0.0535664111401294
V4,10,1,PP,0.18836490894898,0.053566696469421,7.68686266999062e-05,0.0535664111401294
V4,10,1,PP,0.199526231496888,0.0535667312843219,8.14232422940771e-05,0.0535664111401294
V4,10,1,PP,0.211348903983665,0.0535667703471438,8.62477100260176e-05,0.0535664111401294
V4,10,1,PP,0.223872113856834,0.0535668141761755,9.13580147764205e-05,0.0535664111401294
V4,10,1,PP,0.237137370566166,0.0535668633529369,9.67710876729491e-05,0.0535664111401294
V4,10,1,PP,0.251188643150958,0.0535669185298928,0.000102504861986106,0.0535664111401294
V4,10,1,PP,0.266072505979881,0.0535669804391055,0.000108578332304576,0.0535664111401294
V4,10,1,PP,0.281838293126445,0.053567049901944,0.000115011617178229,0.0535664111401294
V4,10,1,PP,0.298538261891796,0.0535671278399758,0.000121826025426965,0.0535664111401294
V4,10,1,PP,0.316227766016838,0.0535672152871875,0.000129044126323938,0.0535664111401294
V4,10,1,PP,0.334965439157828,0.0535673134036935,0.00013668982387246,0.0535664111401294
V4,10,1,PP,0.354813389233576,0.0535674234911172,0.000144788435406881,0.0535664111401294
V4,10,1,PP,0.375837404288444,0.0535675470098446,0.000153366774759139,0.0535664111401294
V4,10,1,PP,0.398107170553497,0.0535676855983821,0.000162453240244233,0.0535664111401294
V4,10,1,PP,0.421696503428582,0.0535678410950703,0.000172077907729616,0.0535664111401294
V4,10,1,PP,0.446683592150963,0.0535680155624441,0.000182272629065363,0.0535664111401294
V4,10,1,PP,0.473151258961481,0.0535682113145572,0.000193071136163776,0.0535664111401294
V4,10,1,PP,0.501187233627272,0.0535684309476348,0.000204509151028731,0.0535664111401294
V4,10,1,PP,0.530884444230988,0.0535686773744545,0.000216624502046405,0.0535664111401294
V4,10,1,PP,0.562341325190349,0.0535689538629114,0.000229457246859772,0.0535664111401294
V4,10,1,PP,0.59566214352901,0.0535692640792726,0.000243049802159242,0.0535664111401294
V4,10,1,PP,0.630957344480193,0.0535696121366892,0.000257447080730655,0.0535664111401294
V4,10,1,PP,0.668343917568615,0.0535700026496041,0.000272696636109151,0.0535664111401294
V4,10,1,PP,0.707945784384138,0.0535704407947656,0.000288848815192831,0.0535664111401294
V4,10,1,PP,0.749894209332456,0.0535709323796479,0.000305956919172882,0.0535664111401294
V4,10,1,PP,0.794328234724281,0.0535714839191695,0.000324077373136458,0.0535664111401294
V4,10,1,PP,0.841395141645195,0.0535721027217104,0.00034326990469408,0.0535664111401294
V4,10,1,PP,0.891250938133745,0.053572796985547,0.000363597731973841,0.0535664111401294
V4,10,1,PP,0.944060876285923,0.053573575906954,0.000385127761308919,0.0535664111401294
V4,10,1,PP,1,0.053574449801373,0.000407930794921516,0.0535664111401294
V4,10,1,PP,1.05925372517729,0.053575430239209,0.000432081748873638,0.0535664111401294
V4,10,1,PP,1.12201845430196,0.0535765301979997,0.00045765988151104,0.0535664111401294
V4,10,1,PP,1.18850222743702,0.0535777642329041,0.000484749032568862,0.0535664111401294
V4,10,1,PP,1.25892541179417,0.0535791486676822,0.000513437873033099,0.0535664111401294
V4,10,1,PP,1.33352143216332,0.053580701808586,0.000543820165757673,0.0535664111401294
V4,10,1,PP,1.41253754462275,0.0535824441838546,0.000575995036718568,0.0535664111401294
V4,10,1,PP,1.49623565609443,0.0535843988118126,0.000610067256639482,0.0535664111401294
V4,10,1,PP,1.58489319246111,0.0535865915009012,0.000646147532542148,0.0535664111401294
V4,10,1,PP,1.67880401812256,0.0535890511853372,0.000684352808552393,0.0535664111401294
V4,10,1,PP,1.77827941003892,0.0535918103004958,0.000724806575022223,0.0535664111401294
V4,10,1,PP,1.8836490894898,0.0535949052025468,0.000767639184699954,0.0535664111401294
V4,10,1,PP,1.99526231496888,0.0535983766373471,0.000812988174283683,0.0535664111401294
V4,10,1,PP,2.11348903983665,0.0536022702640994,0.000860998589216167,0.0535664111401294
V4,10,1,PP,2.23872113856834,0.0536066372398336,0.000911823309006726,0.0535664111401294
V4,10,1,PP,2.37137370566166,0.0536115348713473,0.000965623369681578,0.0535664111401294
V4,10,1,PP,2.51188643150958,0.0536170273418505,0.00102256827914859,0.0535664111401294
V4,10,1,PP,2.66072505979881,0.0536231865201965,0.00108283632029361,0.0535664111401294
V4,10,1,PP,2.81838293126445,0.0536300928612302,0.00114661483547789,0.0535664111401294
V4,10,1,PP,2.98538261891796,0.053637836406436,0.00121410048475056,0.0535664111401294
V4,10,1,PP,3.16227766016838,0.0536465178947078,0.00128549946849442,0.0535664111401294
V4,10,1,PP,3.34965439157828,0.0536562499936507,0.00136102770335037,0.0535664111401294
V4,10,1,PP,3.54813389233576,0.0536671586623518,0.00144091093807564,0.0535664111401294
V4,10,1,PP,3.75837404288444,0.053679384656953,0.00152538479344012,0.0535664111401294
V4,10,1,PP,3.98107170553497,0.0536930851905894,0.00161469470730462,0.0535664111401294
V4,10,1,PP,4.21696503428582,0.0537084357592355,0.0017090957626082,0.0535664111401294
V4,10,1,PP,4.46683592150963,0.0537256321446466,0.00180885237206613,0.0535664111401294
V4,10,1,PP,4.73151258961481,0.0537448926047722,0.00191423778890015,0.0535664111401294
V4,10,1,PP,5.01187233627272,0.0537664602606169,0.00202553340784408,0.0535664111401294
V4,10,1,PP,5.30884444230988,0.053790605686356,0.00214302781495964,0.0535664111401294
V4,10,1,PP,5.62341325190349,0.0538176297063603,0.00226701553844527,0.0535664111401294
V4,10,1,PP,5.9566214352901,0.0538478663984072,0.00239779544563602,0.0535664111401294
V4,10,1,PP,6.30957344480193,0.053881686296434,0.0025356687238295,0.0535664111401294
V4,10,1,PP,6.68343917568615,0.053919499778384,0.00268093637453649,0.0535664111401294
V4,10,1,PP,7.07945784384138,0.0539617606145977,0.00283389614243184,0.0535664111401294
V4,10,1,PP,7.49894209332456,0.0540089696393532,0.00299483879195574,0.0535664111401294
V4,10,1,PP,7.94328234724281,0.0540616784920635,0.00316404363660837,0.0535664111401294
V4,10,1,PP,8.41395141645195,0.0541204933547764,0.00334177321908215,0.0535664111401294
V4,10,1,PP,8.91250938133745,0.0541860785884609,0.00352826703528846,0.0535664111401294
V4,10,1,PP,9.44060876285924,0.0542591601416436,0.00372373419312323,0.0535664111401294
V4,10,1,PP,10,0.0543405285708962,0.00392834489884695,0.0535664111401294
V4,10,1,PP,10.5925372517729,0.0544310414733253,0.00414222067194921,0.0535664111401294
V4,10,1,PP,11.2201845430196,0.0545316250867373,0.00436542320542429,0.0535664111401294
V4,10,1,PP,11.8850222743702,0.0546432747642016,0.00459794181498759,0.0535664111401294
V4,10,1,PP,12.5892541179417,0.0547670539776698,0.00483967946074484,0.0535664111401294
V4,10,1,PP,13.3352143216332,0.0549040914523956,0.00509043738127021,0.0535664111401294
V4,10,1,PP,14.1253754462275,0.0550555759836356,0.00534989845609055,0.0535664111401294
V4,10,1,PP,14.9623565609443,0.0552227484444161,0.00561760951108821,0.0535664111401294
V4,10,1,PP,15.8489319246111,0.0554068904647019,0.00589296290446655,0.0535664111401294
V4,10,1,PP,16.7880401812256,0.0556093092565559,0.0061751778794292,0.0535664111401294
V4,10,1,PP,17.7827941003892,0.0558313180871419,0.0064632823421398,0.0535664111401294
V4,10,1,PP,18.836490894898,0.0560742119733969,0.00675609591515583,0.0535664111401294
V4,10,1,PP,19.9526231496888,0.0563392383013066,0.00705221531834691,0.0535664111401294
V4,10,1,PP,21.1348903983665,0.0566275622707,0.00735000332693245,0.0535664111401294
V4,10,1,PP,22.3872113856834,0.0569402273424849,0.00764758272921999,0.0535664111401294
V4,10,1,PP,23.7137370566166,0.0572781112231575,0.00794283682818731,0.0535664111401294
V4,10,1,PP,25.1188643150958,0.0576418783567632,0.00823341806919779,0.0535664111401294
V4,10,1,PP,26.6072505979881,0.0580319303910736,0.00851676629584657,0.0535664111401294
V4,10,1,PP,28.1838293126445,0.0584483566118997,0.00879013790326649,0.0535664111401294
V4,10,1,PP,29.8538261891796,0.0588908868504468,0.0090506467461945,0.0535664111401294
V4,10,1,PP,31.6227766016838,0.0593588498015388,0.00929531705499866,0.0535664111401294
V4,10,1,PP,33.4965439157828,0.059851139972551,0.00952114782603367,0.0535664111401294
V4,10,1,PP,35.4813389233575,0.0603661965383383,0.00972518722120623,0.0535664111401294
V4,10,1,PP,37.5837404288444,0.0609019971399069,0.00990461450581293,0.0535664111401294
V4,10,1,PP,39.8107170553497,0.0614560690912154,0.0100568260743268,0.0535664111401294
V4,10,1,PP,42.1696503428582,0.0620255195445922,0.0101795212833584,0.0535664111401294
V4,10,1,PP,44.6683592150963,0.062607084954943,0.0102707832578947,0.0535664111401294
V4,10,1,PP,47.315125896148,0.063197198772828,0.0103291496740511,0.0535664111401294
V4,10,1,PP,50.1187233627273,0.0637920748290184,0.0103536688233124,0.0535664111401294
V4,10,1,PP,53.0884444230988,0.0643878025190418,0.0103439370457028,0.0535664111401294
V4,10,1,PP,56.2341325190349,0.0649804488282082,0.0103001148296903,0.0535664111401294
V4,10,1,PP,59.566214352901,0.0655661616002801,0.0102229203952993,0.0535664111401294
V4,10,1,PP,63.0957344480193,0.0661412683357042,0.0101136012336588,0.0535664111401294
V4,10,1,PP,66.8343917568615,0.0667023652248222,0.00997388567754001,0.0535664111401294
V4,10,1,PP,70.7945784384138,0.0672463920183966,0.00980591793921152,0.0535664111401294
V4,10,1,PP,74.9894209332456,0.0677706895884761,0.00961218102995811,0.0535664111401294
V4,10,1,PP,79.4328234724281,0.0682730384728339,0.00939541248707348,0.0535664111401294
V4,10,1,PP,84.1395141645195,0.0687516781507607,0.00915851786599403,0.0535664111401294
V4,10,1,PP,89.1250938133746,0.0692053081094681,0.0089044865586798,0.0535664111401294
V4,10,1,PP,94.4060876285924,0.069633072810889,0.00863631377338396,0.0535664111401294
V4,10,1,PP,100,0.0700345333913063,0.00835693158012468,0.0535664111401294
V4,10,1,CF,0.1,0.0535666077054461,6.38014162398533e-05,0.0535664111401294
V4,10,1,CF,0.105925372517729,0.0535666316897868,6.75818095520255e-05,0.0535664111401294
V4,10,1,CF,0.112201845430196,0.0535666586005935,7.1586190496432e-05,0.0535664111401294
V4,10,1,CF,0.118850222743702,0.053566688794932,7.58278283935629e-05,0.0535664111401294
V4,10,1,CF,0.125892541179417,0.0535667226734321,8.03207782963574e-05,0.0535664111401294
V4,10,1,CF,0.133352143216332,0.0535667606856026,8.50799274489701e-05,0.0535664111401294
V4,10,1,CF,0.141253754462275,0.0535668033357932,9.01210444797691e-05,0.0535664111401294
V4,10,1,CF,0.149623565609443,0.053566851189885,9.54608314870711e-05,0.0535664111401294
V4,10,1,CF,0.158489319246111,0.0535669048827958,0.000101116979184847,0.0535664111401294
V4,10,1,CF,0.167880401812256,0.0535669651269011,0.000107108225284757,0.0535664111401294
V4,10,1,CF,0.177827941003892,0.0535670327214818,0.000113454416300388,0.0535664111401294
V4,10,1,CF,0.18836490894898,0.0535671085633233,0.000120176572969471,0.0535664111401294
V4,10,1,CF,0.199526231496888,0.0535671936586079,0.00012729695950015,0.0535664111401294
V4,10,1,CF,0.211348903983665,0.053567289136255,0.000134839156857981,0.0535664111401294
V4,10,1,CF,0.223872113856834,0.0535673962628888,0.000142828140321379,0.0535664111401294
V4,10,1,CF,0.237137370566166,0.0535675164596295,0.00015129036154444,0.0535664111401294
V4,10,1,CF,0.251188643150958,0.0535676513209296,0.000160253835377653,0.0535664111401294
V4,10,1,CF,0.266072505979881,0.0535678026357059,0.000169748231708712,0.0535664111401294
V4,10,1,CF,0.281838293126445,0.0535679724110448,0.000179804972597463,0.0535664111401294
V4,10,1,CF,0.298538261891796,0.053568162898794,0.000190457334990859,0.0535664111401294
V4,10,1,CF,0.316227766016838,0.0535683766253918,0.000201740559315508,0.0535664111401294
V4,10,1,CF,0.334965439157828,0.0535686164253266,0.000213691964256788,0.0535664111401294
V4,10,1,CF,0.354813389233576,0.0535688854786668,0.000226351068044456,0.0535664111401294
V4,10,1,CF,0.375837404288444,0.0535691873531563,0.000239759716574829,0.0535664111401294
V4,10,1,CF,0.398107170553497,0.053569526051426,0.000253962218708793,0.0535664111401294
V4,10,1,CF,0.421696503428582,0.0535699060639445,0.000269005489092581,0.0535664111401294
V4,10,1,CF,0.446683592150963,0.0535703324283979,0.000284939198854162,0.0535664111401294
V4,10,1,CF,0.473151258961481,0.0535708107962794,0.00030181593453154,0.0535664111401294
V4,10,1,CF,0.501187233627272,0.0535713475075565,0.000319691365589658,0.0535664111401294
V4,10,1,CF,0.530884444230988,0.0535719496743893,0.000338624420879178,0.0535664111401294
V4,10,1,CF,0.562341325190349,0.0535726252749904,0.000358677474382167,0.0535664111401294
V4,10,1,CF,0.59566214352901,0.0535733832588431,0.000379916540575571,0.0535664111401294
V4,10,1,CF,0.630957344480193,0.053574233664641,0.000402411479721913,0.0535664111401294
V4,10,1,CF,0.668343917568615,0.0535751877524692,0.000426236213366308,0.0535664111401294
V4,10,1,CF,0.707945784384138,0.0535762581519285,0.000451468950277714,0.0535664111401294
V4,10,1,CF,0.749894209332456,0.0535774590280975,0.000478192423018017,0.0535664111401294
V4,10,1,CF,0.794328234724281,0.0535788062674512,0.000506494135252374,0.0535664111401294
V4,10,1,CF,0.841395141645195,0.0535803176860923,0.000536466619824948,0.0535664111401294
V4,10,1,CF,0.891250938133745,0.053582013262924,0.000568207707511901,0.0535664111401294
V4,10,1,CF,0.944060876285923,0.0535839154006865,0.000601820806223804,0.0535664111401294
V4,10,1,CF,1,0.0535860492181053,0.000637415190256977,0.0535664111401294
V4,10,1,CF,1.05925372517729,0.0535884428767581,0.000675106298981493,0.0535664111401294
V4,10,1,CF,1.12201845430196,0.0535911279466577,0.000715016044095133,0.0535664111401294
V4,10,1,CF,1.18850222743702,0.0535941398149735,0.000757273124258779,0.0535664111401294
V4,10,1,CF,1.25892541179417,0.0535975181427806,0.000802013345549309,0.0535664111401294
V4,10,1,CF,1.33352143216332,0.0536013073752219,0.000849379945709085,0.0535664111401294
V4,10,1,CF,1.41253754462275,0.0536055573110078,0.000899523919622681,0.0535664111401294
V4,10,1,CF,1.49623565609443,0.0536103237377484,0.000952604342795379,0.0535664111401294
V4,10,1,CF,1.58489319246111,0.0536156691402188,0.0010087886888255,0.0535664111401294
V4,10,1,CF,1.67880401812256,0.0536216634892841,0.00106825313593239,0.0535664111401294
V4,10,1,CF,1.77827941003892,0.053628385119863,0.00113118285649889,0.0535664111401294
V4,10,1,CF,1.8836490894898,0.0536359217069587,0.00119777228228393,0.0535664111401294
V4,10,1,CF,1.99526231496888,0.0536443713494281,0.00126822533642479,0.0535664111401294
V4,10,1,CF,2.11348903983665,0.0536538437717688,0.00134275562154512,0.0535664111401294
V4,10,1,CF,2.23872113856834,0.0536644616547426,0.00142158655117363,0.0535664111401294
V4,10,1,CF,2.37137370566166,0.0536763621060891,0.00150495140921671,0.0535664111401294
V4,10,1,CF,2.51188643150958,0.0536896982828571,0.00159309331936976,0.0535664111401294
V4,10,1,CF,2.66072505979881,0.0537046411769295,0.00168626510304715,0.0535664111401294
V4,10,1,CF,2.81838293126445,0.0537213815750467,0.00178472900061098,0.0535664111401294
V4,10,1,CF,2.98538261891796,0.0537401322039472,0.00188875622633345,0.0535664111401294
V4,10,1,CF,3.16227766016838,0.0537611300699946,0.00199862632259481,0.0535664111401294
V4,10,1,CF,3.34965439157828,0.0537846390006905,0.00211462627326161,0.0535664111401294
V4,10,1,CF,3.54813389233576,0.0538109523925775,0.00223704932999048,0.0535664111401294
V4,10,1,CF,3.75837404288444,0.0538403961659714,0.00236619349836475,0.0535664111401294
V4,10,1,CF,3.98107170553497,0.0538733319214382,0.00250235962333782,0.0535664111401294
V4,10,1,CF,4.21696503428582,0.0539101602856054,0.00264584900551944,0.0535664111401294
V4,10,1,CF,4.46683592150963,0.0539513244243836,0.0027969604715644,0.0535664111401294
V4,10,1,CF,4.73151258961481,0.053997313689518,0.00295598681356572,0.0535664111401294
V4,10,1,CF,5.01187233627272,0.0540486673491113,0.00312321050430212,0.0535664111401294
V4,10,1,CF,5.30884444230988,0.0541059783338365,0.00329889858798783,0.0535664111401294
V4,10,1,CF,5.62341325190349,0.0541698969074601,0.00348329664057095,0.0535664111401294
V4,10,1,CF,5.9566214352901,0.0542411341425403,0.0036766216906218,0.0535664111401294
V4,10,1,CF,6.30957344480193,0.0543204650493459,0.0038790539927368,0.0535664111401294
V4,10,1,CF,6.68343917568615,0.0544087311679422,0.00409072755179096,0.0535664111401294
V4,10,1,CF,7.07945784384138,0.0545068423900882,0.00431171931030839,0.0535664111401294
V4,10,1,CF,7.49894209332456,0.054615777729607,0.00454203693508177,0.0535664111401294
V4,10,1,CF,7.94328234724281,0.0547365847083952,0.00478160517571397,0.0535664111401294
V4,10,1,CF,8.41395141645195,0.0548703769722624,0.00503025082001459,0.0535664111401294
V4,10,1,CF,8.91250938133745,0.0550183296995076,0.0052876863423084,0.0535664111401294
V4,10,1,CF,9.44060876285924,0.0551816723201238,0.00555349243367517,0.0535664111401294
V4,10,1,CF,10,0.0553616780309943,0.00582709972030915,0.0535664111401294
V4,10,1,CF,10.5925372517729,0.0555596495804623,0.00610777011871894,0.0535664111401294
V4,10,1,CF,11.2201845430196,0.0557769008140816,0.00639457844352724,0.0535664111401294
V4,10,1,CF,11.8850222743702,0.0560147335336307,0.00668639507134429,0.0535664111401294
V4,10,1,CF,12.5892541179417,0.0562744093359348,0.00698187066467627,0.0535664111401294
V4,10,1,CF,13.3352143216332,0.0565571162787503,0.0072794241600637,0.0535664111401294
V4,10,1,CF,14.1253754462275,0.0568639304778955,0.00757723540562311,0.0535664111401294
V4,10,1,CF,14.9623565609443,0.0571957730783673,0.00787324396961927,0.0535664111401294
V4,10,1,CF,15.8489319246111,0.0575533634601617,0.00816515570270318,0.0535664111401294
V4,10,1,CF,16.7880401812256,0.0579371700237923,0.00845045858739973,0.0535664111401294
V4,10,1,CF,17.7827941003892,0.0583473604240399,0.00872644921465679,0.0535664111401294
V4,10,1,CF,18.836490894898,0.0587837536403442,0.00899027085952504,0.0535664111401294
V4,10,1,CF,19.9526231496888,0.0592457767299478,0.00923896356952752,0.0535664111401294
V4,10,1,CF,21.1348903983665,0.059732429434545,0.00946952593343916,0.0535664111401294
V4,10,1,CF,22.3872113856834,0.0602422599268758,0.00967898729583052,0.0535664111401294
V4,10,1,CF,23.7137370566166,0.0607733548205421,0.00986448818645463,0.0535664111401294
V4,10,1,CF,25.1188643150958,0.0613233460745649,0.0100233657374385,0.0535664111401294
V4,10,1,CF,26.6072505979881,0.0618894365888969,0.0101532399838157,0.0535664111401294
V4,10,1,CF,28.1838293126445,0.0624684451401976,0.0102520963129702,0.0535664111401294
V4,10,1,CF,29.8538261891796,0.0630568699330129,0.0103183590647493,0.0535664111401294
V4,10,1,CF,31.6227766016838,0.0636509685728729,0.0103509514718242,0.0535664111401294
V4,10,1,CF,33.4965439157828,0.0642468508708454,0.0103493378006333,0.0535664111401294
V4,10,1,CF,35.4813389233575,0.0648405797387064,0.0103135446707539,0.0535664111401294
V4,10,1,CF,37.5837404288444,0.0654282746840513,0.0102441599900817,0.0535664111401294
V4,10,1,CF,39.8107170553497,0.0660062121698676,0.0101423095843929,0.0535664111401294
V4,10,1,CF,42.1696503428582,0.0665709173980958,0.010009613231843,0.0535664111401294
V4,10,1,CF,44.6683592150963,0.0671192428696483,0.00984812324642813,0.0535664111401294
V4,10,1,CF,47.315125896148,0.0676484302540652,0.00966024983334286,0.0535664111401294
V4,10,1,CF,50.1187233627273,0.0681561535132334,0.00944867806491184,0.0535664111401294
V4,10,1,CF,53.0884444230988,0.0686405426900628,0.00921628146877562,0.0535664111401294
V4,10,1,CF,56.2341325190349,0.0691001891307612,0.00896603691740289,0.0535664111401294
V4,10,1,CF,59.566214352901,0.0695341340297175,0.00870094484935694,0.0535664111401294
V4,10,1,CF,63.0957344480193,0.0699418429895252,0.00842395795868099,0.0535664111401294
V4,10,1,CF,66.8343917568615,0.0703231697482342,0.00813792048787873,0.0535664111401294
V4,10,1,CF,70.7945784384138,0.0706783123602822,0.00784551926897947,0.0535664111401294
V4,10,1,CF,74.9894209332456,0.0710077649790388,0.00754924676738529,0.0535664111401294
V4,10,1,CF,79.4328234724281,0.0713122680484904,0.00725137565414801,0.0535664111401294
V4,10,1,CF,84.1395141645195,0.0715927592451825,0.00695394389199523,0.0535664111401294
V4,10,1,CF,89.1250938133746,0.0718503269890361,0.00665874897002396,0.0535664111401294
V4,10,1,CF,94.4060876285924,0.0720861678202475,0.00636734974320985,0.0535664111401294
V4,10,1,CF,100,0.0723015484605167,0.00608107429569926,0.0535664111401294
LEGACY_N1,7,-1,PP,0.1,0.0530806530265171,5.41856899126362e-05,0.0530805398248293
LEGACY_N1,7,-1,PP,0.105925372517729,0.0530806668391444,5.73963633248404e-05,0.0530805398248293
LEGACY_N1,7,-1,PP,0.112201845430196,0.0530806823371497,6.0797275335248e-05,0.0530805398248293
LEGACY_N1,7,-1,PP,0.118850222743702,0.0530806997261755,6.43996972033772e-05,0.0530805398248293
LEGACY_N1,7,-1,PP,0.125892541179417,0.0530807192369557,6.82155678481326e-05,0.0530805398248293
LEGACY_N1,7,-1,PP,0.133352143216332,0.0530807411283761,7.22575333705211e-05,0.0530805398248293
LEGACY_N1,7,-1,PP,0.141253754462275,0.0530807656909098,7.65389889109624e-05,0.0530805398248293
LEGACY_N1,7,-1,PP,0.149623565609443,0.0530807932504706,8.10741229781552e-05,0.0530805398248293
LEGACY_N1,7,-1,PP,0.158489319246111,0.0530808241727366,8.58779643943211e-05,0.0530805398248293
LEGACY_N1,7,-1,PP,0.167880401812256,0.0530808588680019,9.09664320099177e-05,0.0530805398248293
LEGACY_N1,7,-1,PP,0.177827941003892,0.0530808977966194,9.63563873496222e-05,0.0530805398248293
LEGACY_N1,7,-1,PP,0.18836490894898,0.0530809414751076,0.000102065690360539,0.0530805398248293
LEGACY_N1,7,-1,PP,0.199526231496888,0.0530809904830021,0.000108113258443199,0.0530805398248293
LEGACY_N1,7,-1,PP,0.211348903983665,0.0530810454705438,0.000114519128956005,0.0530805398248293
LEGACY_N1,7,-1,PP,0.223872113856834,0.0530811071673027,0.00012130452539435,0.0530805398248293
LEGACY_N1,7,-1,PP,0.237137370566166,0.0530811763918554,0.000128491927456688,0.0530805398248293
LEGACY_N1,7,-1,PP,0.251188643150958,0.053081254062641,0.000136105145221386,0.0530805398248293
LEGACY_N1,7,-1,PP,0.266072505979881,0.0530813412101421,0.000144169397670247,0.0530805398248293
LEGACY_N1,7,-1,PP,0.281838293126445,0.0530814389905494,0.000152711395807083,0.0530805398248293
LEGACY_N1,7,-1,PP,0.298538261891796,0.0530815487010931,0.000161759430632751,0.0530805398248293
LEGACY_N1,7,-1,PP,0.316227766016838,0.0530816717972428,0.000171343466251474,0.0530805398248293
LEGACY_N1,7,-1,PP,0.334965439157828,0.0530818099120034,0.000181495238397128,0.0530805398248293
LEGACY_N1,7,-1,PP,0.354813389233576,0.0530819648775625,0.0001922483586824,0.0530805398248293
LEGACY_N1,7,-1,PP,0.375837404288444,0.053082138749575,0.00020363842488822,0.0530805398248293
LEGACY_N1,7,-1,PP,0.398107170553497,0.0530823338344064,0.000215703137625588,0.0530805398248293
LEGACY_N1,7,-1,PP,0.421696503428582,0.0530825527196936,0.000228482423716759,0.0530805398248293
LEGACY_N1,7,-1,PP,0.446683592150963,0.0530827983086268,0.000242018566657548,0.0530805398248293
LEGACY_N1,7,-1,PP,0.473151258961481,0.0530830738584051,0.000256356344537069,0.0530805398248293
LEGACY_N1,7,-1,PP,0.501187233627272,0.0530833830233708,0.000271543175805437,0.0530805398248293
LEGACY_N1,7,-1,PP,0.530884444230988,0.0530837299033928,0.000287629273293411,0.0530805398248293
LEGACY_N1,7,-1,PP,0.562341325190349,0.0530841190981322,0.000304667806900414,0.0530805398248293
LEGACY_N1,7,-1,PP,0.59566214352901,0.0530845557679059,0.00032271507537844,0.0530805398248293
LEGACY_N1,7,-1,PP,0.630957344480193,0.0530850457019443,0.000341830687648492,0.0530805398248293
LEGACY_N1,7,-1,PP,0.668343917568615,0.0530855953949392,0.000362077754092855,0.0530805398248293
LEGACY_N1,7,-1,PP,0.707945784384138,0.0530862121328818,0.000383523088269977,0.0530805398248293
LEGACY_N1,7,-1,PP,0.749894209332456,0.0530869040893123,0.000406237419498117,0.0530805398248293
LEGACY_N1,7,-1,PP,0.794328234724281,0.0530876804332356,0.000430295616748238,0.0530805398248293
LEGACY_N1,7,-1,PP,0.841395141645195,0.0530885514501055,0.000455776924274577,0.0530805398248293
LEGACY_N1,7,-1,PP,0.891250938133745,0.0530895286774469,0.000482765209391466,0.0530805398248293
LEGACY_N1,7,-1,PP,0.944060876285923,0.0530906250568704,0.000511349222775553,0.0530805398248293
LEGACY_N1,7,-1,PP,1,0.0530918551044385,0.000541622871631356,0.0530805398248293
