origin_s,horizon_s,target_s,input_shift_s,forcing_lower_g,forcing_upper_g,MSE_difference_lower_g2,MSE_difference_upper_g2
19.525603078795008,0.5,20.070373433772417,-0.03,-0.018146748989389873,-0.006894514773186748,-0.0004548326649698548,0.00021949150314854772
19.525603078795008,0.5,20.070373433772417,0.0,-0.01749720238017689,-0.005874141410177904,-0.0004503778510743582,0.0002003471281009969
19.525603078795008,0.5,20.070373433772417,0.03,-0.01677817451841998,-0.005676586933706774,-0.0004444624676926555,0.00018013894448344085
19.525603078795008,2.0,21.599995898585703,-0.03,-0.05900933318742236,-0.051807627481601976,-0.005615494785959773,-0.002166615215932163
19.525603078795008,2.0,21.599995898585703,0.0,-0.059887358691599564,-0.052403613186976866,-0.00564406775983794,-0.0021481565274427327
19.525603078795008,2.0,21.599995898585703,0.03,-0.06070561871909833,-0.053186432453002905,-0.005669307824691369,-0.00212956628308631
19.525603078795008,5.0,24.54552911662372,-0.03,-0.029241525883493803,-0.02206554815381545,-0.0012817634282530142,-0.00018903102561790524
19.525603078795008,5.0,24.54552911662372,0.0,-0.029739488871619604,-0.022478306520871134,-0.001286143262384971,-0.00017914292297000975
19.525603078795008,5.0,24.54552911662372,0.03,-0.030187217582012846,-0.023002883840944385,-0.0012896578475349446,-0.000169828914255088
19.61706461778237,0.5,20.161834972759777,-0.03,-0.019759482283912402,-0.010086092584778428,-0.00021978790627548127,0.0002714971527836585
19.61706461778237,0.5,20.161834972759777,0.0,-0.01945723884916623,-0.009089182581050423,-0.00021978790627548127,0.00026149421970070373
19.61706461778237,0.5,20.161834972759777,0.03,-0.01879243006079996,-0.008006640564763093,-0.00021978790627548127,0.00024013486720265867
19.61706461778237,2.0,21.69155997293067,-0.03,-0.056588433491359114,-0.05008369069711375,-0.0046659625394477235,-0.002208185771100406
19.61706461778237,2.0,21.69155997293067,0.0,-0.05728709032314365,-0.05058856243908961,-0.004684144488290539,-0.00219688457552736
19.61706461778237,2.0,21.69155997293067,0.03,-0.05811601470277458,-0.05115891600366487,-0.004704450289779652,-0.0021822099745031766
19.61706461778237,5.0,24.637913473829563,-0.03,-0.02757101740038295,-0.02090534562797669,-0.0006883669091479413,-0.00017078560540129492
19.61706461778237,5.0,24.637913473829563,0.0,-0.02804634158807091,-0.021289243186071557,-0.0006883669091479413,-0.00016192058327552577
19.61706461778237,5.0,24.637913473829563,0.03,-0.028610977721328777,-0.021658303070591845,-0.0006883669091479413,-0.00015080265172104558
19.70842362141212,0.5,20.25319397638953,-0.03,-0.020255353798247295,-0.012920580548345422,-0.00023328489963920644,0.0003043927783158445
19.70842362141212,0.5,20.25319397638953,0.0,-0.020174528856477837,-0.012281424632112951,-0.00023328489963920644,0.00030155538281936443
19.70842362141212,0.5,20.25319397638953,0.03,-0.01994840903520759,-0.011186239703213925,-0.00023328489963920644,0.0002936867523092097
19.70842362141212,2.0,21.78517475442782,-0.03,-0.05469691944070715,-0.04873066779223757,-0.0041750898672630096,-0.0026924325163102934
19.70842362141212,2.0,21.78517475442782,0.0,-0.05521729346086902,-0.04905847998325871,-0.004186403031546028,-0.002695459735299681
19.70842362141212,2.0,21.78517475442782,0.03,-0.05587224560626986,-0.04952066167309749,-0.004199872202157975,-0.0026993626840129455
19.70842362141212,5.0,24.72947754817453,-0.03,-0.025932824004877234,-0.0195175415221822,-0.0006876456590181902,-0.00016199056802969125
19.70842362141212,5.0,24.72947754817453,0.0,-0.026422227202012382,-0.020058420861798935,-0.0006882374090165871,-0.00015394313092764421
19.70842362141212,5.0,24.72947754817453,0.03,-0.02696761408163161,-0.020456486856880368,-0.0006883669091479568,-0.00014441077257504946
19.79855220075056,0.5,20.3413743839334,-0.03,-0.020193703750670755,-0.013995285520936953,-0.0004263313536836968,0.00040278783931177876
19.79855220075056,0.5,20.3413743839334,0.0,-0.020165479037100142,-0.01404397145200874,-0.0004263003576473081,0.00040165546409181847
19.79855220075056,0.5,20.3413743839334,0.03,-0.02018976275082399,-0.013483881952200093,-0.0004263271214278173,0.00040262963073609643
19.79855220075056,2.0,21.8768413641304,-0.03,-0.05326137599486192,-0.04741629457433448,-0.003998451135862876,-0.002467446055041359
19.79855220075056,2.0,21.8768413641304,0.0,-0.05368992373828042,-0.04799985304168186,-0.004007885523195861,-0.0024722206339217573
19.79855220075056,2.0,21.8768413641304,0.03,-0.05419225165089811,-0.04836946508268052,-0.00401847656042067,-0.0024748924352237527
19.79855220075056,5.0,24.820528945731454,-0.03,-0.023926001187260994,-0.016389591386866395,-0.0007011668318674194,-0.00014844561335568935
19.79855220075056,5.0,24.820528945731454,0.0,-0.024603387804005644,-0.01755454047470622,-0.0007051872192225657,-0.00013957262569018523
19.79855220075056,5.0,24.820528945731454,0.03,-0.02525389963542382,-0.018535925025669857,-0.0007081842871958133,-0.0001301878532335881
19.88909092151944,0.5,20.434373953284897,-0.03,-0.020161244390859888,-0.012983957156397908,-0.00042620429745583027,0.00029325257880231996
19.88909092151944,0.5,20.434373953284897,0.0,-0.020111207684726195,-0.013721350077544919,-0.00042613746117341054,0.00029152645168493757
19.88909092151944,0.5,20.434373953284897,0.03,-0.020168580667222026,-0.013903214981198272,-0.00042621367594659405,0.0002935060808251736
19.88909092151944,2.0,21.967482620256888,-0.03,-0.052180182560100936,-0.045160805998013226,-0.004059087475814629,-0.00243900505601141
19.88909092151944,2.0,21.967482620256888,0.0,-0.05258206289119532,-0.046167015893678304,-0.004069748020271296,-0.002451883984421898
19.88909092151944,2.0,21.967482620256888,0.03,-0.05291030692184317,-0.04679850827651714,-0.004078215580374425,-0.0024589325400505213
19.88909092151944,5.0,24.912093020076423,-0.03,-0.021098895757343063,-0.012597194237916555,-0.0005956460912997961,-0.0001333156624629395
19.88909092151944,5.0,24.912093020076423,0.0,-0.022036411877189112,-0.014038602575842347,-0.0006039413821926853,-0.00012589443641424682
19.88909092151944,5.0,24.912093020076423,0.03,-0.022962696330516823,-0.015207097393496715,-0.0006104108840289421,-0.0001155647770350644
19.979937248361143,0.5,20.523374643689635,-0.03,-0.020188893687477887,-0.010454514746675535,-0.00044415842364553223,0.00023846068250091295
19.979937248361143,0.5,20.523374643689635,0.0,-0.020239369534428668,-0.011462633940250962,-0.00044426573483403173,0.0002400641578115989
19.979937248361143,0.5,20.523374643689635,0.03,-0.020203870178187915,-0.012216680864422307,-0.0004441907951834475,0.00023893591171978882
19.979937248361143,2.0,22.060584724966,-0.03,-0.05025745406317911,-0.042019265060242846,-0.0037782530679430232,-0.0014551655841302893
19.979937248361143,2.0,22.060584724966,0.0,-0.05118808088437746,-0.043244194007932654,-0.0038020192290768046,-0.001438290910955277
19.979937248361143,2.0,22.060584724966,0.03,-0.05172426511916571,-0.04415870783786928,-0.003814925713575914,-0.001427782021914048
19.979937248361143,5.0,25.003964700494222,-0.03,-0.01770805526366087,-0.008350040921306727,-0.0005036718060362885,2.556982542938478e-05
19.979937248361143,5.0,25.003964700494222,0.0,-0.019079307632411176,-0.009869608982435978,-0.0005213293215094718,4.725491231862984e-05
19.979937248361143,5.0,25.003964700494222,0.03,-0.02007206551378178,-0.01120906749181242,-0.0005317661016164111,6.530134905712498e-05
