origin_s,requested_horizon_s,target_s,initial_g,target_g,source_known,prefix_known,hold,static_increment,unknown_command_hold
19.525603078795008,2.0,21.599995898585703,-0.0040146010349235,-0.0680089684259455,-0.059374338170618005,-0.07214858278557078,-0.0040146010349235,-0.06630143749194055,-0.0032288522313298103
19.525603078795008,5.0,24.54552911662372,-0.0040146010349235,-0.0271096649828084,-0.028478792908314114,-0.03633944477831774,-0.0040146010349235,-0.05040964854616774,-0.0023698952120687696
19.61706461778237,0.5,20.161834972759777,-0.0040187024492279,-0.0127875262319623,-0.018068490715163883,-0.021165378210718462,-0.0040187024492279,-0.018586866519138594,-0.003795280000055614
19.61706461778237,2.0,21.69155997293067,-0.0040187024492279,-0.0677888591916113,-0.05716994248877798,-0.06948918161577772,-0.0040187024492279,-0.06421961673774033,-0.0032321161076614043
19.61706461778237,5.0,24.637913473829563,-0.0040187024492279,-0.0250958705593646,-0.027039878885250543,-0.034520820288841556,-0.0040187024492279,-0.04836639053375827,-0.0023720864981793227
19.70842362141212,0.5,20.25319397638953,-0.0042470145121711,-0.0130158382949054,-0.020238875645528086,-0.023760353388171444,-0.0042470145121711,-0.02082814202036752,-0.004010898901232596
19.70842362141212,2.0,21.78517475442782,-0.0042470145121711,-0.0630845369845036,-0.05555281810302875,-0.0675182782038717,-0.0042470145121711,-0.06285899156480187,-0.003414931380964868
19.70842362141212,5.0,24.72947754817453,-0.0042470145121711,-0.0248757613250303,-0.025747120438880233,-0.03287844261593519,-0.0042470145121711,-0.04674872470558722,-0.0025067964069745057
19.79855220075056,0.5,20.3413743839334,-0.0071658543587782,-0.0201946804656474,-0.023873573620612116,-0.02761126331773675,-0.0071658543587782,-0.02472375862582586,-0.006768848376057672
19.79855220075056,2.0,21.8768413641304,-0.0071658543587782,-0.0626402171015305,-0.05660586455014574,-0.06838727979351548,-0.0071658543587782,-0.06478736301147457,-0.005760976160164601
19.79855220075056,5.0,24.820528945731454,-0.0071658543587782,-0.0257767053338893,-0.02530819326449947,-0.03205002311244712,-0.0071658543587782,-0.047315381171740535,-0.004229229125143533
19.88909092151944,0.5,20.434373953284897,-0.0091878516108303,-0.0168356221503716,-0.025592858657489767,-0.02931427419591219,-0.0091878516108303,-0.026649849448851928,-0.008676579776354245
19.88909092151944,2.0,21.967482620256888,-0.0091878516108303,-0.0644380037049443,-0.05676101720509543,-0.06829271954906835,-0.0091878516108303,-0.06555436020150579,-0.007386477812658601
19.88909092151944,5.0,24.912093020076423,-0.0091878516108303,-0.0255565960995549,-0.023459518954033913,-0.029576164460404945,-0.0091878516108303,-0.04593781157832028,-0.0054220117275181594
19.979937248361143,0.5,20.523374643689635,-0.0105372169169668,-0.0222207791320041,-0.0258037879377394,-0.029309503184729642,-0.0105372169169668,-0.026959332466508078,-0.00995278620039959
